l n nu dnu n_g
0 2 127.881 0.127 0 
0 3 158.075 0.121 0 
0 4 188.460 0.115 0 
0 5 218.086 0.110 0 
0 6 248.259 0.105 0 
0 7 278.324 0.050 0 
0 8 307.760 0.028 0 
0 9 336.428 0.031 0 
0 10 365.088 0.020 0 
0 11 395.228 0.020 0 
0 12 426.063 0.015 0 
0 13 456.885 0.015 0 
0 14 487.188 0.018 0 
0 15 517.469 0.028 0 
0 16 548.022 0.052 0 
0 17 578.791 0.145 0 
0 18 610.583 0.181 0 
0 19 641.834 0.190 0 
0 20 673.579 0.200 0 
0 21 704.788 0.210 0 
0 22 736.036 0.220 0 
0 23 767.006 0.231 0 
1 -21 136.191 0.307 24 
1 -20 141.707 0.292 23 
1 -19 148.136 0.278 22 
1 -18 155.072 0.265 21 
1 -5 161.077 0.252 8 
1 -16 164.234 0.240 19 
1 -15 171.855 0.229 19 
1 -4 178.987 0.218 8 
1 -9 185.697 0.208 13 
1 -12 194.525 0.198 16 
1 -11 198.127 0.188 16 
1 -10 209.142 0.179 15 
1 -9 222.683 0.171 14 
1 -8 226.191 0.163 13 
1 -7 239.886 0.155 13 
1 0 254.777 0.148 6 
1 -5 260.182 0.141 12 
1 -4 280.291 0.134 11 
1 -3 286.135 0.127 10 
1 -2 307.233 0.121 10 
1 3 314.790 0.116 5 
1 6 336.327 0.110 3 
1 1 345.558 0.103 8 
1 8 365.055 0.051 2 
1 3 381.034 0.038 8 
1 8 397.245 0.028 3 
1 9 416.079 0.023 3 
1 6 437.401 0.017 6 
1 9 453.706 0.017 4 
1 10 474.616 0.014 4 
1 9 499.015 0.018 5 
1 12 516.458 0.025 3 
1 13 536.632 0.050 3 
1 12 563.663 0.102 5 
1 13 589.156 0.219 4 
1 14 605.610 0.230 4 
1 17 629.037 0.241 2 
1 18 658.144 0.253 3 
1 17 688.394 0.266 4 
1 18 715.911 0.279 3 
1 19 731.343 0.293 3 
1 20 753.983 0.308 3 
1 21 783.291 0.323 3 
2 -39 136.771 0.385 41 
2 -37 143.642 0.366 40 
2 -36 147.321 0.349 39 
2 -35 150.288 0.332 38 
2 -34 151.847 0.316 37 
2 -33 155.722 0.301 36 
2 -32 160.514 0.287 35 
2 -31 164.227 0.273 34 
2 -30 166.480 0.260 33 
2 -29 171.289 0.248 32 
2 -28 176.433 0.236 32 
2 -27 182.023 0.225 31 
2 -26 183.265 0.214 30 
2 -25 189.262 0.204 29 
2 -24 195.628 0.194 28 
2 -23 202.132 0.185 27 
2 -22 206.539 0.176 27 
2 -21 211.520 0.168 26 
2 -20 217.109 0.160 25 
2 -19 221.253 0.152 24 
2 -18 229.645 0.145 23 
2 -17 239.190 0.138 23 
2 -16 243.421 0.131 22 
2 -15 250.377 0.125 21 
2 -14 262.263 0.119 20 
2 -13 272.651 0.114 20 
2 -12 275.590 0.108 19 
2 -11 288.863 0.103 18 
2 -10 299.336 0.098 18 
2 -9 304.951 0.093 17 
2 -8 312.948 0.089 16 
2 -7 328.818 0.085 16 
2 -6 333.530 0.081 15 
2 -5 349.249 0.077 14 
2 -4 361.777 0.073 14 
2 -3 372.679 0.070 13 
2 -2 391.724 0.066 13 
2 -1 399.787 0.063 12 
2 0 422.718 0.041 12 
2 1 430.634 0.033 11 
2 2 453.733 0.027 11 
2 3 466.622 0.026 10 
2 4 484.203 0.039 10 
2 5 509.347 0.067 9 
2 6 514.542 0.173 9 
2 7 545.227 0.296 9 
2 8 561.390 0.311 8 
2 9 576.340 0.326 8 
2 10 607.427 0.343 8 
2 11 623.137 0.360 7 
2 12 639.658 0.378 7 
2 13 669.964 0.397 7 
2 14 698.407 0.417 6 
2 15 702.372 0.437 6 
2 16 733.428 0.459 6 
2 17 764.664 0.482 6 
