l n nu dnu n_g
0 3 146.731 0.137 0 
0 4 177.747 0.130 0 
0 5 208.436 0.124 0 
0 6 238.179 0.118 0 
0 7 266.282 0.112 0 
0 8 294.046 0.053 0 
0 9 322.357 0.030 0 
0 10 350.614 0.032 0 
0 11 378.356 0.021 0 
0 12 406.396 0.020 0 
0 13 435.043 0.015 0 
0 14 463.831 0.015 0 
0 15 492.570 0.018 0 
0 16 521.375 0.029 0 
0 17 550.471 0.052 0 
0 18 579.850 0.145 0 
0 19 609.152 0.181 0 
0 20 638.333 0.190 0 
0 21 667.902 0.199 0 
0 22 697.149 0.209 0 
0 23 726.521 0.220 0 
0 24 755.616 0.231 0 
1 -12 154.430 0.519 15 
1 -31 156.295 0.495 34 
1 -36 159.988 0.471 40 
1 -29 163.618 0.449 33 
1 -14 167.752 0.427 18 
1 -3 172.054 0.407 7 
1 -2 174.766 0.387 6 
1 -9 178.404 0.369 13 
1 -30 183.215 0.351 34 
1 -29 189.000 0.335 33 
1 -12 193.765 0.319 17 
1 -1 196.428 0.304 6 
1 -10 201.149 0.289 15 
1 -25 207.710 0.275 30 
1 -24 214.723 0.262 29 
1 -23 221.129 0.250 29 
1 -6 224.052 0.238 12 
1 -13 231.084 0.227 19 
1 -14 239.130 0.216 20 
1 -19 246.648 0.205 25 
1 -18 251.282 0.196 25 
1 -5 258.825 0.186 12 
1 -2 268.185 0.177 9 
1 -15 275.135 0.169 22 
1 -4 282.764 0.161 13 
1 1 291.569 0.153 7 
1 -8 300.166 0.146 16 
1 -3 310.485 0.139 12 
1 4 317.968 0.132 5 
1 -9 330.265 0.126 18 
1 6 340.065 0.120 4 
1 -1 349.515 0.114 11 
1 -6 364.713 0.108 17 
1 3 371.236 0.052 8 
1 -4 389.330 0.039 15 
1 7 396.234 0.028 5 
1 -2 415.314 0.023 14 
1 9 423.609 0.016 4 
1 0 444.177 0.016 13 
1 9 452.226 0.014 5 
1 2 475.679 0.017 13 
1 7 482.539 0.023 8 
1 4 506.667 0.047 12 
1 5 518.139 0.094 11 
1 14 536.638 0.199 3 
1 7 559.036 0.209 10 
1 10 568.389 0.220 8 
1 11 594.300 0.231 8 
1 10 613.727 0.242 9 
1 13 625.041 0.254 7 
1 12 653.130 0.267 9 
1 13 676.465 0.280 8 
1 14 687.033 0.295 8 
1 17 712.120 0.309 7 
1 16 738.828 0.325 8 
1 17 759.951 0.341 7 
2 -69 152.813 1.086 72 
2 -68 155.714 1.034 71 
2 -67 156.586 0.985 70 
2 -66 158.166 0.938 69 
2 -65 160.264 0.893 68 
2 -64 166.393 0.851 67 
2 -63 165.514 0.810 66 
2 -62 168.715 0.772 65 
2 -61 170.957 0.735 65 
2 -60 173.533 0.700 64 
2 -59 173.882 0.667 63 
2 -58 175.842 0.635 62 
2 -57 178.548 0.605 61 
2 -56 180.472 0.576 60 
2 -55 185.323 0.548 59 
2 -54 187.776 0.522 58 
2 -53 191.110 0.497 57 
2 -52 194.615 0.474 56 
2 -51 197.971 0.451 55 
2 -50 201.826 0.430 55 
2 -49 204.816 0.409 54 
2 -48 205.241 0.390 53 
2 -47 208.992 0.371 52 
2 -46 212.560 0.354 51 
2 -45 217.929 0.337 50 
2 -44 221.335 0.321 49 
2 -43 225.486 0.305 48 
2 -42 229.543 0.291 47 
2 -41 233.058 0.277 47 
2 -40 235.457 0.264 46 
2 -39 238.420 0.251 45 
2 -38 243.390 0.239 44 
2 -37 248.260 0.228 43 
2 -36 253.761 0.217 42 
2 -35 259.932 0.207 42 
2 -34 263.303 0.197 41 
2 -33 266.931 0.187 40 
2 -32 273.146 0.179 39 
2 -31 279.968 0.170 38 
2 -30 287.386 0.162 37 
2 -29 291.162 0.154 37 
2 -28 295.001 0.147 36 
2 -27 303.322 0.140 35 
2 -26 312.131 0.133 34 
2 -25 319.290 0.127 34 
2 -24 321.061 0.121 33 
2 -23 330.484 0.115 32 
2 -22 340.468 0.110 31 
2 -21 347.282 0.104 31 
2 -20 351.341 0.099 30 
2 -19 361.325 0.095 29 
2 -18 371.258 0.090 28 
2 -17 375.976 0.086 28 
2 -16 382.958 0.082 27 
2 -15 395.500 0.078 26 
2 -14 403.801 0.074 26 
2 -13 409.951 0.071 25 
2 -12 425.338 0.067 24 
2 -11 432.606 0.042 24 
2 -10 442.231 0.034 23 
2 -9 460.089 0.027 23 
2 -8 461.676 0.025 22 
2 -7 480.256 0.039 21 
2 -6 490.126 0.064 21 
2 -5 502.494 0.169 20 
2 -4 518.897 0.282 20 
2 -3 526.336 0.296 19 
2 -2 547.707 0.311 19 
2 -1 553.335 0.326 18 
2 0 576.670 0.343 18 
2 1 582.600 0.360 17 
2 2 606.367 0.378 17 
2 3 614.817 0.397 16 
2 4 636.187 0.416 16 
2 5 650.666 0.437 15 
2 6 664.459 0.459 15 
2 7 690.166 0.482 14 
2 8 695.375 0.506 14 
2 9 723.842 0.531 14 
2 10 738.172 0.558 13 
2 11 754.386 0.586 13 
