l n nu dnu n_g
0 3 145.929 0.136 0 
0 4 176.625 0.129 0 
0 5 207.261 0.123 0 
0 6 236.518 0.117 0 
0 7 264.815 0.112 0 
0 8 292.151 0.053 0 
0 9 320.314 0.030 0 
0 10 348.412 0.032 0 
0 11 375.917 0.021 0 
0 12 403.828 0.020 0 
0 13 432.287 0.015 0 
0 14 460.829 0.015 0 
0 15 489.412 0.018 0 
0 16 518.099 0.028 0 
0 17 546.804 0.051 0 
0 18 575.956 0.144 0 
0 19 604.893 0.180 0 
0 20 634.480 0.189 0 
0 21 663.605 0.198 0 
0 22 691.912 0.208 0 
0 23 721.565 0.218 0 
0 24 750.957 0.229 0 
1 -13 154.264 0.555 16 
1 -38 156.704 0.528 41 
1 -37 160.433 0.503 41 
1 -22 162.818 0.479 26 
1 -11 167.754 0.456 15 
1 -4 170.896 0.435 8 
1 -3 173.821 0.414 7 
1 -10 177.920 0.394 14 
1 -31 182.083 0.375 35 
1 -30 187.013 0.358 34 
1 -13 191.949 0.341 18 
1 -2 195.113 0.324 7 
1 -9 199.759 0.309 14 
1 -20 205.602 0.294 25 
1 -25 212.651 0.280 30 
1 -24 218.472 0.267 29 
1 -3 221.934 0.254 9 
1 -14 227.539 0.242 20 
1 -15 235.493 0.230 21 
1 -18 243.555 0.220 24 
1 -19 248.239 0.209 26 
1 -8 254.867 0.199 15 
1 -5 263.587 0.190 12 
1 -6 271.283 0.181 13 
1 -15 277.782 0.172 23 
1 0 286.741 0.164 8 
1 -1 295.072 0.156 9 
1 -12 304.503 0.149 21 
1 5 312.802 0.141 4 
1 -4 322.002 0.135 13 
1 -9 334.888 0.128 19 
1 2 341.137 0.122 8 
1 -7 355.687 0.116 17 
1 6 364.912 0.108 5 
1 -5 377.018 0.053 16 
1 6 391.141 0.039 6 
1 -3 400.412 0.028 15 
1 4 418.590 0.023 9 
1 -1 426.681 0.016 14 
1 4 446.900 0.017 10 
1 1 456.113 0.014 13 
1 8 475.661 0.017 7 
1 3 489.462 0.023 12 
1 12 504.682 0.047 4 
1 5 526.373 0.095 11 
1 10 535.377 0.199 7 
1 7 560.901 0.209 11 
1 8 573.951 0.219 10 
1 13 591.618 0.230 6 
1 10 617.750 0.242 10 
1 11 629.344 0.254 9 
1 16 649.662 0.266 5 
1 13 676.567 0.280 9 
1 14 694.206 0.294 8 
1 15 708.391 0.308 8 
1 16 735.667 0.324 8 
2 -71 151.747 0.969 74 
2 -70 153.590 0.923 73 
2 -69 154.898 0.879 72 
2 -67 161.725 0.837 70 
2 -66 162.371 0.797 69 
2 -65 165.800 0.759 68 
2 -64 168.630 0.723 67 
2 -63 168.954 0.689 67 
2 -62 170.676 0.656 66 
2 -61 171.928 0.625 65 
2 -60 173.430 0.595 64 
2 -59 176.117 0.567 63 
2 -58 179.561 0.540 62 
2 -57 182.109 0.514 61 
2 -56 185.534 0.490 60 
2 -54 192.347 0.466 58 
2 -53 195.391 0.444 57 
2 -52 198.437 0.423 56 
2 -50 203.689 0.403 55 
2 -49 206.038 0.384 54 
2 -48 210.104 0.365 53 
2 -47 213.729 0.348 52 
2 -46 216.810 0.331 51 
2 -45 221.633 0.316 50 
2 -44 225.401 0.301 49 
2 -43 229.419 0.286 49 
2 -42 232.920 0.273 48 
2 -41 234.035 0.260 47 
2 -40 238.059 0.247 46 
2 -39 243.030 0.235 45 
2 -38 248.639 0.224 44 
2 -37 254.128 0.214 43 
2 -36 259.541 0.203 43 
2 -35 261.682 0.194 42 
2 -34 265.929 0.185 41 
2 -33 272.558 0.176 40 
2 -32 279.495 0.167 39 
2 -31 286.508 0.159 39 
2 -30 289.110 0.152 38 
2 -29 293.426 0.145 37 
2 -28 301.602 0.138 36 
2 -27 309.967 0.131 35 
2 -26 317.330 0.125 35 
2 -25 318.985 0.119 34 
2 -24 328.001 0.113 33 
2 -23 337.808 0.108 32 
2 -22 345.276 0.103 32 
2 -21 348.103 0.098 31 
2 -20 358.161 0.093 30 
2 -19 368.115 0.089 29 
2 -18 373.382 0.085 29 
2 -17 379.013 0.080 28 
2 -16 390.509 0.077 27 
2 -15 401.117 0.073 27 
2 -14 404.188 0.070 26 
2 -13 418.531 0.066 25 
2 -12 429.717 0.042 25 
2 -11 434.751 0.033 24 
2 -10 451.915 0.027 23 
2 -9 458.422 0.025 23 
2 -8 470.721 0.038 22 
2 -7 486.843 0.064 22 
2 -6 490.947 0.165 21 
2 -5 513.241 0.279 21 
2 -4 516.184 0.293 20 
2 -3 538.028 0.307 19 
2 -2 543.940 0.323 19 
2 -1 565.272 0.339 18 
2 0 572.717 0.356 18 
2 1 594.666 0.373 17 
2 2 602.691 0.392 17 
2 3 628.014 0.412 16 
2 4 632.779 0.432 16 
2 5 661.349 0.454 16 
2 6 665.011 0.477 15 
2 7 689.944 0.501 15 
2 8 705.839 0.526 14 
2 9 718.512 0.552 14 
2 10 748.231 0.579 14 
