l n nu dnu n_g
0 2 125.324 0.125 0 
0 3 155.022 0.119 0 
0 4 184.781 0.114 0 
0 5 214.057 0.108 0 
0 6 243.881 0.103 0 
0 7 273.641 0.049 0 
0 8 302.357 0.028 0 
0 9 330.024 0.031 0 
0 10 358.759 0.020 0 
0 11 388.606 0.019 0 
0 12 418.798 0.015 0 
0 13 448.607 0.014 0 
0 14 478.119 0.017 0 
0 15 507.924 0.028 0 
0 16 538.119 0.051 0 
0 17 569.093 0.142 0 
0 18 599.455 0.178 0 
0 19 630.552 0.187 0 
0 20 661.128 0.196 0 
0 21 691.999 0.206 0 
0 22 722.258 0.217 0 
0 23 752.680 0.227 0 
1 -23 134.215 0.314 26 
1 -22 139.402 0.299 25 
1 -21 144.812 0.285 24 
1 -20 151.824 0.271 23 
1 -19 158.059 0.258 22 
1 -12 160.202 0.246 16 
1 -17 166.466 0.234 21 
1 -16 174.411 0.223 20 
1 -3 180.106 0.213 7 
1 -14 186.964 0.202 18 
1 -13 193.748 0.193 17 
1 -12 198.401 0.184 17 
1 -11 209.747 0.175 16 
1 -10 221.144 0.167 15 
1 -9 224.692 0.159 15 
1 -8 239.268 0.151 14 
1 1 251.196 0.144 5 
1 -6 257.730 0.137 13 
1 -5 276.597 0.131 12 
1 -4 281.280 0.124 11 
1 -3 300.535 0.118 11 
1 4 308.622 0.113 4 
1 3 327.944 0.107 6 
1 0 336.673 0.100 9 
1 7 356.837 0.050 3 
1 2 369.281 0.037 8 
1 9 386.368 0.027 2 
1 4 405.343 0.022 8 
1 7 421.589 0.016 5 
1 10 438.991 0.016 3 
1 7 461.846 0.014 7 
1 10 478.775 0.017 4 
1 13 496.834 0.024 2 
1 10 522.301 0.049 6 
1 11 543.762 0.098 5 
1 14 560.064 0.208 3 
1 15 585.798 0.218 3 
1 14 614.017 0.229 5 
1 15 636.414 0.241 4 
1 16 652.086 0.253 4 
1 19 678.182 0.265 2 
1 18 706.798 0.279 4 
1 19 736.914 0.293 4 
1 20 764.111 0.307 3 
2 -43 134.169 0.445 45 
2 -43 133.289 0.424 45 
2 -42 135.851 0.403 44 
2 -40 141.744 0.384 43 
2 -39 145.442 0.366 42 
2 -38 147.966 0.349 41 
2 -37 150.305 0.332 40 
2 -36 153.322 0.316 39 
2 -35 158.327 0.301 38 
2 -34 161.813 0.287 37 
2 -33 164.869 0.273 36 
2 -31 172.349 0.260 35 
2 -30 177.455 0.248 34 
2 -29 179.975 0.236 33 
2 -28 183.525 0.225 32 
2 -27 189.318 0.214 31 
2 -26 195.548 0.204 30 
2 -25 201.768 0.194 29 
2 -24 205.279 0.185 29 
2 -23 210.290 0.176 28 
2 -22 215.661 0.168 27 
2 -21 219.888 0.160 26 
2 -20 227.177 0.152 25 
2 -19 236.224 0.145 25 
2 -18 239.831 0.138 24 
2 -17 246.057 0.131 23 
2 -16 256.663 0.125 22 
2 -15 267.742 0.119 22 
2 -14 269.409 0.113 21 
2 -13 280.690 0.108 20 
2 -12 293.042 0.103 19 
2 -11 298.172 0.098 19 
2 -10 306.157 0.093 18 
2 -9 316.888 0.089 17 
2 -8 327.009 0.085 17 
2 -7 332.887 0.081 16 
2 -6 351.781 0.077 16 
2 -5 355.597 0.073 15 
2 -4 374.120 0.070 14 
2 -3 385.290 0.066 14 
2 -2 399.339 0.063 13 
2 -1 415.605 0.040 13 
2 0 428.291 0.033 12 
2 1 445.584 0.027 12 
2 2 461.512 0.025 11 
2 3 475.177 0.038 11 
2 4 499.932 0.066 10 
2 5 505.259 0.170 10 
2 6 535.038 0.291 10 
2 7 545.790 0.305 9 
2 8 565.990 0.321 9 
2 9 596.426 0.337 9 
2 10 600.626 0.353 8 
2 11 627.835 0.371 8 
2 12 657.856 0.390 8 
2 13 667.983 0.409 7 
2 14 689.029 0.430 7 
2 15 719.902 0.451 7 
2 16 745.638 0.474 6 
2 17 750.544 0.497 6 
