l n nu dnu n_g
0 2 125.937 0.126 0 
0 3 155.457 0.120 0 
0 4 185.812 0.114 0 
0 5 215.019 0.109 0 
0 6 245.115 0.103 0 
0 7 274.893 0.050 0 
0 8 303.784 0.028 0 
0 9 331.774 0.031 0 
0 10 360.419 0.020 0 
0 11 390.337 0.019 0 
0 12 420.770 0.015 0 
0 13 450.887 0.014 0 
0 14 480.524 0.017 0 
0 15 510.476 0.028 0 
0 16 540.820 0.051 0 
0 17 571.679 0.143 0 
0 18 602.868 0.179 0 
0 19 633.616 0.188 0 
0 20 664.382 0.197 0 
0 21 695.382 0.207 0 
0 22 725.656 0.218 0 
0 23 756.540 0.228 0 
1 -22 136.762 0.295 25 
1 -21 142.393 0.281 24 
1 -20 148.133 0.268 23 
1 -19 155.482 0.255 22 
1 -4 160.219 0.243 7 
1 -17 163.452 0.231 20 
1 -16 170.948 0.220 20 
1 -3 178.527 0.210 7 
1 -6 184.349 0.200 10 
1 -13 192.347 0.190 17 
1 -12 196.449 0.181 17 
1 -11 206.144 0.173 16 
1 -10 218.796 0.164 15 
1 -9 223.215 0.157 14 
1 -8 234.916 0.149 14 
1 -7 250.619 0.142 13 
1 -6 254.095 0.135 12 
1 -5 272.276 0.129 12 
1 2 281.641 0.123 5 
1 -3 295.931 0.117 11 
1 4 309.481 0.111 4 
1 -1 323.955 0.106 10 
1 6 336.536 0.100 3 
1 5 354.726 0.050 5 
1 2 366.786 0.036 8 
1 9 385.542 0.027 2 
1 4 403.402 0.022 8 
1 9 418.919 0.016 3 
1 10 438.939 0.016 3 
1 7 460.739 0.014 6 
1 10 475.766 0.017 4 
1 11 497.488 0.024 4 
1 10 522.445 0.049 5 
1 13 539.894 0.098 4 
1 14 560.285 0.208 3 
1 13 587.316 0.218 5 
1 14 614.140 0.229 4 
1 15 630.887 0.241 4 
1 18 652.532 0.253 2 
1 19 680.829 0.265 2 
1 18 710.776 0.279 4 
1 19 738.698 0.293 4 
1 20 761.152 0.307 3 
2 -42 133.947 0.396 44 
2 -39 142.943 0.377 42 
2 -38 146.981 0.359 41 
2 -37 149.063 0.342 40 
2 -36 150.907 0.326 39 
2 -35 154.808 0.310 38 
2 -34 159.224 0.295 37 
2 -33 163.029 0.281 36 
2 -32 165.550 0.268 35 
2 -31 169.180 0.255 34 
2 -30 173.846 0.243 34 
2 -29 179.219 0.231 33 
2 -28 181.323 0.220 32 
2 -27 185.660 0.210 31 
2 -26 191.728 0.200 30 
2 -25 198.312 0.190 29 
2 -24 204.108 0.181 29 
2 -23 207.050 0.173 28 
2 -22 213.245 0.164 27 
2 -21 217.128 0.157 26 
2 -20 223.157 0.149 25 
2 -19 231.642 0.142 24 
2 -18 240.162 0.135 24 
2 -17 241.942 0.129 23 
2 -16 251.655 0.123 22 
2 -15 262.804 0.117 21 
2 -14 269.950 0.111 21 
2 -13 275.475 0.106 20 
2 -12 288.399 0.101 19 
2 -11 297.775 0.096 19 
2 -10 302.855 0.092 18 
2 -9 312.366 0.087 17 
2 -8 326.037 0.083 17 
2 -7 329.439 0.079 16 
2 -6 345.409 0.075 15 
2 -5 357.155 0.072 15 
2 -4 366.957 0.068 14 
2 -3 387.037 0.065 14 
2 -2 391.774 0.062 13 
2 -1 417.405 0.041 13 
2 0 420.242 0.032 12 
2 1 447.732 0.027 12 
2 2 452.709 0.025 11 
2 3 477.622 0.039 11 
2 4 490.396 0.064 10 
2 5 507.743 0.171 10 
2 6 535.183 0.291 10 
2 7 538.575 0.305 9 
2 8 568.417 0.320 9 
2 9 589.328 0.336 8 
2 10 599.729 0.353 8 
2 11 630.502 0.371 8 
2 12 655.086 0.389 7 
2 13 662.350 0.409 7 
2 14 692.063 0.429 7 
2 15 723.004 0.451 7 
2 16 733.051 0.473 6 
2 17 754.299 0.497 6 
