l n nu dnu n_g
0 2 120.469 0.122 0 
0 3 150.294 0.116 0 
0 4 179.174 0.111 0 
0 5 208.433 0.105 0 
0 6 237.457 0.100 0 
0 7 266.089 0.048 0 
0 8 293.067 0.027 0 
0 9 320.483 0.030 0 
0 10 348.879 0.020 0 
0 11 377.999 0.019 0 
0 12 406.532 0.014 0 
0 13 434.846 0.014 0 
0 14 463.698 0.017 0 
0 15 493.051 0.027 0 
0 16 522.885 0.049 0 
0 17 552.490 0.138 0 
0 18 582.078 0.173 0 
0 19 611.562 0.182 0 
0 20 641.187 0.191 0 
0 21 671.065 0.200 0 
0 22 700.422 0.210 0 
0 23 730.017 0.221 0 
1 -14 129.877 0.351 17 
1 -27 133.344 0.334 30 
1 -26 137.699 0.319 29 
1 -25 142.369 0.303 28 
1 -24 147.847 0.289 27 
1 -23 152.749 0.275 26 
1 -6 155.984 0.262 9 
1 -21 160.304 0.250 25 
1 -20 166.690 0.238 24 
1 -15 173.318 0.226 19 
1 -2 178.951 0.216 6 
1 -17 183.783 0.205 21 
1 -16 189.981 0.196 21 
1 -5 195.491 0.186 10 
1 -14 203.521 0.177 19 
1 -13 214.040 0.169 18 
1 -12 218.076 0.161 17 
1 -11 227.004 0.153 17 
1 -10 240.153 0.146 16 
1 -5 245.750 0.139 11 
1 -8 256.620 0.132 15 
1 1 271.232 0.126 6 
1 -6 276.288 0.120 13 
1 -1 293.571 0.114 9 
1 2 299.768 0.109 6 
1 1 316.682 0.104 8 
1 4 325.902 0.097 5 
1 5 343.098 0.048 5 
1 6 353.699 0.035 4 
1 7 371.542 0.026 4 
1 2 385.004 0.021 9 
1 9 400.350 0.015 3 
1 4 420.047 0.016 9 
1 9 432.473 0.013 4 
1 10 451.988 0.016 4 
1 7 474.125 0.023 7 
1 12 486.530 0.045 3 
1 13 509.304 0.092 3 
1 10 533.365 0.198 6 
1 13 547.794 0.208 4 
1 14 569.373 0.219 4 
1 13 595.829 0.229 6 
1 14 617.457 0.241 5 
1 17 632.773 0.253 3 
1 18 657.989 0.266 3 
1 17 685.669 0.279 5 
1 18 711.741 0.293 4 
1 19 729.535 0.308 4 
2 -51 131.172 0.569 53 
2 -50 132.907 0.542 52 
2 -49 133.957 0.516 51 
2 -48 136.008 0.491 51 
2 -47 139.832 0.468 50 
2 -46 142.975 0.446 49 
2 -45 144.697 0.425 48 
2 -44 146.088 0.404 47 
2 -43 148.958 0.385 46 
2 -42 152.863 0.367 45 
2 -41 155.925 0.349 44 
2 -40 159.520 0.333 43 
2 -39 162.812 0.317 42 
2 -38 164.921 0.302 41 
2 -37 168.341 0.287 41 
2 -36 172.458 0.274 40 
2 -35 175.527 0.261 39 
2 -34 177.283 0.248 38 
2 -33 182.335 0.236 37 
2 -32 186.889 0.225 36 
2 -31 192.369 0.214 35 
2 -30 198.341 0.204 35 
2 -29 201.768 0.194 34 
2 -28 204.565 0.185 33 
2 -27 210.412 0.176 32 
2 -26 215.136 0.168 31 
2 -25 219.397 0.160 30 
2 -24 225.993 0.152 29 
2 -23 232.776 0.145 29 
2 -22 234.546 0.138 28 
2 -21 242.051 0.132 27 
2 -20 250.906 0.125 26 
2 -19 260.455 0.119 26 
2 -18 262.143 0.114 25 
2 -17 271.273 0.108 24 
2 -16 282.343 0.103 23 
2 -15 289.125 0.098 23 
2 -14 294.172 0.094 22 
2 -13 305.695 0.089 21 
2 -12 315.077 0.085 21 
2 -11 319.193 0.081 20 
2 -10 328.800 0.077 19 
2 -9 343.167 0.073 19 
2 -8 346.257 0.070 18 
2 -7 360.981 0.066 17 
2 -6 375.091 0.063 17 
2 -5 381.203 0.060 16 
2 -4 403.182 0.039 16 
2 -3 404.279 0.031 15 
2 -2 429.350 0.026 15 
2 -1 432.188 0.024 14 
2 0 458.540 0.037 14 
2 1 460.915 0.061 13 
2 2 489.964 0.165 13 
2 3 492.077 0.267 12 
2 4 519.975 0.281 12 
2 5 529.971 0.295 11 
2 6 549.414 0.309 11 
2 7 573.504 0.325 10 
2 8 579.663 0.341 10 
2 9 608.587 0.358 10 
2 10 625.711 0.376 9 
2 11 638.370 0.395 9 
2 12 667.453 0.415 9 
2 13 688.725 0.435 8 
2 14 698.708 0.457 8 
2 15 727.702 0.480 8 
