l n nu dnu n_g
0 3 175.917 0.157 0 
0 4 208.686 0.149 0 
0 5 240.728 0.142 0 
0 6 272.583 0.135 0 
0 7 305.882 0.129 0 
0 8 339.042 0.061 0 
0 9 372.479 0.034 0 
0 10 405.788 0.038 0 
0 11 438.354 0.025 0 
0 12 470.802 0.024 0 
0 13 504.270 0.018 0 
0 14 538.642 0.017 0 
0 15 573.385 0.021 0 
0 16 608.353 0.033 0 
0 17 643.133 0.061 0 
0 18 677.309 0.169 0 
0 19 711.804 0.211 0 
0 20 746.076 0.222 0 
0 21 780.759 0.233 0 
0 22 815.179 0.245 0 
0 23 850.993 0.257 0 
0 24 885.303 0.270 0 
1 -8 172.244 0.219 11 
1 -9 181.806 0.209 12 
1 -8 186.319 0.199 12 
1 -7 199.717 0.189 11 
1 -6 214.830 0.180 10 
1 -5 219.807 0.172 10 
1 -4 242.486 0.164 9 
1 -3 247.706 0.156 8 
1 -2 271.639 0.148 8 
1 1 280.073 0.141 5 
1 0 306.081 0.135 7 
1 1 314.575 0.128 6 
1 6 341.765 0.122 2 
1 3 355.389 0.116 6 
1 6 377.382 0.112 3 
1 7 397.558 0.056 3 
1 6 419.230 0.042 5 
1 7 442.365 0.031 4 
1 10 461.934 0.025 2 
1 9 487.554 0.019 4 
1 10 515.584 0.019 3 
1 11 536.257 0.016 3 
1 12 560.061 0.020 3 
1 13 591.629 0.028 3 
1 14 624.649 0.058 3 
1 15 655.546 0.119 2 
1 16 675.156 0.251 2 
1 17 697.317 0.263 2 
1 18 729.470 0.276 2 
1 19 762.601 0.290 2 
1 20 796.822 0.305 2 
1 21 831.288 0.320 2 
1 22 865.205 0.336 2 
1 23 899.264 0.353 1 
2 -21 167.642 0.237 24 
2 -20 171.604 0.226 23 
2 -19 176.451 0.215 22 
2 -18 184.370 0.205 21 
2 -17 193.034 0.195 21 
2 -16 197.131 0.186 20 
2 -15 203.968 0.177 19 
2 -14 211.333 0.168 18 
2 -13 217.256 0.160 17 
2 -12 229.500 0.153 17 
2 -11 235.192 0.146 16 
2 -10 244.974 0.139 15 
2 -9 260.096 0.132 15 
2 -8 265.423 0.126 14 
2 -7 277.519 0.120 13 
2 -6 288.413 0.114 12 
2 -5 301.339 0.109 12 
2 -4 307.143 0.103 11 
2 -3 330.263 0.099 11 
2 -2 334.822 0.094 10 
2 -1 360.446 0.089 9 
2 0 368.245 0.085 9 
2 1 397.586 0.081 9 
2 2 401.719 0.077 8 
2 3 434.644 0.074 8 
2 4 442.482 0.070 7 
2 5 467.225 0.046 7 
2 6 497.939 0.038 7 
2 7 501.042 0.030 6 
2 8 535.173 0.029 6 
2 9 568.749 0.046 6 
2 10 570.979 0.075 5 
2 11 604.953 0.204 5 
2 12 640.274 0.348 5 
2 13 657.773 0.365 4 
2 14 674.751 0.383 4 
2 15 709.261 0.402 4 
2 16 742.558 0.422 4 
2 17 770.731 0.444 3 
2 18 778.601 0.466 3 
2 19 812.849 0.489 3 
2 20 847.477 0.513 3 
2 21 882.309 0.539 3 
