l n nu dnu n_g
0 2 127.815 0.127 0 
0 3 157.798 0.121 0 
0 4 188.140 0.115 0 
0 5 217.327 0.110 0 
0 6 247.584 0.104 0 
0 7 277.878 0.050 0 
0 8 307.235 0.028 0 
0 9 335.851 0.031 0 
0 10 364.490 0.020 0 
0 11 394.629 0.020 0 
0 12 425.358 0.015 0 
0 13 456.141 0.015 0 
0 14 486.363 0.018 0 
0 15 516.560 0.028 0 
0 16 547.148 0.051 0 
0 17 578.054 0.144 0 
0 18 609.706 0.181 0 
0 19 640.709 0.190 0 
0 20 672.029 0.200 0 
0 21 703.389 0.210 0 
0 22 734.766 0.220 0 
0 23 765.685 0.231 0 
1 -21 136.957 0.307 24 
1 -20 142.441 0.293 23 
1 -19 148.831 0.279 22 
1 -18 155.933 0.265 21 
1 -5 161.103 0.253 8 
1 -16 164.601 0.241 19 
1 -15 172.649 0.229 19 
1 -4 179.357 0.218 8 
1 -13 186.016 0.208 17 
1 -12 195.129 0.198 16 
1 -11 198.741 0.189 16 
1 -10 210.046 0.180 15 
1 -9 223.414 0.171 14 
1 -8 226.435 0.163 13 
1 -7 241.483 0.155 13 
1 2 254.604 0.148 4 
1 -5 261.307 0.141 12 
1 -4 281.763 0.134 11 
1 -3 286.423 0.128 10 
1 2 308.455 0.122 6 
1 -1 315.038 0.116 9 
1 6 337.021 0.110 3 
1 1 346.360 0.103 8 
1 8 365.140 0.051 2 
1 3 381.919 0.038 8 
1 8 397.866 0.028 3 
1 9 416.301 0.023 3 
1 6 437.816 0.017 6 
1 9 454.527 0.017 4 
1 10 474.440 0.014 4 
1 9 499.030 0.018 6 
1 10 517.538 0.025 5 
1 13 536.350 0.050 3 
1 12 563.260 0.102 5 
1 13 589.415 0.219 4 
1 14 606.405 0.230 4 
1 17 628.352 0.241 2 
1 18 657.703 0.254 2 
1 17 687.194 0.266 4 
1 18 715.630 0.280 3 
1 19 734.027 0.294 3 
1 20 752.973 0.308 3 
1 21 781.424 0.324 3 
2 -40 134.276 0.406 42 
2 -39 136.654 0.387 41 
2 -37 144.454 0.369 40 
2 -36 148.506 0.351 39 
2 -35 149.414 0.334 38 
2 -34 152.218 0.318 37 
2 -33 156.752 0.303 36 
2 -32 161.139 0.289 35 
2 -31 163.818 0.275 34 
2 -30 167.286 0.262 33 
2 -29 172.196 0.249 32 
2 -28 177.741 0.238 32 
2 -27 182.115 0.226 31 
2 -26 184.129 0.215 30 
2 -25 190.356 0.205 29 
2 -24 196.938 0.195 28 
2 -23 203.533 0.186 27 
2 -22 206.947 0.177 27 
2 -21 212.956 0.169 26 
2 -20 217.504 0.161 25 
2 -19 222.717 0.153 24 
2 -18 230.966 0.146 23 
2 -17 240.427 0.139 23 
2 -16 243.357 0.132 22 
2 -15 251.833 0.126 21 
2 -14 263.434 0.120 20 
2 -13 272.565 0.114 20 
2 -12 277.182 0.109 19 
2 -11 290.362 0.104 18 
2 -10 300.148 0.099 18 
2 -9 305.411 0.094 17 
2 -8 314.436 0.090 16 
2 -7 330.318 0.085 16 
2 -6 333.133 0.081 15 
2 -5 351.403 0.077 14 
2 -4 361.205 0.074 14 
2 -3 375.020 0.070 13 
2 -2 391.185 0.067 13 
2 -1 402.184 0.064 12 
2 0 422.076 0.041 12 
2 1 433.396 0.033 11 
2 2 452.978 0.027 11 
2 3 469.471 0.026 10 
2 4 483.369 0.039 10 
2 5 512.140 0.067 10 
2 6 513.735 0.173 9 
2 7 544.579 0.296 9 
2 8 563.782 0.310 8 
2 9 575.076 0.326 8 
2 10 606.892 0.342 8 
2 11 627.573 0.359 7 
2 12 637.963 0.377 7 
2 13 669.582 0.396 7 
2 14 699.659 0.416 7 
2 15 703.349 0.437 6 
2 16 732.365 0.459 6 
2 17 762.172 0.481 6 
