l n nu dnu n_g
0 3 147.471 0.115 0 
0 4 176.459 0.109 0 
0 5 205.604 0.104 0 
0 6 234.693 0.099 0 
0 7 262.017 0.047 0 
0 8 288.791 0.027 0 
0 9 316.337 0.029 0 
0 10 344.560 0.019 0 
0 11 372.555 0.019 0 
0 12 400.135 0.014 0 
0 13 428.269 0.014 0 
0 14 457.132 0.017 0 
0 15 486.085 0.027 0 
0 16 515.005 0.048 0 
0 17 543.776 0.136 0 
0 18 572.659 0.170 0 
0 19 602.156 0.179 0 
0 20 631.103 0.188 0 
0 21 660.463 0.197 0 
0 22 689.622 0.207 0 
0 23 718.706 0.217 0 
1 -9 130.527 0.438 12 
1 -18 133.562 0.417 21 
1 -31 136.999 0.397 34 
1 -30 141.255 0.379 33 
1 -29 146.762 0.360 32 
1 -28 151.131 0.343 31 
1 -5 153.640 0.327 8 
1 -26 156.530 0.311 29 
1 -25 161.524 0.297 29 
1 -24 167.640 0.282 28 
1 -11 173.421 0.269 15 
1 -2 177.973 0.256 6 
1 -15 181.536 0.244 19 
1 -20 188.133 0.232 25 
1 -1 194.052 0.221 6 
1 -4 199.083 0.211 9 
1 -17 206.735 0.201 22 
1 -16 214.546 0.191 21 
1 -15 218.638 0.182 21 
1 -14 227.426 0.173 20 
1 -13 238.531 0.165 19 
1 -12 243.678 0.157 18 
1 -11 252.290 0.150 18 
1 -2 265.343 0.143 9 
1 -9 270.369 0.136 16 
1 -8 282.568 0.129 16 
1 5 293.244 0.123 3 
1 -6 302.311 0.117 15 
1 5 316.624 0.112 4 
1 -4 325.256 0.106 13 
1 7 340.497 0.101 3 
1 -2 350.992 0.049 12 
1 7 365.888 0.036 4 
1 0 379.065 0.027 11 
1 9 392.507 0.022 3 
1 2 410.410 0.016 10 
1 9 420.975 0.016 4 
1 4 443.279 0.013 10 
1 5 455.160 0.016 9 
1 12 473.934 0.023 3 
1 7 497.178 0.046 8 
1 12 507.250 0.092 5 
1 13 530.554 0.197 4 
1 10 554.657 0.207 7 
1 11 565.747 0.217 7 
1 16 588.466 0.228 3 
1 13 614.654 0.239 7 
1 14 633.207 0.251 6 
1 17 649.383 0.264 4 
1 16 675.249 0.277 6 
1 17 702.328 0.291 6 
1 18 722.351 0.306 5 
2 -61 128.486 0.770 63 
2 -60 131.701 0.733 62 
2 -59 134.690 0.698 61 
2 -57 137.515 0.665 60 
2 -56 138.865 0.633 59 
2 -55 141.950 0.603 58 
2 -54 143.194 0.574 57 
2 -53 144.439 0.547 56 
2 -52 146.530 0.521 55 
2 -51 148.828 0.496 54 
2 -50 152.570 0.472 53 
2 -49 154.928 0.450 52 
2 -48 157.254 0.429 51 
2 -47 160.598 0.408 50 
2 -46 164.307 0.389 49 
2 -45 165.856 0.370 49 
2 -44 168.513 0.353 48 
2 -43 171.567 0.336 47 
2 -42 173.909 0.320 46 
2 -41 176.068 0.305 45 
2 -40 180.296 0.290 44 
2 -39 184.277 0.276 43 
2 -38 189.002 0.263 42 
2 -37 193.431 0.251 41 
2 -36 198.552 0.239 41 
2 -35 200.636 0.227 40 
2 -34 203.417 0.216 39 
2 -33 208.699 0.206 38 
2 -32 213.975 0.196 37 
2 -31 217.989 0.187 36 
2 -30 222.459 0.178 35 
2 -29 227.760 0.170 35 
2 -28 231.499 0.162 34 
2 -27 234.674 0.154 33 
2 -26 241.352 0.146 32 
2 -25 249.205 0.140 31 
2 -24 257.128 0.133 31 
2 -23 258.811 0.127 30 
2 -22 265.745 0.121 29 
2 -21 275.253 0.115 28 
2 -20 284.685 0.109 28 
2 -19 285.676 0.104 27 
2 -18 295.482 0.099 26 
2 -17 306.325 0.094 25 
2 -16 312.633 0.090 25 
2 -15 317.954 0.086 24 
2 -14 328.574 0.082 23 
2 -13 338.503 0.078 23 
2 -12 342.531 0.074 22 
2 -11 352.095 0.070 21 
2 -10 367.171 0.067 21 
2 -9 370.111 0.064 20 
2 -8 384.707 0.061 19 
2 -7 397.452 0.039 19 
2 -6 403.901 0.031 18 
2 -5 424.620 0.025 18 
2 -4 425.940 0.023 17 
2 -3 448.570 0.036 16 
2 -2 454.547 0.060 16 
2 -1 475.072 0.160 15 
2 0 483.543 0.263 15 
2 1 505.065 0.276 14 
2 2 512.081 0.289 14 
2 3 539.614 0.304 14 
2 4 541.505 0.319 13 
2 5 570.525 0.335 13 
2 6 578.432 0.352 12 
2 7 600.099 0.369 12 
2 8 623.481 0.388 11 
2 9 628.414 0.407 11 
2 10 657.486 0.428 11 
2 11 674.920 0.449 10 
2 12 686.942 0.472 10 
2 13 715.745 0.495 10 
