l n nu dnu n_g
0 3 161.517 0.123 0 
0 4 191.952 0.117 0 
0 5 222.038 0.112 0 
0 6 252.199 0.107 0 
0 7 283.363 0.051 0 
0 8 313.771 0.029 0 
0 9 343.348 0.032 0 
0 10 372.561 0.021 0 
0 11 402.666 0.020 0 
0 12 434.054 0.015 0 
0 13 465.688 0.015 0 
0 14 497.127 0.018 0 
0 15 528.176 0.029 0 
0 16 559.229 0.053 0 
0 17 591.058 0.148 0 
0 18 622.466 0.185 0 
0 19 654.484 0.194 0 
0 20 686.538 0.204 0 
0 21 718.568 0.214 0 
0 22 750.834 0.225 0 
0 23 782.336 0.236 0 
0 24 813.926 0.248 0 
1 -19 138.777 0.267 22 
1 -18 144.904 0.254 21 
1 -17 152.211 0.242 20 
1 -16 160.164 0.230 19 
1 -3 165.221 0.219 6 
1 -14 169.844 0.209 18 
1 -5 177.280 0.199 9 
1 -8 184.332 0.190 12 
1 -11 194.308 0.181 15 
1 -10 200.040 0.172 14 
1 -9 208.808 0.164 14 
1 -8 223.245 0.156 13 
1 -7 229.448 0.149 12 
1 -6 241.832 0.141 12 
1 1 258.663 0.135 5 
1 -4 263.519 0.128 11 
1 -3 286.650 0.122 10 
1 -2 291.600 0.116 9 
1 3 315.753 0.111 5 
1 0 322.586 0.106 8 
1 5 344.901 0.102 4 
1 2 357.324 0.050 8 
1 7 374.811 0.037 3 
1 8 393.226 0.028 3 
1 5 411.866 0.023 6 
1 10 429.506 0.016 2 
1 7 451.256 0.017 6 
1 8 474.435 0.014 5 
1 11 491.543 0.017 3 
1 12 514.887 0.024 3 
1 11 541.496 0.050 5 
1 12 562.016 0.102 4 
1 15 580.308 0.216 2 
1 16 607.887 0.226 2 
1 15 637.860 0.238 4 
1 16 666.562 0.249 3 
1 17 684.094 0.262 3 
1 18 705.836 0.275 3 
1 19 736.074 0.289 3 
1 20 766.673 0.303 3 
1 21 797.323 0.318 3 
2 -33 149.084 0.318 36 
2 -32 151.953 0.303 35 
2 -31 154.257 0.288 34 
2 -30 158.455 0.275 33 
2 -29 163.739 0.262 32 
2 -28 166.086 0.249 31 
2 -27 170.352 0.237 30 
2 -26 176.095 0.226 29 
2 -25 182.244 0.215 29 
2 -24 185.175 0.205 28 
2 -23 189.693 0.195 27 
2 -22 196.550 0.186 26 
2 -21 203.371 0.177 25 
2 -20 208.216 0.169 24 
2 -19 213.595 0.161 24 
2 -18 219.882 0.153 23 
2 -17 223.980 0.146 22 
2 -16 233.308 0.139 21 
2 -15 244.301 0.132 21 
2 -14 247.425 0.126 20 
2 -13 257.101 0.120 19 
2 -12 270.081 0.114 18 
2 -11 277.593 0.109 18 
2 -10 284.931 0.104 17 
2 -9 296.755 0.099 16 
2 -8 306.872 0.094 16 
2 -7 311.968 0.089 15 
2 -6 326.293 0.085 14 
2 -5 339.854 0.081 14 
2 -4 347.817 0.077 13 
2 -3 369.048 0.074 13 
2 -2 372.709 0.070 12 
2 -1 398.960 0.067 12 
2 0 401.537 0.064 11 
2 1 430.593 0.042 11 
2 2 434.996 0.033 10 
2 3 462.378 0.028 10 
2 4 474.781 0.026 9 
2 5 493.985 0.040 9 
2 6 522.717 0.069 9 
2 7 525.513 0.177 8 
2 8 555.741 0.302 8 
2 9 581.157 0.317 7 
2 10 588.290 0.333 7 
2 11 619.206 0.350 7 
2 12 650.979 0.367 7 
2 13 653.943 0.386 6 
2 14 684.073 0.405 6 
2 15 716.293 0.425 6 
2 16 738.697 0.446 5 
2 17 748.183 0.469 5 
2 18 779.481 0.492 5 
2 19 811.504 0.517 5 
