l n nu dnu n_g
0 3 148.334 0.137 0 
0 4 178.994 0.131 0 
0 5 209.762 0.124 0 
0 6 239.519 0.119 0 
0 7 267.457 0.113 0 
0 8 295.156 0.053 0 
0 9 323.739 0.030 0 
0 10 352.220 0.033 0 
0 11 380.178 0.021 0 
0 12 408.433 0.020 0 
0 13 437.328 0.016 0 
0 14 466.447 0.015 0 
0 15 495.505 0.018 0 
0 16 524.571 0.029 0 
0 17 553.957 0.052 0 
0 18 583.678 0.146 0 
0 19 613.015 0.182 0 
0 20 642.605 0.191 0 
0 21 672.436 0.201 0 
0 22 702.063 0.211 0 
0 23 732.084 0.221 0 
0 24 761.016 0.232 0 
1 -29 150.849 0.462 32 
1 -16 154.479 0.440 19 
1 -9 157.305 0.419 12 
1 -32 159.719 0.399 35 
1 -31 164.423 0.380 35 
1 -24 168.551 0.362 28 
1 -9 173.268 0.345 13 
1 -2 177.691 0.328 6 
1 -5 181.345 0.313 9 
1 -26 186.441 0.298 30 
1 -25 191.938 0.284 30 
1 -2 197.105 0.270 7 
1 -5 201.082 0.257 10 
1 -10 207.538 0.245 15 
1 -21 214.527 0.233 26 
1 -20 221.382 0.222 26 
1 -7 224.994 0.212 13 
1 -12 232.666 0.202 18 
1 -11 242.210 0.192 17 
1 -16 249.297 0.183 22 
1 -15 254.493 0.174 22 
1 -6 265.456 0.166 13 
1 -1 273.297 0.158 8 
1 -12 280.215 0.150 20 
1 1 290.993 0.143 7 
1 2 299.325 0.136 6 
1 -9 310.338 0.130 18 
1 4 320.091 0.124 5 
1 -7 330.983 0.118 16 
1 6 342.970 0.112 4 
1 1 352.498 0.105 9 
1 4 368.288 0.052 7 
1 5 376.369 0.037 7 
1 0 394.954 0.028 12 
1 5 402.722 0.022 7 
1 2 423.392 0.016 11 
1 5 432.150 0.016 8 
1 10 452.934 0.014 5 
1 3 465.589 0.016 11 
1 12 482.612 0.023 3 
1 5 503.770 0.047 10 
1 12 513.366 0.093 4 
1 9 539.393 0.200 8 
1 8 554.041 0.210 9 
1 15 570.574 0.221 3 
1 10 597.175 0.232 9 
1 11 613.267 0.243 8 
1 14 629.183 0.256 6 
1 13 656.706 0.268 8 
1 14 680.787 0.282 7 
1 15 692.220 0.296 7 
1 16 717.087 0.311 7 
1 17 744.432 0.326 7 
2 -65 144.715 0.957 68 
2 -64 147.121 0.911 67 
2 -63 150.841 0.868 66 
2 -62 153.274 0.827 65 
2 -61 156.237 0.787 64 
2 -60 157.659 0.750 63 
2 -59 158.758 0.714 62 
2 -58 162.382 0.680 61 
2 -57 165.007 0.648 60 
2 -56 167.526 0.617 59 
2 -55 169.294 0.588 58 
2 -54 170.347 0.560 58 
2 -53 174.333 0.533 57 
2 -52 175.689 0.508 56 
2 -51 176.893 0.483 55 
2 -50 180.246 0.460 54 
2 -49 182.877 0.438 53 
2 -48 187.336 0.418 52 
2 -47 190.863 0.398 51 
2 -46 195.394 0.379 50 
2 -45 199.449 0.361 49 
2 -44 203.252 0.344 49 
2 -43 205.882 0.327 48 
2 -42 207.561 0.312 47 
2 -41 212.594 0.297 46 
2 -40 215.824 0.283 45 
2 -39 221.345 0.269 44 
2 -38 225.244 0.256 43 
2 -37 229.045 0.244 42 
2 -36 233.535 0.232 42 
2 -35 236.221 0.221 41 
2 -34 239.375 0.211 40 
2 -33 244.782 0.201 39 
2 -32 251.446 0.191 38 
2 -31 257.868 0.182 37 
2 -30 264.332 0.173 37 
2 -29 265.160 0.165 36 
2 -28 272.404 0.157 35 
2 -27 280.033 0.150 34 
2 -26 288.199 0.143 33 
2 -25 292.159 0.136 33 
2 -24 297.237 0.129 32 
2 -23 306.371 0.123 31 
2 -22 315.990 0.117 30 
2 -21 320.549 0.112 30 
2 -20 326.587 0.107 29 
2 -19 336.790 0.101 28 
2 -18 347.022 0.097 28 
2 -17 349.852 0.092 27 
2 -16 358.465 0.088 26 
2 -15 369.643 0.083 25 
2 -14 377.573 0.079 25 
2 -13 382.779 0.076 24 
2 -12 396.897 0.072 23 
2 -11 406.036 0.069 23 
2 -10 413.387 0.065 22 
2 -9 431.103 0.042 22 
2 -8 434.775 0.033 21 
2 -7 451.068 0.027 20 
2 -6 463.825 0.025 20 
2 -5 472.807 0.038 19 
2 -4 492.903 0.065 19 
2 -3 496.500 0.167 18 
2 -2 521.119 0.283 18 
2 -1 522.494 0.298 17 
2 0 550.989 0.312 17 
2 1 552.108 0.328 16 
2 2 581.184 0.344 16 
2 3 584.587 0.362 15 
2 4 610.498 0.380 15 
2 5 619.922 0.399 14 
2 6 640.314 0.419 14 
2 7 662.433 0.440 13 
2 8 668.609 0.462 13 
2 9 699.248 0.485 13 
2 10 709.324 0.509 12 
2 11 729.926 0.534 12 
2 12 758.495 0.561 12 
