l n nu dnu n_g
0 3 148.008 0.138 0 
0 4 178.949 0.131 0 
0 5 209.752 0.125 0 
0 6 239.625 0.119 0 
0 7 268.151 0.113 0 
0 8 295.941 0.054 0 
0 9 324.580 0.030 0 
0 10 353.090 0.033 0 
0 11 380.910 0.021 0 
0 12 409.232 0.020 0 
0 13 438.201 0.016 0 
0 14 467.260 0.015 0 
0 15 496.243 0.018 0 
0 16 525.346 0.029 0 
0 17 554.806 0.052 0 
0 18 584.185 0.146 0 
0 19 613.848 0.182 0 
0 20 643.453 0.191 0 
0 21 672.996 0.201 0 
0 22 702.835 0.211 0 
0 23 732.155 0.222 0 
0 24 761.974 0.233 0 
1 -12 154.542 0.497 15 
1 -13 157.602 0.473 16 
1 -34 159.147 0.451 37 
1 -33 164.577 0.429 37 
1 -18 168.771 0.409 22 
1 -7 172.715 0.389 11 
1 -2 176.901 0.371 6 
1 -7 180.628 0.353 11 
1 -28 184.994 0.336 32 
1 -27 190.322 0.320 31 
1 -8 195.486 0.305 13 
1 -1 198.863 0.291 6 
1 -10 204.501 0.277 15 
1 -19 211.515 0.264 25 
1 -22 218.599 0.251 27 
1 -11 223.594 0.239 17 
1 -8 227.768 0.228 14 
1 -11 236.136 0.217 17 
1 -12 244.859 0.207 18 
1 -17 250.939 0.197 23 
1 -10 256.993 0.187 17 
1 -3 266.928 0.178 10 
1 -2 274.528 0.170 9 
1 -13 282.232 0.162 21 
1 0 291.944 0.154 8 
1 -1 299.774 0.147 9 
1 -10 310.931 0.140 19 
1 5 319.356 0.133 4 
1 -8 330.835 0.127 17 
1 5 342.641 0.121 5 
1 2 351.425 0.115 8 
1 -5 367.425 0.109 16 
1 6 374.273 0.053 5 
1 -3 393.042 0.039 15 
1 8 400.023 0.028 4 
1 -1 420.773 0.023 13 
1 8 427.960 0.016 5 
1 1 450.955 0.017 13 
1 6 458.011 0.014 8 
1 3 481.691 0.017 12 
1 4 492.224 0.023 11 
1 13 511.727 0.048 3 
1 6 532.362 0.096 10 
1 13 542.708 0.201 5 
1 8 568.936 0.212 10 
1 9 585.252 0.222 9 
1 16 600.314 0.233 3 
1 11 627.693 0.245 9 
1 12 646.321 0.257 8 
1 15 660.099 0.270 6 
1 14 687.024 0.284 8 
1 15 713.708 0.298 7 
1 16 727.640 0.313 7 
1 17 747.569 0.328 7 
2 -66 152.033 0.925 69 
2 -65 152.426 0.881 68 
2 -64 154.149 0.839 67 
2 -63 157.545 0.799 66 
2 -61 163.784 0.761 64 
2 -60 165.228 0.725 63 
2 -59 168.656 0.690 62 
2 -58 170.260 0.657 61 
2 -57 173.480 0.626 61 
2 -56 174.937 0.596 60 
2 -55 175.948 0.568 59 
2 -54 178.408 0.541 58 
2 -53 180.754 0.515 57 
2 -52 183.334 0.491 56 
2 -51 187.611 0.467 55 
2 -50 190.552 0.445 54 
2 -49 194.578 0.424 53 
2 -48 198.889 0.404 52 
2 -47 202.171 0.384 52 
2 -46 205.891 0.366 51 
2 -45 205.678 0.349 50 
2 -44 210.857 0.332 49 
2 -43 214.261 0.316 48 
2 -42 219.187 0.301 47 
2 -41 223.523 0.287 46 
2 -40 227.668 0.273 45 
2 -39 231.898 0.260 44 
2 -38 235.397 0.248 44 
2 -37 237.524 0.236 43 
2 -36 241.426 0.225 42 
2 -35 246.955 0.214 41 
2 -34 252.520 0.204 40 
2 -33 258.822 0.194 39 
2 -32 265.035 0.185 39 
2 -31 265.690 0.176 38 
2 -30 272.306 0.168 37 
2 -29 279.848 0.160 36 
2 -28 287.754 0.152 35 
2 -27 292.741 0.145 35 
2 -26 296.002 0.138 34 
2 -25 304.723 0.131 33 
2 -24 313.995 0.125 32 
2 -23 321.244 0.119 32 
2 -22 323.574 0.114 31 
2 -21 333.851 0.108 30 
2 -20 344.305 0.103 29 
2 -19 349.954 0.098 29 
2 -18 355.041 0.093 28 
2 -17 365.048 0.089 27 
2 -16 375.994 0.085 27 
2 -15 378.985 0.081 26 
2 -14 389.609 0.077 25 
2 -13 403.720 0.073 25 
2 -12 406.855 0.070 24 
2 -11 419.346 0.066 23 
2 -10 435.331 0.042 23 
2 -9 437.017 0.033 22 
2 -8 455.692 0.027 21 
2 -7 464.673 0.025 21 
2 -6 476.647 0.038 20 
2 -5 493.641 0.065 20 
2 -4 499.581 0.168 19 
2 -3 522.554 0.284 19 
2 -2 524.645 0.298 18 
2 -1 551.613 0.313 18 
2 0 552.809 0.329 17 
2 1 581.297 0.345 17 
2 2 583.211 0.362 16 
2 3 611.240 0.380 16 
2 4 617.491 0.399 15 
2 5 640.690 0.419 15 
2 6 656.735 0.440 14 
2 7 670.629 0.462 14 
2 8 699.139 0.486 14 
2 9 701.014 0.510 13 
2 10 729.634 0.535 13 
2 11 748.961 0.562 12 
2 12 759.800 0.590 12 
