l n nu dnu n_g
0 3 182.133 0.162 0 
0 4 216.199 0.154 0 
0 5 249.347 0.147 0 
0 6 282.115 0.140 0 
0 7 315.829 0.133 0 
0 8 350.437 0.063 0 
0 9 385.269 0.036 0 
0 10 420.102 0.039 0 
0 11 454.631 0.025 0 
0 12 488.685 0.024 0 
0 13 522.771 0.019 0 
0 14 557.663 0.018 0 
0 15 593.405 0.021 0 
0 16 629.667 0.034 0 
0 17 666.039 0.063 0 
0 18 702.002 0.175 0 
0 19 737.966 0.219 0 
0 20 774.318 0.230 0 
0 21 810.093 0.242 0 
0 22 845.868 0.254 0 
0 23 881.171 0.267 0 
0 24 917.312 0.280 0 
0 25 953.533 0.294 0 
1 -8 178.444 0.217 11 
1 -7 188.910 0.207 10 
1 -6 195.816 0.197 10 
1 -5 216.230 0.188 9 
1 -4 223.181 0.179 8 
1 -3 242.425 0.170 8 
1 2 256.281 0.162 3 
1 -1 274.655 0.154 7 
1 4 289.466 0.147 2 
1 1 315.142 0.140 6 
1 2 324.998 0.133 5 
1 5 352.672 0.127 3 
1 4 369.469 0.121 5 
1 5 393.089 0.117 4 
1 8 415.260 0.058 2 
1 7 437.686 0.043 4 
1 8 465.403 0.033 3 
1 9 487.838 0.027 3 
1 10 510.409 0.019 3 
1 11 540.458 0.020 3 
1 12 572.748 0.017 3 
1 13 599.678 0.021 2 
1 14 618.644 0.029 2 
1 15 649.474 0.061 2 
1 16 684.283 0.124 2 
1 17 719.547 0.267 2 
1 18 754.465 0.281 2 
1 19 789.542 0.295 2 
1 20 821.664 0.309 1 
1 21 841.555 0.325 1 
1 22 865.372 0.341 1 
1 23 899.480 0.358 1 
1 24 934.580 0.376 1 
2 -17 175.264 0.209 20 
2 -16 181.564 0.199 19 
2 -15 191.208 0.189 18 
2 -14 198.258 0.180 17 
2 -13 204.271 0.172 17 
2 -12 214.345 0.163 16 
2 -11 218.654 0.156 15 
2 -10 232.373 0.148 14 
2 -9 242.292 0.141 14 
2 -8 249.334 0.134 13 
2 -7 265.224 0.128 12 
2 -6 273.747 0.122 12 
2 -5 284.240 0.116 11 
2 -4 296.117 0.111 10 
2 -3 311.435 0.105 10 
2 -2 321.205 0.100 9 
2 -1 345.293 0.096 9 
2 0 354.220 0.091 8 
2 1 380.738 0.087 8 
2 2 394.227 0.083 7 
2 3 415.837 0.079 7 
2 4 443.204 0.075 6 
2 5 450.825 0.071 6 
2 6 485.041 0.047 6 
2 7 508.010 0.039 5 
2 8 519.298 0.031 5 
2 9 554.131 0.030 5 
2 10 589.303 0.048 5 
2 11 592.814 0.078 4 
2 12 626.048 0.211 4 
2 13 663.362 0.360 4 
2 14 693.557 0.378 3 
2 15 699.607 0.397 3 
2 16 735.666 0.417 3 
2 17 771.987 0.437 3 
2 18 807.164 0.459 3 
2 19 840.808 0.482 3 
2 20 846.097 0.506 2 
2 21 878.015 0.532 2 
2 22 915.301 0.558 2 
2 23 950.192 0.586 2 
