l n nu dnu n_g
0 3 148.369 0.137 0 
0 4 178.984 0.131 0 
0 5 209.358 0.124 0 
0 6 239.133 0.118 0 
0 7 267.319 0.113 0 
0 8 295.026 0.053 0 
0 9 323.521 0.030 0 
0 10 351.904 0.033 0 
0 11 379.880 0.021 0 
0 12 408.121 0.020 0 
0 13 436.959 0.015 0 
0 14 466.055 0.015 0 
0 15 495.149 0.018 0 
0 16 524.233 0.029 0 
0 17 553.496 0.052 0 
0 18 583.464 0.146 0 
0 19 612.353 0.182 0 
0 20 642.427 0.191 0 
0 21 671.849 0.201 0 
0 22 701.435 0.211 0 
0 23 731.064 0.221 0 
0 24 760.656 0.232 0 
1 -35 149.546 0.461 38 
1 -20 154.651 0.439 23 
1 -9 156.729 0.418 12 
1 -32 158.275 0.398 35 
1 -31 162.912 0.379 35 
1 -30 167.940 0.361 34 
1 -11 173.049 0.344 15 
1 -2 176.763 0.327 6 
1 -3 180.460 0.312 7 
1 -22 185.406 0.297 27 
1 -25 190.907 0.283 30 
1 -4 195.847 0.269 9 
1 -1 199.858 0.256 6 
1 -8 205.059 0.244 13 
1 -21 213.134 0.233 26 
1 -20 220.188 0.222 25 
1 -5 223.738 0.211 11 
1 -12 231.281 0.201 18 
1 -11 240.138 0.191 17 
1 -12 248.387 0.182 18 
1 -15 253.011 0.174 22 
1 -6 263.255 0.165 13 
1 -1 272.021 0.157 8 
1 -12 278.578 0.150 20 
1 -1 289.629 0.143 9 
1 2 298.317 0.136 6 
1 -9 308.334 0.130 18 
1 4 318.790 0.123 5 
1 -5 328.878 0.117 14 
1 6 341.745 0.112 4 
1 5 350.569 0.104 5 
1 -4 366.770 0.052 15 
1 7 374.526 0.037 4 
1 -2 393.426 0.028 14 
1 7 400.799 0.022 5 
1 0 422.069 0.016 13 
1 5 429.780 0.016 8 
1 6 452.110 0.014 8 
1 3 462.538 0.016 11 
1 12 481.971 0.023 3 
1 5 500.756 0.047 10 
1 12 512.203 0.093 4 
1 7 538.163 0.200 10 
1 8 550.735 0.210 9 
1 15 569.511 0.220 3 
1 10 596.847 0.231 9 
1 11 610.237 0.243 8 
1 16 628.555 0.255 5 
1 13 655.946 0.268 8 
1 14 677.461 0.281 7 
1 15 690.461 0.295 7 
1 16 715.968 0.310 7 
1 17 743.722 0.326 7 
2 -65 142.808 0.949 68 
2 -64 146.301 0.904 67 
2 -63 148.892 0.861 66 
2 -62 150.609 0.820 65 
2 -61 152.351 0.781 64 
2 -60 155.794 0.744 63 
2 -59 157.943 0.709 62 
2 -58 159.562 0.675 61 
2 -57 162.525 0.643 60 
2 -56 166.483 0.612 59 
2 -55 168.213 0.583 58 
2 -54 170.424 0.555 58 
2 -53 173.277 0.529 57 
2 -52 175.025 0.504 56 
2 -51 176.555 0.480 55 
2 -50 179.620 0.457 54 
2 -49 183.556 0.435 53 
2 -48 185.866 0.414 52 
2 -47 189.745 0.395 51 
2 -46 193.842 0.376 50 
2 -45 196.877 0.358 49 
2 -44 201.763 0.341 49 
2 -43 204.551 0.325 48 
2 -42 206.082 0.309 47 
2 -41 209.672 0.294 46 
2 -40 215.333 0.280 45 
2 -39 219.769 0.267 44 
2 -38 223.974 0.254 43 
2 -37 228.516 0.242 42 
2 -36 232.215 0.231 42 
2 -35 235.853 0.220 41 
2 -34 237.578 0.209 40 
2 -33 243.036 0.199 39 
2 -32 249.220 0.190 38 
2 -31 255.427 0.181 37 
2 -30 262.615 0.172 37 
2 -29 264.463 0.164 36 
2 -28 269.761 0.156 35 
2 -27 277.596 0.149 34 
2 -26 286.170 0.142 33 
2 -25 291.818 0.135 33 
2 -24 294.982 0.128 32 
2 -23 304.058 0.122 31 
2 -22 313.656 0.117 30 
2 -21 320.156 0.111 30 
2 -20 324.009 0.106 29 
2 -19 334.227 0.101 28 
2 -18 344.789 0.096 27 
2 -17 349.088 0.091 27 
2 -16 356.030 0.087 26 
2 -15 366.928 0.083 25 
2 -14 376.954 0.079 25 
2 -13 379.830 0.075 24 
2 -12 393.796 0.072 23 
2 -11 405.590 0.068 23 
2 -10 410.002 0.065 22 
2 -9 427.801 0.042 21 
2 -8 434.321 0.033 21 
2 -7 447.398 0.027 20 
2 -6 463.451 0.025 20 
2 -5 468.909 0.038 19 
2 -4 491.881 0.065 19 
2 -3 493.230 0.166 18 
2 -2 518.276 0.281 18 
2 -1 521.913 0.296 17 
2 0 546.965 0.310 16 
2 1 551.142 0.326 16 
2 2 578.427 0.342 16 
2 3 580.103 0.359 15 
2 4 610.021 0.377 15 
2 5 616.312 0.396 14 
2 6 639.921 0.416 14 
2 7 657.480 0.437 13 
2 8 669.858 0.458 13 
2 9 698.625 0.481 13 
2 10 705.045 0.505 12 
2 11 728.136 0.531 12 
2 12 754.736 0.557 12 
