l n nu dnu n_g
0 3 148.217 0.137 0 
0 4 179.014 0.131 0 
0 5 209.988 0.125 0 
0 6 239.682 0.119 0 
0 7 268.013 0.113 0 
0 8 295.785 0.053 0 
0 9 324.449 0.030 0 
0 10 352.893 0.033 0 
0 11 380.839 0.021 0 
0 12 409.106 0.020 0 
0 13 438.017 0.016 0 
0 14 467.082 0.015 0 
0 15 496.047 0.018 0 
0 16 525.140 0.029 0 
0 17 554.482 0.052 0 
0 18 583.836 0.146 0 
0 19 613.477 0.182 0 
0 20 643.261 0.191 0 
0 21 672.713 0.201 0 
0 22 702.528 0.211 0 
0 23 732.073 0.221 0 
0 24 762.015 0.233 0 
1 -12 155.779 0.500 15 
1 -23 157.738 0.476 26 
1 -34 161.703 0.453 38 
1 -33 165.029 0.432 37 
1 -14 169.835 0.411 18 
1 -3 174.017 0.392 7 
1 -2 176.979 0.373 6 
1 -9 180.999 0.355 13 
1 -28 186.071 0.338 32 
1 -27 191.204 0.322 32 
1 -2 196.225 0.307 7 
1 -3 200.153 0.292 9 
1 -12 205.511 0.278 17 
1 -23 213.281 0.265 28 
1 -22 219.632 0.252 27 
1 -7 224.001 0.240 13 
1 -10 229.887 0.229 16 
1 -11 237.749 0.218 17 
1 -12 246.228 0.208 18 
1 -17 251.372 0.198 24 
1 -8 258.701 0.188 16 
1 -3 268.818 0.179 10 
1 -6 275.646 0.171 13 
1 -13 283.620 0.163 21 
1 2 293.102 0.155 6 
1 -5 301.611 0.148 13 
1 -2 312.302 0.141 11 
1 5 320.247 0.134 4 
1 -8 332.726 0.128 17 
1 5 343.170 0.121 5 
1 -2 353.278 0.116 12 
1 3 368.236 0.109 8 
1 4 375.909 0.053 7 
1 -3 394.551 0.039 15 
1 4 401.209 0.028 8 
1 -1 422.460 0.023 14 
1 6 429.201 0.016 7 
1 1 452.104 0.017 13 
1 2 460.071 0.014 12 
1 9 481.994 0.017 6 
1 4 495.159 0.024 11 
1 13 511.914 0.048 3 
1 6 534.969 0.097 10 
1 11 543.031 0.202 6 
1 12 569.081 0.212 6 
1 9 588.042 0.223 9 
1 12 600.477 0.234 7 
1 11 627.793 0.245 9 
1 12 649.632 0.258 8 
1 13 660.639 0.270 8 
1 14 686.954 0.284 8 
1 15 714.054 0.298 7 
1 16 731.093 0.313 7 
1 17 747.817 0.329 7 
2 -66 151.062 0.979 69 
2 -65 153.224 0.932 68 
2 -64 155.476 0.888 67 
2 -63 160.836 0.845 66 
2 -62 161.007 0.805 65 
2 -61 163.907 0.767 64 
2 -60 167.895 0.730 63 
2 -59 169.001 0.695 62 
2 -58 170.807 0.662 62 
2 -57 172.811 0.631 61 
2 -56 175.532 0.601 60 
2 -55 176.237 0.572 59 
2 -54 178.744 0.545 58 
2 -53 181.789 0.519 57 
2 -52 185.522 0.494 56 
2 -51 188.302 0.471 55 
2 -50 192.922 0.448 54 
2 -49 196.353 0.427 53 
2 -48 199.378 0.407 52 
2 -47 203.396 0.387 52 
2 -46 205.691 0.369 51 
2 -45 207.932 0.351 50 
2 -44 211.919 0.335 49 
2 -43 215.988 0.319 48 
2 -42 220.432 0.303 47 
2 -41 225.147 0.289 46 
2 -40 229.446 0.275 45 
2 -39 233.382 0.262 45 
2 -38 236.602 0.250 44 
2 -37 238.302 0.238 43 
2 -36 243.242 0.226 42 
2 -35 248.432 0.216 41 
2 -34 254.898 0.205 40 
2 -33 261.015 0.196 39 
2 -32 264.417 0.186 39 
2 -31 267.579 0.177 38 
2 -30 274.647 0.169 37 
2 -29 281.916 0.161 36 
2 -28 290.007 0.153 36 
2 -27 292.621 0.146 35 
2 -26 298.157 0.139 34 
2 -25 306.902 0.132 33 
2 -24 316.507 0.126 32 
2 -23 321.152 0.120 32 
2 -22 326.116 0.114 31 
2 -21 336.277 0.109 30 
2 -20 346.423 0.104 30 
2 -19 350.133 0.099 29 
2 -18 357.432 0.094 28 
2 -17 367.650 0.090 27 
2 -16 377.519 0.085 27 
2 -15 380.062 0.081 26 
2 -14 392.655 0.077 25 
2 -13 405.837 0.074 25 
2 -12 407.548 0.070 24 
2 -11 422.621 0.067 23 
2 -10 435.342 0.042 23 
2 -9 440.131 0.034 22 
2 -8 459.090 0.027 21 
2 -7 464.559 0.025 21 
2 -6 480.270 0.039 20 
2 -5 493.442 0.065 20 
2 -4 503.441 0.170 19 
2 -3 522.219 0.284 19 
2 -2 529.219 0.298 18 
2 -1 551.762 0.313 18 
2 0 556.133 0.329 17 
2 1 581.738 0.345 17 
2 2 588.358 0.362 16 
2 3 610.965 0.380 16 
2 4 621.892 0.399 15 
2 5 640.347 0.419 15 
2 6 661.859 0.440 14 
2 7 670.960 0.462 14 
2 8 699.379 0.485 14 
2 9 705.275 0.510 13 
2 10 728.848 0.535 13 
2 11 755.900 0.562 12 
2 12 759.783 0.590 12 
