l n nu dnu n_g
0 3 160.669 0.123 0 
0 4 190.827 0.117 0 
0 5 221.010 0.111 0 
0 6 251.282 0.106 0 
0 7 282.076 0.051 0 
0 8 312.279 0.029 0 
0 9 341.569 0.032 0 
0 10 370.710 0.021 0 
0 11 400.760 0.020 0 
0 12 432.068 0.015 0 
0 13 463.471 0.015 0 
0 14 494.717 0.018 0 
0 15 525.453 0.029 0 
0 16 556.400 0.052 0 
0 17 588.182 0.147 0 
0 18 619.513 0.184 0 
0 19 651.288 0.193 0 
0 20 683.352 0.203 0 
0 21 715.209 0.213 0 
0 22 747.073 0.224 0 
0 23 778.679 0.235 0 
0 24 810.245 0.247 0 
1 -19 140.538 0.269 22 
1 -18 147.740 0.256 21 
1 -17 154.761 0.244 20 
1 -10 162.078 0.232 13 
1 -15 165.165 0.221 18 
1 -14 172.002 0.211 18 
1 -3 179.235 0.201 7 
1 -12 186.285 0.191 16 
1 -11 196.798 0.182 15 
1 -10 200.161 0.173 15 
1 -9 211.925 0.165 14 
1 -8 226.536 0.157 13 
1 -7 229.679 0.150 12 
1 -6 245.927 0.143 12 
1 1 258.065 0.136 5 
1 -4 267.553 0.129 11 
1 3 287.884 0.123 4 
1 -2 294.145 0.117 10 
1 5 316.651 0.112 3 
1 0 325.438 0.106 9 
1 7 344.768 0.102 2 
1 2 360.396 0.051 8 
1 7 375.295 0.037 3 
1 8 394.180 0.028 3 
1 5 413.388 0.023 7 
1 8 431.074 0.016 4 
1 9 451.192 0.017 4 
1 8 475.394 0.014 5 
1 11 493.477 0.017 3 
1 12 513.911 0.024 3 
1 11 540.533 0.050 5 
1 12 564.489 0.102 4 
1 15 581.016 0.216 2 
1 16 605.908 0.226 2 
1 15 635.500 0.238 4 
1 16 665.469 0.250 4 
1 17 689.187 0.262 3 
1 18 704.889 0.275 3 
1 19 732.646 0.289 3 
1 20 764.027 0.303 3 
1 21 793.555 0.319 3 
2 -34 147.629 0.339 37 
2 -33 150.796 0.323 36 
2 -32 152.704 0.308 35 
2 -31 156.879 0.293 34 
2 -30 161.350 0.279 33 
2 -29 165.573 0.266 32 
2 -28 167.845 0.253 31 
2 -27 172.691 0.241 30 
2 -26 179.205 0.230 30 
2 -25 183.701 0.219 29 
2 -24 186.165 0.208 28 
2 -23 192.596 0.198 27 
2 -22 199.732 0.189 26 
2 -21 205.403 0.180 25 
2 -20 210.088 0.171 25 
2 -19 216.601 0.163 24 
2 -18 220.740 0.155 23 
2 -17 227.337 0.148 22 
2 -16 236.991 0.141 21 
2 -15 246.069 0.134 21 
2 -14 249.123 0.128 20 
2 -13 261.394 0.122 19 
2 -12 274.279 0.116 19 
2 -11 277.045 0.111 18 
2 -10 288.817 0.105 17 
2 -9 299.463 0.100 16 
2 -8 308.374 0.095 16 
2 -7 314.127 0.091 15 
2 -6 331.437 0.087 14 
2 -5 338.279 0.082 14 
2 -4 353.559 0.079 13 
2 -3 367.231 0.075 13 
2 -2 379.097 0.071 12 
2 -1 397.234 0.068 12 
2 0 408.316 0.065 11 
2 1 428.710 0.042 11 
2 2 442.444 0.034 10 
2 3 460.222 0.027 10 
2 4 482.924 0.026 9 
2 5 491.623 0.040 9 
2 6 522.496 0.069 9 
2 7 531.765 0.179 8 
2 8 553.511 0.301 8 
2 9 584.893 0.316 8 
2 10 591.567 0.331 7 
2 11 616.132 0.348 7 
2 12 649.466 0.365 7 
2 13 664.156 0.384 6 
2 14 681.196 0.403 6 
2 15 712.495 0.423 6 
2 16 744.115 0.444 6 
2 17 751.486 0.466 5 
2 18 775.780 0.490 5 
2 19 807.664 0.514 5 
