l n nu dnu n_g
0 3 173.548 0.155 0 
0 4 206.242 0.148 0 
0 5 237.696 0.141 0 
0 6 269.587 0.134 0 
0 7 302.556 0.128 0 
0 8 335.201 0.061 0 
0 9 368.178 0.034 0 
0 10 400.799 0.037 0 
0 11 432.657 0.024 0 
0 12 464.923 0.023 0 
0 13 498.187 0.018 0 
0 14 532.240 0.017 0 
0 15 566.695 0.021 0 
0 16 601.028 0.033 0 
0 17 635.250 0.060 0 
0 18 669.087 0.167 0 
0 19 702.856 0.209 0 
0 20 736.771 0.219 0 
0 21 770.728 0.230 0 
0 22 805.770 0.242 0 
0 23 840.431 0.254 0 
0 24 874.087 0.266 0 
1 -5 169.031 0.234 8 
1 -10 177.065 0.223 13 
1 -9 182.815 0.213 13 
1 -8 191.706 0.202 12 
1 -7 208.050 0.193 11 
1 -6 213.202 0.184 10 
1 -5 228.118 0.175 10 
1 0 244.272 0.167 5 
1 -3 252.944 0.159 9 
1 2 276.194 0.151 4 
1 -1 283.473 0.144 8 
1 4 308.050 0.137 3 
1 1 321.043 0.130 7 
1 6 340.625 0.124 2 
1 5 361.612 0.118 4 
1 4 378.208 0.112 5 
1 7 400.066 0.056 3 
1 8 419.414 0.042 4 
1 7 443.190 0.031 4 
1 10 464.139 0.025 2 
1 11 485.681 0.019 2 
1 10 514.073 0.019 4 
1 11 541.003 0.016 3 
1 12 559.770 0.020 3 
1 13 586.645 0.028 3 
1 14 618.550 0.058 3 
1 15 650.891 0.118 3 
1 16 681.165 0.253 2 
1 17 700.130 0.266 2 
1 18 722.781 0.279 2 
1 19 754.613 0.293 2 
1 20 787.886 0.308 2 
1 21 821.723 0.323 2 
1 22 855.396 0.339 2 
1 23 889.778 0.356 2 
2 -23 161.630 0.272 26 
2 -22 167.362 0.259 25 
2 -22 167.230 0.246 25 
2 -21 170.754 0.235 24 
2 -20 175.439 0.224 23 
2 -18 191.467 0.213 22 
2 -17 195.196 0.203 21 
2 -16 202.148 0.193 20 
2 -15 209.904 0.184 19 
2 -14 214.702 0.175 18 
2 -13 225.748 0.167 18 
2 -12 232.842 0.159 17 
2 -11 239.710 0.151 16 
2 -10 254.173 0.144 15 
2 -9 262.427 0.137 15 
2 -8 271.134 0.131 14 
2 -7 283.705 0.124 13 
2 -6 295.268 0.119 13 
2 -5 300.993 0.113 12 
2 -4 317.923 0.108 11 
2 -3 330.950 0.102 11 
2 -2 343.975 0.098 10 
2 -1 364.163 0.093 10 
2 0 375.504 0.088 9 
2 1 396.922 0.084 9 
2 2 413.672 0.080 8 
2 3 429.033 0.076 8 
2 4 460.045 0.073 8 
2 5 461.735 0.045 7 
2 6 494.669 0.038 7 
2 7 518.700 0.031 6 
2 8 528.842 0.029 6 
2 9 563.300 0.045 6 
2 10 592.064 0.078 5 
2 11 597.884 0.201 5 
2 12 632.034 0.343 5 
2 13 665.415 0.360 5 
2 14 682.544 0.378 4 
2 15 700.091 0.397 4 
2 16 734.286 0.417 4 
2 17 768.404 0.438 4 
2 18 799.854 0.460 4 
2 19 804.122 0.483 3 
2 20 836.291 0.507 3 
2 21 871.677 0.533 3 
