l n nu dnu n_g
0 10 952.265 0.667 0 
0 11 1037.774 0.635 0 
0 12 1123.004 0.605 0 
0 13 1211.310 0.576 0 
0 14 1299.638 0.549 0 
0 15 1388.474 0.251 0 
0 16 1477.549 0.136 0 
0 17 1566.543 0.145 0 
0 18 1655.405 0.093 0 
0 19 1744.117 0.087 0 
0 20 1832.527 0.065 0 
0 21 1921.022 0.061 0 
0 22 2009.324 0.073 0 
0 23 2098.102 0.115 0 
0 24 2186.839 0.206 0 
0 25 2275.758 0.569 0 
0 26 2365.703 0.703 0 
0 27 2454.886 0.738 0 
0 28 2546.118 0.775 0 
0 29 2635.758 0.813 0 
0 30 2726.855 0.854 0 
0 31 2817.558 0.897 0 
0 32 2907.267 0.942 0 
1 9 909.906 0.499 0 
1 10 993.766 0.475 0 
1 11 1079.115 0.452 0 
1 12 1165.564 0.431 0 
1 13 1252.472 0.410 0 
1 14 1342.055 0.398 0 
1 15 1430.287 0.201 0 
1 16 1518.991 0.151 0 
1 17 1607.900 0.114 0 
1 18 1696.416 0.093 0 
1 19 1785.020 0.068 0 
1 20 1873.409 0.070 0 
1 21 1961.724 0.059 0 
1 22 2050.109 0.072 0 
1 23 2138.775 0.102 0 
1 24 2227.578 0.208 0 
1 25 2316.584 0.419 0 
1 26 2406.601 0.894 0 
1 27 2497.614 0.939 0 
1 28 2587.626 0.985 0 
1 29 2678.711 1.035 0 
1 30 2768.517 1.086 0 
1 31 2859.398 1.141 0 
1 32 2949.677 1.198 0 
2 9 944.525 0.347 0 
2 10 1029.231 0.330 0 
2 11 1115.995 0.314 0 
2 12 1202.449 0.299 0 
2 13 1290.227 0.285 0 
2 14 1378.803 0.272 0 
2 15 1467.958 0.259 0 
2 16 1556.673 0.246 0 
2 17 1645.262 0.160 0 
2 18 1733.825 0.132 0 
2 19 1822.414 0.108 0 
2 20 1910.686 0.105 0 
2 21 1999.245 0.161 0 
2 22 2087.980 0.274 0 
2 23 2176.280 0.733 0 
2 24 2264.380 1.230 0 
2 25 2355.293 1.292 0 
2 26 2447.493 1.357 0 
2 27 2537.490 1.424 0 
2 28 2626.242 1.496 0 
2 29 2716.655 1.570 0 
2 30 2805.700 1.649 0 
2 31 2897.192 1.731 0 
