num_points	parameter	r2	ev	dist	diff	sigma
4	radius	0.979618095947	0.979689252698	0.386336203769	0.0220564317385	0.0584623105535
4	M	0.916370054192	0.916376514147	0.59697659509	0.0490333671875	0.0870488824158
4	Y	0.0752676972646	0.0753122794142	0.828123126538	0.0264710371094	0.0325814007977
4	Z	0.924783730158	0.925652541197	0.367173872098	0.000680060546875	0.00250767989126
4	alpha	0.126367418629	0.128816418031	0.762232440562	0.207671859375	0.278117246697
4	overshoot	0.27849773464	0.282211706175	0.485887496335	0.0542742148438	0.117696616986
4	diffusion	0.502180908392	0.507103671013	0.250677974988	1.23710542969	6.10236831771
4	age	0.94649301917	0.946715638114	0.350788743016	0.191973549357	0.599503995448
4	X_c	0.912413684188	0.912650502051	0.503354735651	0.0396625732359	0.0844588142152
4	Y_surf	0.808986239953	0.809271278343	0.457603186298	0.028268766017	0.0604333964379
4	L	0.989878114234	0.989887615409	0.273426394531	0.12506181884	0.549770347295
4	radius	0.979815031783	0.979879161513	0.397294258116	0.0220969207035	0.0577293512249
4	M	0.914765896264	0.914987094555	0.588221786349	0.0485592519531	0.0875457833297
4	Y	0.0750312626858	0.0789981506292	0.831220089296	0.0264670878906	0.0325902926493
4	Z	0.922630820568	0.923185321873	0.373763552616	0.000663833984375	0.00229161146288
4	alpha	0.102351570262	0.103568668077	0.785358440279	0.21432740625	0.277569881412
4	overshoot	0.300513709946	0.304416700758	0.484317299842	0.0541561992187	0.118755588091
4	diffusion	0.475104807585	0.476040033664	0.256061994123	1.21145293555	5.79575173753
4	age	0.93868812239	0.939191698369	0.369544790776	0.200243936793	0.584570200997
4	X_c	0.908452553282	0.908927145249	0.523876789065	0.040763413154	0.083831158914
4	Y_surf	0.819437456406	0.819931050797	0.454461743998	0.0283200691775	0.0602914055086
4	L	0.989184013285	0.989217654583	0.27666972496	0.133352063524	0.57468548527
4	radius	0.979924202407	0.980136243147	0.39195744664	0.022204531626	0.0584388337743
4	M	0.918445609581	0.918563985118	0.577736583319	0.0483893222656	0.0873524926837
4	Y	0.0863320870451	0.0880974555713	0.802729037514	0.0255361933594	0.0325617396847
4	Z	0.924120210198	0.924862740324	0.375944008358	0.00065232421875	0.00229773562623
4	alpha	0.104047705237	0.104062421876	0.782332689738	0.213041542969	0.278328544657
4	overshoot	0.322294845965	0.322360338143	0.477345939595	0.0532337480469	0.118529228561
4	diffusion	0.463409998914	0.464253469422	0.252234491672	1.23282446094	5.78375277952
4	age	0.930922859697	0.931179524045	0.376290585909	0.206111485579	0.588704357519
4	X_c	0.910626993052	0.910837272314	0.512734143295	0.0401668067691	0.0846314076981
4	Y_surf	0.807268436083	0.807916625324	0.454755479567	0.0284609017183	0.0612236998759
4	L	0.989265845708	0.98927549513	0.273953172642	0.128379454633	0.550576485025
4	radius	0.979917264761	0.980075738122	0.389024419279	0.022013007788	0.0581311422773
4	M	0.920785216621	0.92079072372	0.576519105649	0.0480169707031	0.087184450061
4	Y	0.0672547283056	0.0688326841753	0.791772665358	0.0254677207031	0.032930987889
4	Z	0.920886455942	0.922089441131	0.379633905353	0.00064372265625	0.00219323021085
4	alpha	0.0991974112333	0.0992369091094	0.812677599334	0.221312490234	0.27749891007
4	overshoot	0.285909513879	0.286532471185	0.485297892219	0.0546441113281	0.120155087535
4	diffusion	0.470892825922	0.471443446564	0.259324782385	1.31863905469	5.9551948675
4	age	0.937403058397	0.937837328693	0.360225497189	0.204196985617	0.589406179687
4	X_c	0.910225306723	0.910251927266	0.515062307391	0.0405035128215	0.0846132943561
4	Y_surf	0.812616970004	0.81302150876	0.421773168736	0.0267173150011	0.0617702661137
4	L	0.989774589337	0.989778749851	0.276885346233	0.131166274798	0.572399283175
4	radius	0.980246193795	0.980313908765	0.387932475969	0.0219679785868	0.0576351841366
4	M	0.916966829495	0.917110782324	0.579899896435	0.047896890625	0.0874397735193
4	Y	0.0739459014429	0.0747525933386	0.817327249994	0.0261675957031	0.0327817973241
4	Z	0.924419768817	0.925325434605	0.374709441194	0.000660837890625	0.0023352366951
4	alpha	0.0928992847622	0.0955839404335	0.796826455464	0.216873748047	0.277368716876
4	overshoot	0.309308029466	0.310049165121	0.487269082377	0.0540332421875	0.117035560798
4	diffusion	0.438267889067	0.445429443762	0.258576533168	1.28964802344	6.00024059952
4	age	0.933528023109	0.933615654047	0.363028960276	0.195766344755	0.577335145474
4	X_c	0.90822494371	0.908606030302	0.514826249301	0.0402247117855	0.0840974227675
4	Y_surf	0.815952925293	0.816106774152	0.440767419161	0.0275897948471	0.0606674895871
4	L	0.990074177941	0.990102676217	0.2698814739	0.128449783586	0.551987630263
4	radius	0.98038178821	0.980510743948	0.385070499286	0.0216532891617	0.0582364681551
4	M	0.919311269703	0.919416031481	0.575291536617	0.0481833164062	0.087471347453
4	Y	0.0802718077877	0.081796568292	0.811029248376	0.0259469316406	0.0326194325077
4	Z	0.924447014176	0.92536884796	0.368143165333	0.000656220703125	0.00233753872135
4	alpha	0.0991130301163	0.099347284236	0.790144054149	0.213556552734	0.276627606122
4	overshoot	0.312457766719	0.313086762133	0.481106847519	0.0530220234375	0.117500370025
4	diffusion	0.497604619783	0.501351517366	0.250577394184	1.20205582813	5.79964745554
4	age	0.939332725576	0.93944516525	0.35758257685	0.19784063082	0.592108331732
4	X_c	0.90957436018	0.909990875459	0.51470761401	0.0407439258644	0.0843290071469
4	Y_surf	0.809373681514	0.810347537919	0.456297858566	0.0283893946887	0.0610156169913
4	L	0.990702375014	0.990716229637	0.26914041098	0.127314754411	0.557584411595
4	radius	0.980073987025	0.980240184589	0.387202457855	0.0218820547517	0.0581394680173
4	M	0.918913802253	0.918978759627	0.583026627109	0.0475491035156	0.0861744786431
4	Y	0.0863584457475	0.0866124834513	0.792053756412	0.0253944824219	0.0328102095997
4	Z	0.927174173831	0.92779616111	0.378739468676	0.000652236328125	0.00226314406592
4	alpha	0.100103544849	0.101807631329	0.790774751517	0.214076318359	0.277569586389
4	overshoot	0.3027307993	0.303822952225	0.483676355828	0.0539369785156	0.118257483093
4	diffusion	0.47442142544	0.477637393013	0.252191338299	1.23490495117	5.88134384093
4	age	0.937401991341	0.937738389606	0.361863648481	0.197188138776	0.590149484202
4	X_c	0.911892365349	0.912175714507	0.51581959495	0.0398725361352	0.0833516813318
4	Y_surf	0.807563669441	0.807587256725	0.448825883652	0.028295233863	0.0625066381876
4	L	0.99019023869	0.990212399759	0.270838123809	0.125061109991	0.558841518151
4	radius	0.981135161528	0.981275302051	0.388136823769	0.0216476081589	0.0570101003789
4	M	0.921713911426	0.92178132051	0.576159866832	0.0482202929687	0.0881805833472
4	Y	0.0909482012377	0.0920386048744	0.804079276628	0.0256748496094	0.0327209389251
4	Z	0.919773561849	0.920403978675	0.373340048291	0.000661564453125	0.00229234612599
4	alpha	0.102826378042	0.104676668974	0.774535764861	0.211008814453	0.27817771457
4	overshoot	0.309301320781	0.30934701618	0.476265390465	0.0529414941406	0.118455070041
4	diffusion	0.468962426152	0.475529710178	0.248638199493	1.26824579687	6.02692862801
4	age	0.935616970111	0.935638478068	0.359947033206	0.197126152451	0.578086775602
4	X_c	0.910125953131	0.910331058807	0.51787793884	0.0405213059247	0.0845542371904
4	Y_surf	0.810627824815	0.810719440009	0.440359694848	0.0279070479029	0.0620235678318
4	L	0.989867256903	0.989871994546	0.264741110938	0.129651333372	0.596694848028
4	radius	0.981347162613	0.981503753552	0.38400337689	0.0222227732859	0.0586734004369
4	M	0.917193224639	0.917218732256	0.590178456454	0.0482032089844	0.0870163119023
4	Y	0.0841839227318	0.0841840255805	0.810353948271	0.0258270644531	0.0325515599474
4	Z	0.926155528262	0.926931600525	0.373259330848	0.000630490234375	0.00216580957672
4	alpha	0.0997928273753	0.103355126918	0.777571185573	0.212262794922	0.278291759285
4	overshoot	0.316468245661	0.317086315376	0.489151030762	0.0544256152344	0.117586051832
4	diffusion	0.460866808503	0.465671113663	0.25485670394	1.26796301172	5.94266911324
4	age	0.935345813563	0.935387621773	0.3584650693	0.196238286878	0.573746806984
4	X_c	0.911260462669	0.911382252825	0.516811516206	0.0405308260569	0.0839048512557
4	Y_surf	0.814505302054	0.815001589681	0.446126289974	0.0277449414648	0.0610511957057
4	L	0.989932613978	0.989961387991	0.273653757645	0.127711117535	0.56246961307
4	radius	0.980355659439	0.980489783779	0.388146516596	0.0217819094731	0.0578700428402
4	M	0.920812717499	0.920830068097	0.567375167608	0.0473161347656	0.08657848509
4	Y	0.0761625272837	0.0762560691301	0.817417990694	0.0261132148438	0.0327093535133
4	Z	0.929314959634	0.930033987082	0.368217510421	0.000659568359375	0.0023558601757
4	alpha	0.097586373441	0.0979075208864	0.77647974551	0.212565800781	0.277868531484
4	overshoot	0.29933822552	0.299603977428	0.486279878454	0.0545997519531	0.117981856846
4	diffusion	0.43811190317	0.44316023558	0.258910860955	1.20327070703	5.76139798342
4	age	0.93223073235	0.932273723397	0.35254564261	0.194428353576	0.58084707767
4	X_c	0.90788977336	0.908139141624	0.527819982156	0.0409979180383	0.0834567346885
4	Y_surf	0.810187249616	0.811601437287	0.442254429033	0.0278071392085	0.0607552515155
4	L	0.990209429366	0.990225059855	0.267355409924	0.128017411263	0.549714309239
4	radius	0.981421339889	0.981504925267	0.38403142343	0.0219611045457	0.0577802600399
4	M	0.918645538003	0.918767521888	0.58353948704	0.0483350117187	0.0873227372023
4	Y	0.0671684279536	0.0676871719895	0.808991588151	0.0259018710938	0.0325676476853
4	Z	0.930210281822	0.930918612203	0.367520567808	0.00061797265625	0.00214295279559
4	alpha	0.0916468279864	0.0930333256759	0.798378093547	0.217659533203	0.277560979122
4	overshoot	0.303013589634	0.304695623752	0.479003359227	0.0528162402344	0.117599894973
4	diffusion	0.497249947463	0.49931503994	0.245098682938	1.11166286914	5.69149189775
4	age	0.935880935755	0.936007723643	0.362164795042	0.193378942679	0.567189024792
4	X_c	0.909755950451	0.909992321296	0.512824280832	0.0404543227336	0.0843482832373
4	Y_surf	0.805605517551	0.805872086883	0.452696534022	0.0283657863081	0.0616597958202
4	L	0.989826601831	0.989868271628	0.272873439182	0.134343681764	0.58581980014
4	radius	0.979069414493	0.979280694194	0.391974641714	0.02192756763	0.0571014322694
4	M	0.916400759549	0.916400761645	0.578365375511	0.0482629101562	0.087868666218
4	Y	0.0767913524557	0.0773838730405	0.823144425365	0.0264692792969	0.0327730903285
4	Z	0.925347413405	0.926173909308	0.379496081623	0.00069871875	0.00238289987746
4	alpha	0.113230306671	0.113353793011	0.753002745772	0.2057388125	0.280137075134
4	overshoot	0.317380929001	0.317470482755	0.482683286404	0.0534377597656	0.118738679729
4	diffusion	0.466640617703	0.471014554023	0.253404990644	1.24743301562	5.87196700564
4	age	0.934567010648	0.934762614572	0.350021456286	0.194537540332	0.604314046173
4	X_c	0.913070332716	0.913237594794	0.512407418456	0.040154942163	0.084739937994
4	Y_surf	0.793888196407	0.793969045213	0.462499308824	0.0294789956622	0.0629602932567
4	L	0.989982791669	0.989996646906	0.269909764492	0.130129977176	0.564940087851
4	radius	0.980523606798	0.980611789943	0.389752133965	0.0219784895349	0.0583952949043
4	M	0.917593617685	0.91768055319	0.58238355106	0.0487245585937	0.0878539491588
4	Y	0.0840687396135	0.0855518477124	0.832988562436	0.0264539726562	0.0324536528812
4	Z	0.920499396461	0.921851318736	0.366081774548	0.00068429296875	0.00248036003118
4	alpha	0.121562631184	0.121571996102	0.77966177624	0.212822980469	0.278999289505
4	overshoot	0.311312873095	0.31243413387	0.484296450271	0.0538594980469	0.118456305604
4	diffusion	0.46490332396	0.468566615323	0.250365145383	1.25277250977	5.91660560536
4	age	0.941360942337	0.941706353237	0.356765441471	0.199708543379	0.593538770997
4	X_c	0.909881253021	0.910084732228	0.510142302443	0.040268661287	0.0854771303776
4	Y_surf	0.807921722606	0.808018327691	0.451139003921	0.0282941449704	0.0604126224428
4	L	0.989695644893	0.989709020792	0.273938681803	0.131439801761	0.57173428367
4	radius	0.980338092158	0.980468364218	0.387473183335	0.0222737245315	0.0590114956216
4	M	0.918177283573	0.91828036328	0.584775117997	0.0482696875	0.0869129267265
4	Y	0.0902232481811	0.0902394825244	0.826152249676	0.0263326523438	0.032642071228
4	Z	0.918839323446	0.920273640899	0.371757673927	0.00062606640625	0.00225446367018
4	alpha	0.0895012116293	0.0896412913192	0.797185839369	0.216417867188	0.277095931114
4	overshoot	0.300188359553	0.300764034482	0.484261357296	0.0538103320312	0.117337071595
4	diffusion	0.469650679505	0.473852151871	0.250450071749	1.22663818945	5.89501892258
4	age	0.936679476119	0.936761138043	0.360854362298	0.196381237451	0.576019915871
4	X_c	0.909588705832	0.909851777294	0.516893242254	0.0406466679418	0.0848068987137
4	Y_surf	0.809612876681	0.809613309212	0.434756354011	0.0272894834298	0.0613982752587
4	L	0.989984379702	0.990006402512	0.276175645942	0.129365590891	0.562436318839
4	radius	0.979959073762	0.980139208733	0.389263279953	0.0220432471036	0.0575731305879
4	M	0.919389863651	0.919448292015	0.57474217533	0.0476539335937	0.0868776755695
4	Y	0.07246453204	0.0733226700694	0.805489705175	0.0256328730469	0.032591288084
4	Z	0.926059816595	0.926947225225	0.372990539871	0.000633349609375	0.00219560166056
4	alpha	0.109833206215	0.109979079946	0.839809150695	0.224991851562	0.274387871264
4	overshoot	0.289237921692	0.293545061031	0.484969656621	0.0545232441406	0.119221946305
4	diffusion	0.471838142101	0.472916871832	0.261993701304	1.30651945508	5.86926946566
4	age	0.939284079881	0.939742378913	0.361598716483	0.196997462176	0.584157706075
4	X_c	0.911133265498	0.91151979396	0.516590592793	0.0403931618257	0.0845460447113
4	Y_surf	0.821023287135	0.821031498385	0.435333707212	0.0274637615098	0.0608000018794
4	L	0.989701026619	0.989726853951	0.268660758455	0.126319290652	0.558075099666
4	radius	0.979745174279	0.979903118701	0.382050541528	0.0216578387334	0.0570622162733
4	M	0.917871696587	0.917888143605	0.584812836288	0.0481514414062	0.0872272125428
4	Y	0.0880357275459	0.0886406277486	0.793448809102	0.0255906035156	0.0329833698365
4	Z	0.922123744426	0.922771061974	0.372577929622	0.00060853125	0.00213737117054
4	alpha	0.099051462729	0.0992294703537	0.781405556491	0.214176115234	0.278993949377
4	overshoot	0.314430386844	0.315564671002	0.479057557304	0.0533798945313	0.118461574718
4	diffusion	0.472093698301	0.478970242827	0.25729388918	1.3250541875	6.11943232191
4	age	0.9415887901	0.941748630639	0.361137939454	0.195748508944	0.572867065701
4	X_c	0.907319277601	0.907474953231	0.520640410464	0.0405677908678	0.0842402133025
4	Y_surf	0.824747097955	0.824834924748	0.423272278526	0.0265835633759	0.0606450601536
4	L	0.988853038434	0.988861344915	0.273139520626	0.132286062803	0.58498854791
4	radius	0.979850317811	0.979927653974	0.390462493421	0.021959394738	0.0579708301235
4	M	0.920321367527	0.920358344123	0.575203593578	0.0474079433594	0.0873386712127
4	Y	0.0825770905497	0.0828815928695	0.799238905671	0.0257644179688	0.0328396739261
4	Z	0.918848555193	0.919634978488	0.370167053199	0.0006546015625	0.00230390062198
4	alpha	0.101152509095	0.102485040545	0.790376075824	0.214236234375	0.277987648138
4	overshoot	0.276879798437	0.282612810285	0.478364113464	0.0535644042969	0.118519212424
4	diffusion	0.481955770066	0.482204634489	0.259348950253	1.24118660352	5.70396080503
4	age	0.93620431394	0.936598048654	0.364538105959	0.200789081567	0.581856503095
4	X_c	0.911471028289	0.911592383892	0.507727983879	0.0400442968237	0.0849725668927
4	Y_surf	0.809561575295	0.809565241812	0.440152392835	0.0276321068422	0.0606608453708
4	L	0.989620629583	0.989642208713	0.271843108485	0.130185604747	0.583637108653
4	radius	0.980380786035	0.98048190171	0.379829892982	0.0216683672705	0.0583529144159
4	M	0.921217921649	0.921253112039	0.577630699089	0.0480857050781	0.0876224605914
4	Y	0.0736562016606	0.0756875590327	0.808742267993	0.025898828125	0.0327835011758
4	Z	0.922123998183	0.924627859249	0.355153789198	0.0006540390625	0.0023676797295
4	alpha	0.104763645606	0.104812940066	0.781251152097	0.211050068359	0.277863035046
4	overshoot	0.286310543807	0.287463149837	0.472505585288	0.0529450449219	0.119835567064
4	diffusion	0.452460613149	0.462558438794	0.245761079417	1.18296313086	5.76237410311
4	age	0.943856814	0.943892481583	0.35047462629	0.194309072641	0.587600840394
4	X_c	0.910171965282	0.910267875922	0.508438090294	0.0399698862908	0.0844913400856
4	Y_surf	0.807951280483	0.807983081922	0.434346759011	0.0276023512361	0.0615996941475
4	L	0.989448025577	0.989448074386	0.268464403992	0.125456231945	0.548413151762
4	radius	0.980874991643	0.980928193368	0.381262871709	0.0218067414693	0.0592549138077
8	M	0.940979664686	0.941112079667	0.576899606413	0.0417520703125	0.0754106531508
8	Y	0.192025249231	0.19650069395	0.788102219851	0.0245862636719	0.0320516780708
8	Z	0.953766202602	0.953809604092	0.326284409485	0.000342990234375	0.00149435687061
8	alpha	0.171611060757	0.171795228657	0.745044274958	0.195785609375	0.271449784263
8	overshoot	0.416573918051	0.418138612637	0.462416174511	0.0442204257813	0.103641831537
8	diffusion	0.572233026593	0.573306328651	0.251809086892	0.634477734375	3.20121420483
8	age	0.959748536564	0.95974948985	0.322014892124	0.126457085408	0.423704241183
8	X_c	0.952294825316	0.952329895046	0.473018018666	0.0307370798689	0.0661576262665
8	Y_surf	0.853570069732	0.853925145077	0.4281526781	0.0235442337583	0.0501922458418
8	L	0.993743193193	0.993745739852	0.285565105597	0.101901503452	0.412848945011
8	radius	0.987161554167	0.987173134297	0.386290729126	0.0177509190579	0.0449388675413
8	M	0.93998009499	0.94002654762	0.592559271377	0.0423288417969	0.074476080091
8	Y	0.198138955216	0.201179510481	0.796702369323	0.0248561757812	0.0319306311124
8	Z	0.962879043792	0.962923954775	0.316559231456	0.000293193359375	0.00121449088122
8	alpha	0.165694956805	0.165984694312	0.748200599954	0.199546257812	0.271876564841
8	overshoot	0.404998215021	0.405572182795	0.463272726569	0.0438570449219	0.102932893392
8	diffusion	0.573089509274	0.574427128139	0.247224102834	0.596895009766	3.08359306573
8	age	0.95790073157	0.957900971357	0.310794502589	0.11688402463	0.40777178174
8	X_c	0.953820859762	0.953976644615	0.470036376837	0.0305952316076	0.0665585224918
8	Y_surf	0.858303779657	0.858351112377	0.426498065032	0.0237722171773	0.0504359114541
8	L	0.99434049296	0.994342476303	0.28468862381	0.102157984086	0.405130323655
8	radius	0.986971047882	0.986982307787	0.400718503647	0.0178723799253	0.0438590278351
8	M	0.940390599773	0.9404092165	0.584337928563	0.0424654277344	0.075825170939
8	Y	0.188630879833	0.18864248639	0.755694898469	0.0238931679688	0.03224990242
8	Z	0.963864426501	0.963897571695	0.325505696869	0.000327716796875	0.00131754571414
8	alpha	0.163996414375	0.164028933897	0.744325079221	0.197037591797	0.273134375238
8	overshoot	0.388541821704	0.388908290124	0.470930818818	0.0456453496094	0.103101610628
8	diffusion	0.567075830509	0.569328194347	0.253917182961	0.645636744141	3.24994133726
8	age	0.95510696774	0.955130089455	0.315037902716	0.122702369794	0.419950838129
8	X_c	0.953717436505	0.953731583454	0.46281787868	0.0300938532759	0.0659561142652
8	Y_surf	0.864067219946	0.864067721848	0.397723219416	0.0219700604476	0.0486864457909
8	L	0.994521934341	0.99452226041	0.285682916318	0.1036123445	0.40499154712
8	radius	0.988519341533	0.988519386	0.393136186625	0.0180369513412	0.0444374123106
8	M	0.939340575764	0.939414382925	0.591752252641	0.0426403984375	0.0749036222445
8	Y	0.193384083441	0.195795379753	0.8001338733	0.0250418808594	0.0318409006854
8	Z	0.962206202105	0.962210012848	0.329694948554	0.00032885546875	0.00132302082024
8	alpha	0.160741315065	0.160770693007	0.762386086401	0.199520015625	0.270698675144
8	overshoot	0.406207133873	0.407765267077	0.470327240816	0.0454587441406	0.103986847216
8	diffusion	0.573785445995	0.574207044996	0.247462853844	0.615356251953	3.11229554692
8	age	0.951078513847	0.951100536916	0.322158586388	0.122419672605	0.416060766656
8	X_c	0.952505415406	0.952507717869	0.473382487746	0.0307743351631	0.066358284995
8	Y_surf	0.851165620793	0.851188042582	0.418793525148	0.0232931551465	0.0494084123615
8	L	0.993991214996	0.993991565812	0.291945731309	0.104716315184	0.407791584737
8	radius	0.986936295537	0.986944497504	0.401239975485	0.0181948634629	0.0439099156921
8	M	0.941317369953	0.941322430253	0.579231817364	0.041242359375	0.0751420550468
8	Y	0.19783204847	0.198408606276	0.771201853573	0.0241926367188	0.0320810008122
8	Z	0.961547231655	0.961564745894	0.320301420507	0.00031166015625	0.00134968764776
8	alpha	0.172143085386	0.172217858992	0.764914961898	0.202405236328	0.271194584007
8	overshoot	0.391680518093	0.392733206243	0.46827622592	0.0447585664063	0.102377809605
8	diffusion	0.561826072407	0.56415403328	0.255582764869	0.640760144531	3.11615536486
8	age	0.950182329189	0.950182507847	0.318660128985	0.1215647139	0.417428350516
8	X_c	0.953847027749	0.953848446756	0.456787573657	0.0299440272326	0.06667127651
8	Y_surf	0.856202469422	0.856241294817	0.398832213902	0.0217200322946	0.0497255186836
8	L	0.994297082626	0.994297082726	0.280715423091	0.100264368106	0.408461888304
8	radius	0.986961147512	0.986961165283	0.389808915895	0.0176355870458	0.0443109107056
8	M	0.937434578431	0.93761699092	0.598487650288	0.0425328867187	0.0752614967425
8	Y	0.187848486853	0.193452641521	0.801807349762	0.0250716621094	0.0319089467852
8	Z	0.959831764775	0.959896571176	0.316373733921	0.0003385546875	0.00148642729561
