l n nu dnu n_g
0 3 166.160 0.149 0 
0 4 196.970 0.142 0 
0 5 227.811 0.135 0 
0 6 258.766 0.129 0 
0 7 290.118 0.122 0 
0 8 321.962 0.058 0 
0 9 352.816 0.033 0 
0 10 382.971 0.035 0 
0 11 413.659 0.023 0 
0 12 445.122 0.022 0 
0 13 477.766 0.017 0 
0 14 510.467 0.016 0 
0 15 542.887 0.020 0 
0 16 575.017 0.031 0 
0 17 607.103 0.057 0 
0 18 639.517 0.160 0 
0 19 672.092 0.200 0 
0 20 705.050 0.210 0 
0 21 737.875 0.220 0 
0 22 771.344 0.231 0 
0 23 804.054 0.243 0 
0 24 837.141 0.255 0 
1 -15 155.121 0.236 18 
1 -14 163.401 0.225 17 
1 -5 168.798 0.214 8 
1 -12 175.054 0.204 16 
1 -5 180.860 0.194 9 
1 -10 190.680 0.185 14 
1 -9 202.889 0.176 13 
1 -8 205.882 0.168 13 
1 -7 220.391 0.160 12 
1 -2 234.791 0.152 7 
1 -5 240.279 0.145 11 
1 -4 262.015 0.138 10 
1 -3 266.801 0.132 9 
1 -2 290.438 0.125 9 
1 1 297.982 0.119 6 
1 4 322.635 0.114 4 
1 1 330.864 0.108 7 
1 6 354.146 0.105 3 
1 3 368.440 0.052 7 
1 6 386.773 0.038 4 
1 9 405.555 0.029 2 
1 6 426.402 0.023 6 
1 9 446.595 0.017 3 
1 10 466.439 0.017 3 
1 9 492.614 0.015 5 
1 10 515.613 0.018 4 
1 13 534.036 0.025 2 
1 14 560.907 0.052 2 
1 13 590.217 0.107 4 
1 14 616.268 0.229 3 
1 15 632.590 0.240 3 
1 16 658.271 0.252 3 
1 17 689.147 0.265 3 
1 18 721.346 0.278 3 
1 19 753.244 0.292 3 
1 20 783.431 0.307 2 
1 21 801.880 0.322 2 
1 22 823.911 0.338 2 
2 -29 153.605 0.311 32 
2 -28 155.183 0.296 31 
2 -27 159.874 0.282 30 
2 -26 165.692 0.269 29 
2 -25 167.842 0.256 28 
2 -24 172.559 0.244 27 
2 -23 178.749 0.232 26 
2 -22 185.830 0.221 26 
2 -21 188.756 0.211 25 
2 -20 194.146 0.201 24 
2 -19 201.996 0.191 23 
2 -18 208.144 0.182 22 
2 -17 213.282 0.173 21 
2 -16 222.536 0.165 21 
2 -15 225.457 0.157 20 
2 -14 234.663 0.150 19 
2 -13 246.524 0.143 19 
2 -12 253.315 0.136 18 
2 -11 260.706 0.129 17 
2 -10 275.086 0.123 16 
2 -9 283.261 0.117 16 
2 -8 291.021 0.112 15 
2 -7 301.006 0.106 14 
2 -6 316.609 0.101 14 
2 -5 319.922 0.096 13 
2 -4 340.167 0.092 12 
2 -3 349.255 0.087 12 
2 -2 366.357 0.083 11 
2 -1 379.484 0.079 11 
2 0 396.836 0.076 10 
2 1 410.123 0.072 10 
2 2 433.176 0.069 9 
2 3 441.698 0.043 9 
2 4 474.142 0.036 9 
2 5 477.541 0.028 8 
2 6 507.216 0.028 8 
2 7 531.354 0.043 7 
2 8 539.841 0.071 7 
2 9 571.912 0.193 7 
2 10 597.750 0.325 6 
2 11 604.544 0.341 6 
2 12 636.585 0.358 6 
2 13 669.153 0.376 6 
2 14 677.797 0.395 5 
2 15 702.145 0.414 5 
2 16 735.429 0.435 5 
2 17 769.133 0.457 5 
2 18 778.796 0.480 4 
2 19 802.461 0.504 4 
2 20 834.117 0.529 4 
