l n nu dnu n_g
0 2 120.900 0.122 0 
0 3 150.683 0.116 0 
0 4 180.061 0.111 0 
0 5 209.007 0.106 0 
0 6 238.207 0.100 0 
0 7 266.769 0.048 0 
0 8 293.886 0.027 0 
0 9 321.232 0.030 0 
0 10 349.701 0.020 0 
0 11 378.965 0.019 0 
0 12 407.647 0.014 0 
0 13 436.089 0.014 0 
0 14 464.890 0.017 0 
0 15 494.340 0.027 0 
0 16 524.129 0.049 0 
0 17 553.702 0.138 0 
0 18 583.939 0.173 0 
0 19 613.397 0.182 0 
0 20 642.668 0.191 0 
0 21 672.698 0.201 0 
0 22 702.489 0.211 0 
0 23 732.282 0.221 0 
1 -27 131.487 0.331 30 
1 -26 135.495 0.315 29 
1 -25 139.863 0.300 28 
1 -24 145.537 0.286 27 
1 -23 151.323 0.272 26 
1 -6 156.390 0.259 9 
1 -21 157.668 0.247 24 
1 -20 164.488 0.235 24 
1 -19 171.133 0.224 23 
1 -4 177.661 0.213 8 
1 -3 182.436 0.203 8 
1 -16 188.410 0.193 20 
1 -3 193.827 0.184 8 
1 -12 200.978 0.175 18 
1 -13 210.580 0.167 18 
1 -12 217.469 0.159 17 
1 -11 223.518 0.152 17 
1 -10 236.896 0.144 16 
1 1 245.605 0.137 5 
1 -8 252.795 0.131 15 
1 -7 269.328 0.125 14 
1 -6 274.429 0.119 13 
1 -5 290.104 0.113 13 
1 4 299.693 0.108 4 
1 -3 313.333 0.103 12 
1 6 325.259 0.097 3 
1 -1 340.125 0.048 11 
1 6 352.423 0.035 4 
1 7 369.974 0.026 4 
1 6 382.432 0.021 5 
1 9 399.804 0.015 3 
1 4 417.830 0.016 8 
1 9 430.515 0.013 4 
1 10 452.005 0.016 4 
1 7 471.172 0.022 7 
1 12 485.032 0.045 3 
1 9 509.517 0.092 7 
1 10 531.370 0.197 6 
1 13 545.536 0.207 4 
1 14 570.045 0.218 4 
1 13 596.361 0.229 6 
1 14 613.571 0.240 5 
1 17 632.370 0.252 3 
1 18 659.188 0.265 3 
1 17 686.727 0.278 5 
1 18 711.454 0.292 4 
1 19 725.308 0.306 4 
2 -52 126.129 0.510 54 
2 -50 131.744 0.485 52 
2 -49 133.359 0.462 51 
2 -47 138.091 0.440 50 
2 -46 140.175 0.419 49 
2 -45 143.028 0.399 48 
2 -44 145.036 0.380 47 
2 -43 146.973 0.362 46 
2 -42 150.077 0.345 45 
2 -41 153.941 0.329 44 
2 -40 157.233 0.313 43 
2 -39 161.044 0.298 42 
2 -38 163.822 0.284 41 
2 -36 169.653 0.270 40 
2 -35 174.054 0.257 39 
2 -34 176.665 0.245 38 
2 -33 179.190 0.233 37 
2 -32 184.352 0.222 36 
2 -31 189.654 0.212 35 
2 -30 195.330 0.202 34 
2 -29 200.577 0.192 34 
2 -28 202.492 0.183 33 
2 -27 207.245 0.174 32 
2 -26 213.316 0.166 31 
2 -25 217.289 0.158 30 
2 -24 222.905 0.151 29 
2 -23 229.958 0.143 29 
2 -22 234.575 0.137 28 
2 -21 238.470 0.130 27 
2 -20 247.538 0.124 26 
2 -19 256.951 0.118 25 
2 -18 262.701 0.112 25 
2 -17 267.322 0.107 24 
2 -16 278.286 0.102 23 
2 -15 288.949 0.097 23 
2 -14 290.942 0.092 22 
2 -13 301.786 0.088 21 
2 -12 312.744 0.084 20 
2 -11 318.134 0.080 20 
2 -10 325.228 0.076 19 
2 -9 338.765 0.072 18 
2 -8 346.788 0.069 18 
2 -7 356.192 0.066 17 
2 -6 375.176 0.063 17 
2 -5 376.472 0.060 16 
2 -4 397.877 0.039 15 
2 -3 404.773 0.031 15 
2 -2 423.185 0.025 14 
2 -1 433.308 0.024 14 
2 0 451.943 0.036 13 
2 1 462.024 0.061 13 
2 2 484.708 0.163 12 
2 3 491.375 0.267 12 
2 4 520.997 0.280 12 
2 5 523.205 0.294 11 
2 6 551.349 0.309 11 
2 7 565.681 0.325 10 
2 8 581.378 0.341 10 
2 9 610.452 0.358 10 
2 10 617.286 0.376 9 
2 11 640.933 0.394 9 
2 12 669.979 0.414 9 
2 13 678.780 0.435 8 
2 14 699.690 0.457 8 
2 15 730.166 0.479 8 
