n_tracks variable cv ev
8 mass_cc -0.182067055709 -0.0975072964242
8 Y_surf 0.318649035269 0.429949738863
8 L 0.881605549338 0.881629414357
8 radius 0.675634311328 0.678765942205
8 M 0.633790999876 0.637244272992
8 Y -0.514599245018 -0.511038749011
8 Z 0.705552866906 0.707083405497
8 alpha -0.27432729882 -0.223120958977
8 overshoot -0.176154264859 -0.153454105433
8 diffusion -1.82830077196 -1.78664439487
8 age 0.502841960398 0.503495394978
8 X_c 0.778932013535 0.782480939223
8 mass_cc 0.20469958151 0.206288745478
8 Y_surf 0.196829607383 0.267532656141
8 L 0.626077031291 0.639721680473
8 radius 0.713880828669 0.713880941998
8 M 0.652851998419 0.655260061437
8 Y -0.466412571743 -0.42979130877
8 Z 0.530650644337 0.53364137406
8 alpha -0.481969851869 -0.475544326696
8 overshoot -0.811110418853 -0.736529692339
8 diffusion -0.0925264593746 -0.000462894447878
8 age 0.684081474479 0.687830521671
8 X_c 0.728179948831 0.730961648542
8 mass_cc 0.124780041091 0.133875127241
8 Y_surf 0.46113081292 0.524984948683
8 L 0.599495277477 0.599841374894
8 radius 0.819830846064 0.819839248235
8 M 0.210438222941 0.329564876251
8 Y -0.169156292854 -0.00585210210691
8 Z 0.49136681179 0.492935988715
8 alpha -0.566986627244 -0.552927103391
8 overshoot -1.82524868943 -1.04076124019
8 diffusion -6.58404678676 -5.3263007869
8 age 0.585955257809 0.588800450903
8 X_c 0.555529209216 0.64721749596
8 mass_cc -0.565269946413 -0.180414399219
8 Y_surf 0.437577423779 0.539937710034
8 L 0.0909048025892 0.209930344371
8 radius 0.523119180129 0.568170478335
16 M 0.706649649441 0.708092680682
16 Y -0.400023194517 -0.333757949341
16 Z 0.596283030168 0.601203995736
16 alpha -0.471279578726 -0.407551756236
16 overshoot -0.354948776203 -0.314505909717
16 diffusion -0.638307230072 -0.582047572253
16 age 0.490075404988 0.496364668043
16 X_c 0.69748283912 0.700499899023
16 mass_cc 0.0527417242408 0.117908396976
16 Y_surf 0.478430616271 0.48767264618
16 L 0.812914938852 0.817931966602
16 radius 0.691530875569 0.693244496445
16 M 0.72063043297 0.725109065806
16 Y -0.349725528268 -0.141213279931
16 Z 0.744952835527 0.748235258285
16 alpha -0.417128729891 -0.40685482234
16 overshoot -0.112248717656 -0.00651573214825
16 diffusion -0.0991812899207 -0.0834528859592
16 age 0.612606291156 0.612609313047
16 X_c 0.806749329658 0.807578045199
16 mass_cc 0.137654003191 0.223250336249
16 Y_surf 0.475425339594 0.475659464711
16 L 0.855616514129 0.860417113738
16 radius 0.6550941685 0.659202913432
16 M 0.823480583074 0.825399343278
16 Y -0.238051380369 -0.205837889639
16 Z 0.610937902642 0.614813896783
16 alpha -0.788502283951 -0.78516602813
16 overshoot -0.532398518102 -0.520168294221
16 diffusion -0.092585128068 0.00031530354588
16 age 0.780647373888 0.787723786861
16 X_c 0.781927045941 0.782569010147
16 mass_cc 0.264361419871 0.274818847974
16 Y_surf 0.433874202288 0.489828079263
16 L 0.815663149556 0.8157395165
16 radius 0.881495879819 0.88150140197
16 M 0.736075138159 0.750988928762
16 Y -0.408326276608 -0.402625368921
16 Z 0.720693540264 0.721630895932
16 alpha -0.699937622708 -0.656207113863
16 overshoot -0.669656588999 -0.529334952099
16 diffusion -0.238955159399 -0.213505129359
16 age 0.406798675068 0.407732654653
16 X_c 0.725601787315 0.725966380866
16 mass_cc 0.169662030064 0.174246900541
16 Y_surf 0.299211619126 0.368937784569
16 L 0.895252601319 0.899327181529
16 radius 0.810083842265 0.813357328778
16 M 0.74735081245 0.765189427445
16 Y -0.0928367123769 -0.0887253468009
16 Z 0.669528426245 0.674313238508
16 alpha -0.238428565775 -0.20582141827
16 overshoot -0.335506568635 -0.334838472349
16 diffusion -1.04731532306 -0.853401082907
16 age 0.720236352292 0.720554435295
16 X_c 0.71607999284 0.71668118442
16 mass_cc 0.145360354616 0.146785297172
16 Y_surf 0.540769535493 0.582636758207
16 L 0.837129402694 0.840210026929
16 radius 0.750981487349 0.754912553054
16 M 0.763553944919 0.765635318296
16 Y -0.54181526894 -0.349912154397
16 Z 0.706502948247 0.711536554712
16 alpha -0.910919856411 -0.581463279465
16 overshoot -0.0753561877256 -0.0387075870314
16 diffusion -2.07462469047 -1.83522252246
16 age 0.741460902597 0.742763782238
16 X_c 0.782144316238 0.783276838967
16 mass_cc 0.190943146425 0.30532075065
16 Y_surf 0.624974429124 0.627805621657
16 L 0.870365221588 0.871010884224
16 radius 0.785818528069 0.789450776451
16 M 0.758611627364 0.773544611255
16 Y -0.287060686179 -0.242776572242
16 Z 0.397873276569 0.45779848551
16 alpha -0.335918183231 -0.335457547208
16 overshoot -0.548015984511 -0.513146512803
16 diffusion -0.951463641401 -0.849484872133
16 age 0.662822356668 0.663890137633
16 X_c 0.748887531434 0.751387701328
16 mass_cc 0.155708478576 0.164267330596
16 Y_surf 0.60451055227 0.64016360897
16 L 0.885892980247 0.885897328274
16 radius 0.803397142164 0.804182481916
16 M 0.655378957652 0.675775849306
16 Y -0.332039197048 -0.324785289881
16 Z 0.68668748406 0.702470106675
16 alpha -0.342006114466 -0.286144468649
16 overshoot -0.309217102982 -0.309211215494
16 diffusion -0.0287934233055 -0.0211061437602
16 age 0.6695427686 0.670498414044
16 X_c 0.715150618131 0.717315990196
16 mass_cc -0.0556761294387 -0.0352783871236
16 Y_surf 0.644926900462 0.666839648439
16 L 0.815584483444 0.824685316391
16 radius 0.60162128754 0.62001332812
16 M 0.698678663018 0.71460211946
16 Y -0.215134896495 -0.215120651365
16 Z 0.763596008218 0.763618966648
16 alpha -0.193784323511 -0.175446159542
16 overshoot -0.166418086344 -0.16616906842
16 diffusion 0.0753564056655 0.0825444914903
16 age 0.70151750068 0.721226158835
16 X_c 0.742266227227 0.74439607271
16 mass_cc 0.17791232139 0.177948167281
16 Y_surf 0.414356458046 0.415228741293
16 L 0.931814236004 0.932458078073
16 radius 0.67470870389 0.691703370329
16 M 0.69972740848 0.7028721372
16 Y -0.446979197992 -0.37487873532
16 Z 0.750897620579 0.759342673051
16 alpha -0.204996796849 -0.20240268148
16 overshoot -0.0728886897677 -0.0723289066434
16 diffusion -0.000217466210373 -0.000189321162829
16 age 0.605172467447 0.606232638782
16 X_c 0.768427201931 0.777279288783
16 mass_cc 0.134721036362 0.195574493152
16 Y_surf 0.46036584704 0.468431772174
16 L 0.7380204501 0.763012791275
16 radius 0.822826197142 0.823708125766
16 M 0.76551158517 0.769582042874
16 Y -0.293470780503 -0.169509045484
16 Z 0.612068460572 0.613063132915
16 alpha -0.192347308872 -0.0587486601204
16 overshoot -0.161531751771 -0.0283175266708
16 diffusion 0.0431110840278 0.0829756251345
16 age 0.741739101668 0.745506378119
16 X_c 0.7924833806 0.800647971728
16 mass_cc 0.323723834969 0.354698418967
16 Y_surf 0.476141445421 0.477911261411
16 L 0.883455422859 0.886111731789
16 radius 0.768944327722 0.769277812321
16 M 0.657547831544 0.659966632735
16 Y -0.459241974065 -0.302677826687
16 Z 0.569571626755 0.569575104214
16 alpha -0.374952517133 -0.335384052185
16 overshoot -0.0675802368908 -0.0600702406163
16 diffusion -1.68624257201 -1.17809350425
16 age 0.641170014575 0.649578207362
16 X_c 0.758071949174 0.762640385168
16 mass_cc 0.150000269367 0.173867444801
16 Y_surf 0.5031008944 0.55811709429
16 L 0.846248556668 0.846512722546
16 radius 0.738402026185 0.73858931316
16 M 0.584809341586 0.614921531637
16 Y -0.290433317261 -0.28899599646
16 Z 0.175976877276 0.282186155872
16 alpha -0.348490010032 -0.327329116616
16 overshoot -0.974625881991 -0.824995356847
16 diffusion -0.0659822342309 -0.026097658916
16 age 0.450088717177 0.531010231468
16 X_c 0.76526280134 0.766168507107
16 mass_cc 0.0435268837582 0.0810159575045
16 Y_surf 0.517852111197 0.569919888546
16 L 0.875412180911 0.875413854708
16 radius 0.542706837687 0.574391673735
16 M 0.727725262877 0.731911805167
16 Y -0.488992445736 -0.261763477108
16 Z 0.597941162265 0.599900511056
16 alpha -0.190167740893 -0.0894819340341
16 overshoot -0.106305632007 -0.085113136027
16 diffusion -0.252315296489 -0.217432199472
16 age 0.63046989354 0.631385715378
16 X_c 0.795120973291 0.79532683969
16 mass_cc 0.412838794482 0.441219527726
16 Y_surf 0.0991567923763 0.325373792635
16 L 0.825433494487 0.833933819937
16 radius 0.851725495539 0.85182284561
16 M 0.703952248345 0.710483744041
16 Y -0.533875032614 -0.520291963713
16 Z 0.592539002155 0.640876834494
16 alpha -0.362878117047 -0.30667373635
16 overshoot -0.109625419421 -0.093376714994
16 diffusion -1.22558393472 -1.10934389598
16 age 0.339334268014 0.362633025829
16 X_c 0.73487339106 0.735657305163
16 mass_cc 0.215796032784 0.245452352542
16 Y_surf 0.431110031971 0.431328878376
16 L 0.88545769856 0.88561427892
16 radius 0.568175668445 0.587787607621
16 M 0.790214903179 0.79457381764
16 Y -0.229712123306 -0.227069875656
16 Z 0.748602277093 0.761825976876
16 alpha -0.593000104759 -0.389630592935
16 overshoot -0.352860411345 -0.330724965896
16 diffusion 0.0259741372518 0.0630650681869
16 age 0.751319863028 0.751882133232
16 X_c 0.830637616359 0.830752829173
16 mass_cc 0.374870589837 0.376783367874
16 Y_surf 0.404716890943 0.477308351729
16 L 0.77093906123 0.771675592007
16 radius 0.821010005004 0.827750720244
16 M 0.758535894425 0.772153335753
16 Y -0.442895921405 -0.442536922265
16 Z 0.268532212597 0.361826498102
16 alpha -0.500495120429 -0.15053925039
16 overshoot -0.0334307124715 -0.0234738820818
16 diffusion -0.335514924212 -0.206621775051
16 age 0.653264356607 0.653714758535
16 X_c 0.795500630733 0.799577766395
16 mass_cc 0.307025585351 0.313604407695
16 Y_surf 0.644937740737 0.646936843013
16 L 0.811915711664 0.81910459372
16 radius 0.868509463257 0.872353315981
16 M 0.765625873468 0.76711740678
16 Y -0.390368445673 -0.323645475393
16 Z 0.556680814459 0.629812519177
16 alpha -0.557474349951 -0.304085953663
16 overshoot -0.349123682158 -0.170061242807
16 diffusion 0.0144594853329 0.0631851825112
16 age 0.784165545576 0.784729139263
16 X_c 0.805423329063 0.812968038579
16 mass_cc 0.267901440143 0.330706559081
16 Y_surf 0.456493837018 0.47000411355
16 L 0.898746274644 0.89881765825
16 radius 0.864556272995 0.865246010372
16 M 0.667786716283 0.673511978165
16 Y -0.338859337481 -0.332485292486
16 Z 0.360434114899 0.399906812941
16 alpha -0.477745898589 -0.429089008057
16 overshoot -0.38569145791 -0.281619675632
16 diffusion -0.203159843817 -0.186838441115
16 age 0.558393496757 0.585595229282
16 X_c 0.789868384099 0.792677339627
16 mass_cc 0.395654802717 0.396329848444
16 Y_surf 0.422019788737 0.422701610812
16 L 0.793185010023 0.799394069207
16 radius 0.858668099273 0.860192460383
16 M 0.721714898866 0.735915124618
16 Y -0.23728346813 -0.183174069863
16 Z 0.798880343105 0.800771392767
16 alpha -0.258543943005 -0.190370066827
16 overshoot -0.507061532375 -0.288590943632
16 diffusion 0.00308445360478 0.0175621199891
16 age 0.7247467819 0.726385450625
16 X_c 0.702726690295 0.709514386402
16 mass_cc 0.126183009525 0.201168071417
16 Y_surf 0.361582506518 0.446173524341
16 L 0.906636113046 0.909243427494
16 radius 0.781648517432 0.787149694613
32 M 0.779525446245 0.780069380274
32 Y -0.196496756961 -0.166808744001
32 Z 0.757981679045 0.761873139816
32 alpha -0.315948292136 -0.309335466832
32 overshoot -0.00955138192045 0.0230187966845
32 diffusion -0.344952236918 -0.227420161296
32 age 0.80316783128 0.803547253326
32 X_c 0.791349905929 0.792382845817
32 mass_cc 0.352288138184 0.353422377373
32 Y_surf 0.686473384362 0.686720395509
32 L 0.846087483976 0.851890420198
32 radius 0.831307699232 0.831621583691
32 M 0.746711333566 0.747073796991
32 Y -0.216567882767 -0.177362645162
32 Z 0.796209977163 0.797963774926
32 alpha -0.407878273652 -0.357083501733
32 overshoot -0.282773746503 -0.223715227641
32 diffusion -0.743552033555 -0.670368797678
32 age 0.836775064051 0.837670227574
32 X_c 0.841727150789 0.841780071693
32 mass_cc 0.287142692967 0.310911349099
32 Y_surf 0.579126406517 0.586605625833
32 L 0.857419525215 0.857881428678
32 radius 0.889579160769 0.88977835545
32 M 0.761149932749 0.778983277462
32 Y -0.191199058196 -0.0935081677028
32 Z 0.693420050865 0.695196250232
32 alpha -0.227944334245 -0.227274365711
32 overshoot -0.0698841263031 0.02219515533
32 diffusion 0.0382398130355 0.0473213687201
32 age 0.830376207678 0.832692434672
32 X_c 0.822166526591 0.827703043843
32 mass_cc 0.34679348265 0.372262697211
32 Y_surf 0.60472632783 0.617840741988
32 L 0.916909523327 0.91922095265
32 radius 0.787830589089 0.800995709063
32 M 0.795619112952 0.797138664946
32 Y -0.29711889909 -0.292066527562
32 Z 0.828690002853 0.832238448151
32 alpha -0.742759146306 -0.616584769343
32 overshoot -0.420119012795 -0.321896123941
32 diffusion 0.0109537867578 0.0146164310336
32 age 0.840142964716 0.841968581071
32 X_c 0.810808860166 0.8117143704
32 mass_cc 0.195891589412 0.204671189708
32 Y_surf 0.622570040764 0.622577867905
32 L 0.897435425461 0.899908943456
32 radius 0.848654785192 0.850880612838
32 M 0.736155370908 0.738989958053
32 Y -0.127789594868 -0.0747675472482
32 Z 0.812927196421 0.818111661848
32 alpha -0.409526131831 -0.343702188006
32 overshoot -0.0712562482974 -0.058353875079
32 diffusion -0.256785689739 -0.10649399578
32 age 0.818124841362 0.818252071622
32 X_c 0.819384250832 0.81971350471
32 mass_cc 0.211632614299 0.269843067138
32 Y_surf 0.690919051333 0.69508942703
32 L 0.805181280137 0.820023436217
32 radius 0.819874841345 0.820789526064
32 M 0.491963739325 0.610798586463
32 Y -0.196803711237 -0.188710987876
32 Z 0.0142066895304 0.198099139242
32 alpha -0.289820650894 -0.285658525875
32 overshoot -0.0869218807641 -0.0544303808033
32 diffusion -0.27506512537 -0.232283631457
32 age 0.586457813599 0.658907520082
32 X_c 0.772937143572 0.777076716256
32 mass_cc 0.35664953294 0.357217171024
32 Y_surf 0.611749190078 0.632842761265
32 L 0.871986052413 0.880128337292
32 radius 0.619527998794 0.681108360363
32 M 0.78556158516 0.785923585128
32 Y -0.363952912108 -0.359318280762
32 Z 0.699836169778 0.705841711878
32 alpha -0.397289046075 -0.326784011706
32 overshoot -0.150210520237 -0.0664880058341
32 diffusion -0.0446839903267 0.0341829348682
32 age 0.692450187748 0.697340200321
32 X_c 0.838701382586 0.839146744801
32 mass_cc 0.435406794551 0.456316275155
32 Y_surf 0.663483117842 0.666817788489
32 L 0.861529941791 0.863152321
32 radius 0.874663424007 0.876515793089
32 M 0.789419204301 0.790440186799
32 Y -0.331603076146 -0.162516871764
32 Z 0.879731008647 0.879750134008
32 alpha -0.336824091589 -0.288582105875
32 overshoot -0.316505742281 -0.243643894361
32 diffusion 0.16471726431 0.164961152514
32 age 0.805915877684 0.81013302211
32 X_c 0.804475726614 0.809879276175
32 mass_cc 0.246796845375 0.259504895447
32 Y_surf 0.7015386535 0.701557670215
32 L 0.858345054873 0.85902827004
32 radius 0.808278921467 0.808457982862
32 M 0.755035893693 0.755175274891
32 Y -0.29739465641 -0.194367114823
32 Z 0.666192441177 0.666310801174
32 alpha -0.418221644707 -0.401547412412
32 overshoot -0.229293959747 -0.219976471765
32 diffusion -0.00805081411694 0.0400415601687
32 age 0.742804162199 0.750460485082
32 X_c 0.807861306101 0.808954482638
32 mass_cc 0.278539408655 0.283018718327
32 Y_surf 0.421875891242 0.425575204046
32 L 0.919004100792 0.91926853433
32 radius 0.780848562434 0.782144089682
32 M 0.743937220061 0.761570226166
32 Y -0.26008355311 -0.168984832558
32 Z 0.700511388484 0.700536615746
32 alpha -0.285429537813 -0.274103968403
32 overshoot -0.212932021388 -0.186076565959
32 diffusion 0.142931250573 0.15464654262
32 age 0.74564697212 0.746096549583
32 X_c 0.789603603161 0.799598015397
32 mass_cc 0.231666715294 0.247186461578
32 Y_surf 0.656945790508 0.678974679593
32 L 0.917508715402 0.918348261372
32 radius 0.772670982915 0.780437636524
32 M 0.814082834216 0.817260602349
32 Y -0.210085375056 -0.152501282863
32 Z 0.726094017409 0.737133329492
32 alpha -0.309919465272 -0.256772361025
32 overshoot -0.0353549037897 0.0191999902248
32 diffusion -0.0281208988583 0.0220401836907
32 age 0.802612567335 0.809634225021
32 X_c 0.853534901549 0.854992290778
32 mass_cc 0.365238041446 0.428035063359
32 Y_surf 0.436839863761 0.4370977279
32 L 0.863874902165 0.871313047195
32 radius 0.838338163276 0.844866792051
32 M 0.798906426255 0.79894301993
32 Y -0.231587459863 -0.228011129048
32 Z 0.777373772047 0.777878369521
32 alpha -0.50394163543 -0.503055460668
32 overshoot -0.124847604621 -0.103889605374
32 diffusion -3.43518315155 -2.94704521161
32 age 0.802177233471 0.803214484861
32 X_c 0.752564871619 0.754318179601
32 mass_cc 0.34362152604 0.351167484702
32 Y_surf 0.723110388517 0.723189921017
32 L 0.859092357944 0.859147647592
32 radius 0.876487188895 0.878597759211
32 M 0.804762245392 0.813437237091
32 Y -0.112558287973 -0.0906582749789
32 Z 0.330406763573 0.392891963592
32 alpha -0.272771129175 -0.255307312475
32 overshoot -0.12649041238 -0.107997656247
32 diffusion 0.0401820176687 0.0811795890599
32 age 0.777049503163 0.777561177681
32 X_c 0.772997683801 0.783533182275
32 mass_cc 0.345756326381 0.345771003755
32 Y_surf 0.384913600316 0.388902079413
32 L 0.930081375937 0.93034796675
32 radius 0.807369377848 0.813099113075
32 M 0.7913180975 0.794927545328
32 Y -0.225562893014 -0.145613420967
32 Z 0.089027956262 0.219038630115
32 alpha -0.223061593051 -0.220309023206
32 overshoot -0.0619565686766 -0.00565714420126
32 diffusion -0.258853990291 -0.252673500326
32 age 0.805041708211 0.809131601335
32 X_c 0.835246125283 0.840114755049
32 mass_cc 0.421330788957 0.468616470021
32 Y_surf 0.453925344618 0.479496353449
32 L 0.913765815314 0.913767652728
32 radius 0.928831498095 0.93158481945
32 M 0.794435561917 0.794442366403
32 Y -0.408757532086 -0.260736440786
32 Z 0.720691341563 0.728313599391
32 alpha -0.194870117783 -0.187366154875
32 overshoot -0.592002124817 -0.451602121532
32 diffusion 0.0632260626288 0.0826382952273
32 age 0.760367210681 0.770574074461
32 X_c 0.774796981129 0.788542131656
32 mass_cc 0.126361465215 0.180298998573
32 Y_surf 0.669484644598 0.66992727161
32 L 0.789931973106 0.794729943356
32 radius 0.880903898797 0.881870016017
32 M 0.799455120986 0.801548202385
32 Y -0.310274840147 -0.306900018289
32 Z 0.713469151634 0.713562183526
32 alpha -0.278751765264 -0.226102264065
32 overshoot -0.116852910483 -0.116765874517
32 diffusion 0.0458498272521 0.0477806867835
32 age 0.798468505869 0.799721232563
32 X_c 0.84720458672 0.847452397902
32 mass_cc 0.50476425965 0.510685122914
32 Y_surf 0.653488919563 0.654124352249
32 L 0.870834522684 0.871189279136
32 radius 0.896143814432 0.896668354804
32 M 0.782114650126 0.784032240284
32 Y -0.352512554411 -0.329307765904
32 Z 0.789977342961 0.791018343828
32 alpha -0.275753960555 -0.269491911883
32 overshoot -0.183231561423 -0.18223429227
32 diffusion 0.0509942487405 0.0693228175791
32 age 0.735958596574 0.736304349867
32 X_c 0.827430224938 0.828724575753
32 mass_cc 0.376422067503 0.376765717894
32 Y_surf 0.610831939924 0.613777942146
32 L 0.934503402832 0.934506236527
32 radius 0.813956014298 0.818038063906
32 M 0.810183977067 0.812673041893
32 Y -0.239054866817 -0.167657229856
32 Z 0.753994217807 0.757622993138
32 alpha -0.21272478155 -0.212185788309
32 overshoot -0.205979679993 -0.199837970773
32 diffusion 0.0925967288538 0.0928144584971
32 age 0.731076863341 0.736740460175
32 X_c 0.825993873219 0.827992209102
32 mass_cc 0.376298921328 0.377824471319
32 Y_surf 0.621181040843 0.649926341721
32 L 0.90228522442 0.907376046034
32 radius 0.813551760024 0.819702816701
32 M 0.764704631291 0.764710924867
32 Y -0.138934975426 -0.0752282011944
32 Z 0.723222139475 0.723294011951
32 alpha -0.280285864959 -0.279010759634
32 overshoot -0.292756225797 -0.233818085558
32 diffusion -0.297744513823 -0.173272445175
32 age 0.697697429674 0.698174956892
32 X_c 0.799494364337 0.813412387873
32 mass_cc 0.304772704527 0.311794496942
32 Y_surf 0.520264407933 0.566761377745
32 L 0.85498482934 0.85990905807
32 radius 0.85599215746 0.856303714151
32 M 0.769224629353 0.793661154145
32 Y -0.415970682555 -0.356910220955
32 Z 0.758331244685 0.763537717289
32 alpha -0.297260371045 -0.270126034137
32 overshoot -0.0132276681344 -0.0106782811219
32 diffusion -1.51268112591 -1.41353503331
32 age 0.57610313948 0.580024523178
32 X_c 0.778996359854 0.78064744691
32 mass_cc 0.357948783859 0.35813475486
32 Y_surf 0.599470866392 0.60450304464
32 L 0.8281550046 0.841610901991
32 radius 0.840308529326 0.843607801999
64 M 0.845175549017 0.846236601877
64 Y -0.185924732477 -0.147602802798
64 Z 0.798290847979 0.800793368933
64 alpha -0.300567825647 -0.27884568953
64 overshoot -0.071777019166 -0.0318056213548
64 diffusion 0.127559827247 0.130735259588
64 age 0.830028136426 0.830088926718
64 X_c 0.875139447448 0.875212496777
64 mass_cc 0.48799441746 0.503419390457
64 Y_surf 0.724620596711 0.725109587016
64 L 0.904167481056 0.907647714432
64 radius 0.871532304905 0.875007169285
64 M 0.855435390239 0.855463875005
64 Y -0.176563432451 -0.135984390589
64 Z 0.864633754315 0.865295438033
64 alpha -0.254404911228 -0.252097092918
64 overshoot 0.0788037541897 0.0802351863045
64 diffusion 0.0209281758269 0.0512331229875
64 age 0.858143844223 0.863155285966
64 X_c 0.863678331837 0.863678358758
64 mass_cc 0.497298720021 0.501441521253
64 Y_surf 0.678981013343 0.679769764127
64 L 0.942042163384 0.942134252282
64 radius 0.90241358803 0.904815416077
64 M 0.824977844965 0.826085168529
64 Y -0.209953947682 -0.200550699151
64 Z 0.777436878693 0.782915016148
64 alpha -0.190810717678 -0.179508162976
64 overshoot 0.00165592897546 0.0083175542456
64 diffusion 0.0847484834727 0.0969497350562
64 age 0.866262642961 0.86883760509
64 X_c 0.861307387191 0.861832001355
64 mass_cc 0.497734617086 0.500583076294
64 Y_surf 0.698515274176 0.700648682655
64 L 0.926702987282 0.927001881844
64 radius 0.934785216326 0.935157426081
64 M 0.847824054383 0.851248329437
64 Y -0.200058182561 -0.190924674628
64 Z 0.799826566465 0.803177124255
64 alpha -0.193038534249 -0.185405947469
64 overshoot -0.0728240218805 0.0266482519162
64 diffusion 0.120800191223 0.144294103099
64 age 0.788415634886 0.790969064749
64 X_c 0.84813956631 0.848141342237
64 mass_cc 0.492499835997 0.502172068525
64 Y_surf 0.669549570079 0.669978136945
64 L 0.955878946381 0.956797695252
64 radius 0.90810256708 0.910152472942
64 M 0.832395723592 0.833456760482
64 Y -0.0840866398501 -0.0838978479946
64 Z 0.78664387616 0.787075376853
64 alpha -0.170670722806 -0.156073729192
64 overshoot 0.0955855266628 0.0955885119241
64 diffusion 0.177290223035 0.192368178211
64 age 0.844082594579 0.84523485077
64 X_c 0.874030578694 0.874095164046
64 mass_cc 0.501799440108 0.501859659933
64 Y_surf 0.66887005584 0.676579964802
64 L 0.956876576429 0.957067685189
64 radius 0.922096269639 0.922884272991
64 M 0.857101518475 0.857497422998
64 Y -0.18151623006 -0.167506284777
64 Z 0.834255394709 0.83426458207
64 alpha -0.245854186642 -0.213106283081
64 overshoot 0.0962850178138 0.0963037945627
64 diffusion 0.219855257446 0.220034401563
64 age 0.871007893002 0.871556908319
64 X_c 0.873247601031 0.873486414321
64 mass_cc 0.479114961768 0.480711110402
64 Y_surf 0.712357475799 0.714294736972
64 L 0.902900268755 0.903023134017
64 radius 0.935020889526 0.93510755704
64 M 0.834997334229 0.835371305543
64 Y -0.214989119574 -0.210399899399
64 Z 0.831474319981 0.831500518455
64 alpha -0.171627191488 -0.169208622801
64 overshoot -0.106948991116 0.0386939006691
64 diffusion 0.145392618197 0.145901070716
64 age 0.86211607605 0.862683066284
64 X_c 0.865205285465 0.866103784303
64 mass_cc 0.395943977323 0.421276441095
64 Y_surf 0.632341841239 0.633374791304
64 L 0.92616457084 0.92881275105
64 radius 0.898068026317 0.899980122521
64 M 0.838240955654 0.844741469314
64 Y -0.191374944019 -0.189943502266
64 Z 0.810633881122 0.816811707858
64 alpha -0.352877793937 -0.319961522583
64 overshoot 0.166700462786 0.166701638931
64 diffusion 0.126423236666 0.126461651632
64 age 0.835620541854 0.839331785379
64 X_c 0.851117169964 0.852781404028
64 mass_cc 0.490885222458 0.495902849503
64 Y_surf 0.696134774132 0.697246622815
64 L 0.918351446438 0.921830795349
64 radius 0.881036221143 0.88360355226
64 M 0.839883827393 0.840648187093
64 Y -0.0522904192522 -0.0482786713258
64 Z 0.818929403217 0.818946297196
64 alpha -0.232121578204 -0.213607185291
64 overshoot -0.0387203292305 -0.0124431088374
64 diffusion 0.158908763663 0.170976066562
64 age 0.866292217654 0.866327891834
64 X_c 0.866480421509 0.866761206634
64 mass_cc 0.550439654473 0.559824821248
64 Y_surf 0.655925381073 0.66402700745
64 L 0.937668701496 0.937823011966
64 radius 0.869203366464 0.869735143331
64 M 0.850888483268 0.850995470164
64 Y -0.139195905901 -0.137523155916
64 Z 0.853046890093 0.853051383759
64 alpha -0.201853040897 -0.199869534565
64 overshoot 0.200461608083 0.200662639212
64 diffusion 0.0552451513304 0.0988382980088
64 age 0.880280039595 0.88248573615
64 X_c 0.885458633826 0.885458715668
64 mass_cc 0.525200486035 0.526434436575
64 Y_surf 0.623636141302 0.62382355702
64 L 0.948786067111 0.949525291274
64 radius 0.921212730323 0.921761035778
64 M 0.848408036117 0.848467760937
64 Y -0.236841632406 -0.206656374973
64 Z 0.862983945136 0.862983945766
64 alpha -0.247032275131 -0.232297040566
64 overshoot -0.0468072646364 -0.041102677277
64 diffusion 0.169067032482 0.17100829727
64 age 0.864144083301 0.864376596073
64 X_c 0.859290969502 0.859575806056
64 mass_cc 0.478982187223 0.502284405626
64 Y_surf 0.663777270347 0.672152444792
64 L 0.919286021683 0.923082095317
64 radius 0.946218972365 0.946374301731
64 M 0.85355398641 0.855284653335
64 Y -0.231481583701 -0.207605964678
64 Z 0.822438935242 0.822922599885
64 alpha -0.142778676439 -0.139390792389
64 overshoot 0.00651339676918 0.0065193238824
64 diffusion -0.0593851253761 -0.03350404267
64 age 0.850185091698 0.850190039419
64 X_c 0.886566254973 0.888024519914
64 mass_cc 0.535226679302 0.544559663712
64 Y_surf 0.606223259436 0.608239507156
64 L 0.944942399702 0.945503430296
64 radius 0.939315298058 0.94000921928
64 M 0.862523750526 0.863542978662
64 Y -0.117897839452 -0.11492778544
64 Z 0.848534944185 0.85123097574
64 alpha -0.15800028255 -0.15799161372
64 overshoot -0.133322185942 -0.127856540094
64 diffusion -0.0289154900342 0.00780033581263
64 age 0.865783680145 0.866710645464
64 X_c 0.865573802134 0.86634220919
64 mass_cc 0.394968836349 0.415104257057
64 Y_surf 0.702548759685 0.703439798737
64 L 0.938842702088 0.938898938072
64 radius 0.941718607448 0.942165890828
64 M 0.828321669315 0.829251120176
64 Y -0.184155017544 -0.167438294264
64 Z 0.823321953199 0.823757567318
64 alpha -0.2701792476 -0.268271191414
64 overshoot -0.1683210123 -0.163178273292
64 diffusion 0.103279238137 0.106116829461
64 age 0.748175145211 0.753001563481
64 X_c 0.845966695532 0.850047186013
64 mass_cc 0.43991112271 0.441285838732
64 Y_surf 0.577509486684 0.600900283526
64 L 0.932354257663 0.933390270843
64 radius 0.868984855917 0.869116793843
64 M 0.845707795657 0.847881899894
64 Y -0.124292594987 -0.117696459607
64 Z 0.760061169302 0.764405904503
64 alpha -0.268294207427 -0.267220798722
64 overshoot 0.111914073223 0.125420314504
