name value uncertainty
Period 5.40725 0.001
I_Amplitude 0.434 0.000282842712474619
I_Skewness 2.77746 0.001
I_acuteness 0.98701 0.001
I_R21 0.36267 0.00158
I_R31 0.13362 0.00152
I_A1 0.18537 0.00027
I_A2 0.06723 0.00028
I_A3 0.02477 0.00028
V_Amplitude 0.732 0.00558614357137373
V_Skewness 2.57838 0.001
V_acuteness 1.33638 0.001
V_R21 0.36456 0.01938
V_R31 0.13209 0.01834
V_A1 0.3127 0.00554
V_A2 0.114 0.00571
V_A3 0.0413 0.00569
