name value uncertainty
Period 5.81301 0.001
I_Amplitude 0.289 0.000311126983722081
I_Skewness 2.1457 0.001
I_acuteness 0.76378 0.001
I_R21 0.32859 0.00264
I_R31 0.06793 0.0025
I_A1 0.12522 0.00031
I_A2 0.04115 0.00031
I_A3 0.00851 0.00031
V_Amplitude 0.491 0.00759432682994352
V_Skewness 2.21574 0.001
V_acuteness 1.07157 0.001
V_R21 0.3301 0.03563
V_R31 0.075 0.03947
V_A1 0.21155 0.00786
V_A2 0.06983 0.00708
V_A3 0.01587 0.00833
