name value uncertainty
Period 3.00738 0.001
I_Amplitude 0.339 0.000367695526217005
I_Skewness 2.91747 0.001
I_acuteness 1.21286 0.001
I_R21 0.38331 0.00286
I_R31 0.17717 0.00287
I_A1 0.14092 0.00037
I_A2 0.05402 0.00038
I_A3 0.02497 4e-04
V_Amplitude 0.545 0.015033090168026
V_Skewness 3.15538 0.001
V_acuteness 1.74421 0.001
V_R21 0.36831 0.06164
V_R31 0.17053 0.06215
V_A1 0.23804 0.01606
V_A2 0.08767 0.01343
V_A3 0.04059 0.01454
