name value uncertainty
Period 2.26293 0.001
I_Amplitude 0.45 0.000311126983722081
I_Skewness 3.75006 0.001
I_acuteness 1.44901 0.001
I_R21 0.48049 0.00206
I_R31 0.27029 0.00197
I_A1 0.16485 3e-04
I_A2 0.07921 0.00031
I_A3 0.04456 0.00031
V_Amplitude 0.749 0.0053457272657703
V_Skewness 3.48596 0.001
V_acuteness 2.18719 0.001
V_R21 0.47561 0.02153
V_R31 0.26183 0.01977
V_A1 0.28109 0.00543
V_A2 0.13369 0.00547
V_A3 0.0736 0.00537
