name value uncertainty
Period 4.86799 0.001
I_Amplitude 0.482 0.00029698484809835
I_Skewness 3.22136 0.001
I_acuteness 0.98084 0.001
I_R21 0.40652 0.0016
I_R31 0.16223 0.00148
I_A1 0.19884 0.00029
I_A2 0.08083 3e-04
I_A3 0.03226 0.00029
V_Amplitude 0.823 0.00545886435076015
V_Skewness 3.01872 0.001
V_acuteness 1.39892 0.001
V_R21 0.41508 0.01808
V_R31 0.16269 0.01639
V_A1 0.33692 0.0055
V_A2 0.13985 0.00565
V_A3 0.05481 0.00545
