name value uncertainty
Period 2.65096 0.001
I_Amplitude 0.477 0.000339411254969543
I_Skewness 3.70064 0.001
I_acuteness 1.46395 0.001
I_R21 0.46453 0.00204
I_R31 0.24617 0.0019
I_A1 0.18173 0.00033
I_A2 0.08442 0.00034
I_A3 0.04474 0.00034
V_Amplitude 0.822 0.00729734198184517
V_Skewness 3.29606 0.001
V_acuteness 2.01004 0.001
V_R21 0.4645 0.02506
V_R31 0.24355 0.02452
V_A1 0.31392 0.0076
V_A2 0.14582 0.00703
V_A3 0.07646 0.00747
