name value uncertainty
Period 4.12382 0.001
I_Amplitude 0.52 0.000282842712474619
I_Skewness 3.80651 0.001
I_acuteness 1.0692 0.001
I_R21 0.45122 0.00153
I_R31 0.237 0.00146
I_A1 0.19922 0.00027
I_A2 0.08989 0.00028
I_A3 0.04722 0.00028
V_Amplitude 0.87 0.00490732106143464
V_Skewness 3.65546 0.001
V_acuteness 1.57447 0.001
V_R21 0.45483 0.01563
V_R31 0.23532 0.01598
V_A1 0.33623 0.00463
V_A2 0.15293 0.00482
V_A3 0.07912 0.00526
