name value uncertainty
Period 2.40662 0.001
I_Amplitude 0.362 0.000353553390593274
I_Skewness 2.93644 0.001
I_acuteness 1.40378 0.001
I_R21 0.41369 0.00255
I_R31 0.18541 0.00235
I_A1 0.1466 0.00035
I_A2 0.06065 0.00035
I_A3 0.02718 0.00034
V_Amplitude 0.603 0.00767917964368591
V_Skewness 2.82373 0.001
V_acuteness 1.96749 0.001
V_R21 0.41573 0.03188
V_R31 0.18402 0.03018
V_A1 0.24512 0.00765
V_A2 0.10191 0.00714
V_A3 0.04511 0.00726
