name value uncertainty
Period 5.55712 0.001
I_Amplitude 0.27 0.00043840620433566
I_Skewness 2.04497 0.001
I_acuteness 0.79087 0.001
I_R21 0.31907 0.00393
I_R31 0.07316 0.00383
I_A1 0.11802 0.00044
I_A2 0.03766 0.00044
I_A3 0.00863 0.00045
V_Amplitude 0.475 0.00883883476483185
V_Skewness 2.26005 0.001
V_acuteness 1.13562 0.001
V_R21 0.41252 0.04823
V_R31 0.07282 0.04647
V_A1 0.1915 0.00896
V_A2 0.079 0.00847
V_A3 0.01394 0.00887
