name value uncertainty
Period 4.1568 0.001
I_Amplitude 0.377 0.000311126983722081
I_Skewness 3.01175 0.001
I_acuteness 0.98367 0.001
I_R21 0.40994 0.00222
I_R31 0.16848 0.00209
I_A1 0.15253 0.00031
I_A2 0.06253 0.00031
I_A3 0.0257 0.00031
V_Amplitude 0.63 0.00698621499812309
V_Skewness 2.80008 0.001
V_acuteness 1.43779 0.001
V_R21 0.40477 0.02988
V_R31 0.17347 0.02904
V_A1 0.25734 0.00716
V_A2 0.10417 0.00712
V_A3 0.04464 0.00737
