name value uncertainty
Period 3.77963 0.001
I_Amplitude 0.214 0.000311126983722081
I_Skewness 3.26939 0.001
I_acuteness 1.18582 0.001
I_R21 0.41498 0.00389
I_R31 0.19595 0.00373
I_A1 0.08623 0.00031
I_A2 0.03578 0.00031
I_A3 0.0169 0.00032
V_Amplitude 0.468 0.00717006276123159
V_Skewness 2.86231 0.001
V_acuteness 1.73402 0.001
V_R21 0.41181 0.04204
V_R31 0.18755 0.03603
V_A1 0.19206 0.00712
V_A2 0.07909 0.00752
V_A3 0.03602 0.00679
