name value uncertainty
Period 3.2678 0.001
I_Amplitude 0.428 0.00029698484809835
I_Skewness 3.32677 0.001
I_acuteness 1.24413 0.001
I_R21 0.40987 0.0018
I_R31 0.20802 0.00178
I_A1 0.17273 0.00029
I_A2 0.0708 0.00029
I_A3 0.03593 3e-04
V_Amplitude 0.734 0.00560028570699746
V_Skewness 3.14246 0.001
V_acuteness 1.79713 0.001
V_R21 0.41208 0.02028
V_R31 0.20106 0.01946
V_A1 0.29854 0.00551
V_A2 0.12302 0.00561
V_A3 0.06002 0.0057
