name value uncertainty
Period 4.30355 0.001
I_Amplitude 0.48 0.00029698484809835
I_Skewness 3.30549 0.001
I_acuteness 1.05483 0.001
I_R21 0.41503 0.00167
I_R31 0.19913 0.00154
I_A1 0.19251 0.00029
I_A2 0.0799 3e-04
I_A3 0.03834 0.00029
V_Amplitude 0.801 0.00486489465456345
V_Skewness 3.39804 0.001
V_acuteness 1.50348 0.001
V_R21 0.42224 0.01642
V_R31 0.19959 0.01564
V_A1 0.324 0.00488
V_A2 0.13681 0.0049
V_A3 0.06467 0.00497
