name value uncertainty
Period 2.48296 0.001
I_Amplitude 0.642 0.000311126983722081
I_Skewness 3.69085 0.001
I_acuteness 1.75844 0.001
I_R21 0.49367 0.00145
I_R31 0.26534 0.00137
I_A1 0.23532 3e-04
I_A2 0.11617 0.00031
I_A3 0.06244 0.00031
V_Amplitude 1.094 0.00820243866176395
V_Skewness 3.36574 0.001
V_acuteness 2.25014 0.001
V_R21 0.48736 0.02079
V_R31 0.26698 0.01879
V_A1 0.41014 0.00721
V_A2 0.19988 0.00777
V_A3 0.1095 0.00746
