name value uncertainty
Period 2.89776 0.001
I_Amplitude 0.263 0.00045254833995939
I_Skewness 2.46952 0.001
I_acuteness 1.27446 0.001
I_R21 0.33331 0.00414
I_R31 0.13022 0.00402
I_A1 0.11577 0.00046
I_A2 0.03859 0.00045
I_A3 0.01508 0.00046
V_Amplitude 0.397 0.0163624509166567
V_Skewness 1.60186 0.001
V_acuteness 1.66081 0.001
V_R21 0.34287 0.10499
V_R31 0.19188 0.11164
V_A1 0.16201 0.01543
V_A2 0.05555 0.01617
V_A3 0.03109 0.01784
