l n nu dnu n_g
0 3 177.671 0.158 0 
0 4 210.701 0.151 0 
0 5 242.735 0.143 0 
0 6 275.405 0.137 0 
0 7 308.290 0.130 0 
0 8 342.020 0.062 0 
0 9 375.889 0.035 0 
0 10 409.574 0.038 0 
0 11 442.732 0.025 0 
0 12 475.471 0.024 0 
0 13 509.034 0.018 0 
0 14 543.593 0.017 0 
0 15 578.664 0.021 0 
0 16 613.964 0.034 0 
0 17 649.198 0.061 0 
0 18 684.301 0.171 0 
0 19 718.555 0.214 0 
0 20 753.955 0.224 0 
0 21 788.328 0.235 0 
0 22 823.480 0.247 0 
0 23 858.335 0.260 0 
0 24 893.630 0.273 0 
1 -4 168.865 0.217 7 
1 -9 178.689 0.207 12 
1 -8 185.378 0.197 11 
1 -7 194.496 0.188 11 
1 -6 212.390 0.179 10 
1 -5 217.422 0.170 9 
1 -4 235.649 0.162 9 
1 1 249.570 0.154 4 
1 -2 263.492 0.147 8 
1 3 282.200 0.140 3 
1 0 298.718 0.133 7 
1 5 315.370 0.127 2 
1 4 339.490 0.121 4 
1 3 352.335 0.115 5 
1 6 376.893 0.112 3 
1 5 395.484 0.056 5 
1 6 419.175 0.042 4 
1 9 440.543 0.031 2 
1 8 462.014 0.025 4 
1 9 489.303 0.019 4 
1 10 514.094 0.019 3 
1 11 534.155 0.016 3 
1 12 563.009 0.020 3 
1 13 595.846 0.028 3 
1 14 628.354 0.059 2 
1 15 651.956 0.118 2 
1 16 671.292 0.249 2 
1 17 703.070 0.262 2 
1 18 736.219 0.275 2 
1 19 770.230 0.289 2 
1 20 805.105 0.303 2 
1 21 838.925 0.318 2 
1 22 872.775 0.334 1 
1 23 901.630 0.351 1 
2 -19 172.926 0.241 22 
2 -18 179.245 0.229 21 
2 -17 187.832 0.218 20 
2 -16 195.567 0.208 20 
2 -15 199.248 0.198 19 
2 -14 208.454 0.189 18 
2 -13 213.293 0.180 17 
2 -12 222.898 0.171 16 
2 -11 235.686 0.163 16 
2 -10 238.476 0.155 15 
2 -9 253.283 0.148 14 
2 -8 265.757 0.141 14 
2 -7 271.841 0.134 13 
2 -6 284.048 0.128 12 
2 -5 297.155 0.122 12 
2 -4 305.229 0.116 11 
2 -3 320.253 0.110 10 
2 -2 337.302 0.105 10 
2 -1 349.637 0.100 9 
2 0 371.375 0.095 9 
2 1 385.642 0.091 8 
2 2 405.494 0.086 8 
2 3 429.043 0.082 7 
2 4 439.012 0.078 7 
2 5 471.783 0.075 7 
2 6 483.136 0.047 6 
2 7 505.480 0.039 6 
2 8 540.028 0.032 6 
2 9 552.978 0.030 5 
2 10 575.285 0.046 5 
2 11 610.658 0.080 5 
2 12 639.731 0.216 4 
2 13 646.669 0.351 4 
2 14 681.368 0.369 4 
2 15 715.552 0.387 4 
2 16 748.331 0.406 4 
2 17 751.860 0.427 3 
2 18 785.303 0.448 3 
2 19 820.953 0.470 3 
2 20 855.690 0.494 3 
2 21 889.865 0.519 3 
