l n nu dnu n_g
0 3 175.588 0.156 0 
0 4 208.199 0.149 0 
0 5 239.824 0.142 0 
0 6 272.092 0.135 0 
0 7 304.764 0.129 0 
0 8 338.132 0.061 0 
0 9 371.555 0.034 0 
0 10 404.784 0.037 0 
0 11 437.104 0.024 0 
0 12 469.480 0.023 0 
0 13 502.941 0.018 0 
0 14 537.206 0.017 0 
0 15 571.895 0.021 0 
0 16 606.757 0.033 0 
0 17 641.276 0.060 0 
0 18 675.761 0.169 0 
0 19 710.085 0.211 0 
0 20 744.305 0.221 0 
0 21 778.559 0.232 0 
0 22 813.107 0.244 0 
0 23 848.713 0.256 0 
0 24 883.159 0.269 0 
1 -7 166.106 0.231 10 
1 -10 173.252 0.220 13 
1 -9 182.147 0.210 12 
1 -8 186.990 0.200 12 
1 -7 201.607 0.190 11 
1 -6 214.413 0.181 10 
1 -5 221.527 0.173 10 
1 -4 244.070 0.164 9 
1 -3 247.829 0.156 8 
1 -2 273.748 0.149 8 
1 -1 280.021 0.142 7 
1 2 307.527 0.135 5 
1 1 314.642 0.129 6 
1 6 341.760 0.123 2 
1 3 356.606 0.117 6 
1 6 377.595 0.112 3 
1 7 398.286 0.056 3 
1 6 419.097 0.042 5 
1 7 442.689 0.031 4 
1 10 462.175 0.025 2 
1 9 487.069 0.019 4 
1 10 515.511 0.019 3 
1 11 537.376 0.016 3 
1 12 559.521 0.020 3 
1 13 590.492 0.028 3 
1 14 623.323 0.058 3 
1 15 655.081 0.119 2 
1 16 677.186 0.252 2 
1 17 696.835 0.264 2 
1 18 727.600 0.277 2 
1 19 761.116 0.291 2 
1 20 795.147 0.306 2 
1 21 828.543 0.321 2 
1 22 863.447 0.337 2 
1 23 897.074 0.354 1 
2 -21 169.432 0.239 24 
2 -20 171.922 0.228 23 
2 -19 177.642 0.217 22 
2 -18 186.268 0.207 21 
2 -17 193.856 0.197 21 
2 -16 197.106 0.187 20 
2 -15 206.024 0.178 19 
2 -14 211.519 0.170 18 
2 -13 219.007 0.162 17 
2 -12 231.431 0.154 17 
2 -11 235.290 0.147 16 
2 -10 246.711 0.140 15 
2 -9 261.536 0.133 15 
2 -8 265.948 0.127 14 
2 -7 279.109 0.121 13 
2 -6 290.088 0.115 12 
2 -5 301.319 0.110 12 
2 -4 309.355 0.104 11 
2 -3 332.206 0.099 11 
2 -2 334.779 0.095 10 
2 -1 363.634 0.090 10 
2 0 367.411 0.086 9 
2 1 400.078 0.082 9 
2 2 401.541 0.078 8 
2 3 433.365 0.074 8 
2 4 446.374 0.071 7 
2 5 465.865 0.045 7 
2 6 499.183 0.038 7 
2 7 502.964 0.030 6 
2 8 533.739 0.029 6 
2 9 568.345 0.046 6 
2 10 574.906 0.076 5 
2 11 603.611 0.203 5 
2 12 637.989 0.347 5 
2 13 662.895 0.364 4 
2 14 672.972 0.382 4 
2 15 706.717 0.401 4 
2 16 740.922 0.421 4 
2 17 775.042 0.442 4 
2 18 779.341 0.464 3 
2 19 810.113 0.488 3 
2 20 844.292 0.512 3 
2 21 879.386 0.538 3 
