l n nu dnu n_g
0 3 161.053 0.123 0 
0 4 191.322 0.117 0 
0 5 221.484 0.112 0 
0 6 251.672 0.106 0 
0 7 282.580 0.051 0 
0 8 312.749 0.029 0 
0 9 342.167 0.032 0 
0 10 371.279 0.021 0 
0 11 401.415 0.020 0 
0 12 432.753 0.015 0 
0 13 464.234 0.015 0 
0 14 495.546 0.018 0 
0 15 526.379 0.029 0 
0 16 557.345 0.052 0 
0 17 588.764 0.147 0 
0 18 620.515 0.184 0 
0 19 652.016 0.193 0 
0 20 684.465 0.203 0 
0 21 716.581 0.213 0 
0 22 748.341 0.224 0 
0 23 780.020 0.235 0 
0 24 810.921 0.247 0 
1 -19 139.732 0.268 22 
1 -18 146.141 0.255 21 
1 -17 153.743 0.243 20 
1 -16 161.492 0.232 19 
1 -7 165.585 0.221 10 
1 -14 171.420 0.210 18 
1 -3 178.678 0.200 7 
1 -12 185.602 0.191 16 
1 -11 196.031 0.181 15 
1 -10 200.151 0.173 15 
1 -9 210.680 0.165 14 
1 -8 225.932 0.157 13 
1 -7 229.380 0.149 12 
1 -6 244.713 0.142 12 
1 1 258.508 0.135 5 
1 -4 266.384 0.129 11 
1 3 287.725 0.123 4 
1 -2 292.691 0.117 9 
1 5 316.458 0.111 3 
1 0 324.288 0.106 9 
1 7 344.833 0.102 2 
1 2 359.437 0.051 8 
1 7 375.107 0.037 3 
1 8 393.889 0.028 3 
1 5 412.926 0.023 6 
1 8 430.519 0.016 4 
1 9 451.193 0.017 4 
1 8 475.188 0.014 5 
1 11 492.696 0.017 3 
1 12 514.177 0.024 3 
1 11 540.959 0.050 5 
1 12 563.822 0.102 4 
1 15 580.652 0.216 2 
1 16 606.678 0.226 2 
1 15 636.135 0.238 4 
1 16 665.573 0.250 4 
1 17 686.770 0.262 3 
1 18 705.427 0.275 3 
1 19 733.984 0.289 3 
1 20 764.219 0.303 3 
1 21 794.723 0.318 3 
2 -36 139.506 0.372 38 
2 -35 142.952 0.354 37 
2 -34 147.291 0.338 37 
2 -33 150.000 0.321 36 
2 -32 151.604 0.306 35 
2 -31 155.381 0.292 34 
2 -30 161.264 0.278 33 
2 -29 164.999 0.264 32 
2 -28 167.120 0.252 31 
2 -27 172.170 0.240 30 
2 -26 178.188 0.228 30 
2 -25 183.806 0.218 29 
2 -24 185.949 0.207 28 
2 -23 191.532 0.197 27 
2 -22 198.870 0.188 26 
2 -21 204.632 0.179 25 
2 -20 209.040 0.170 25 
2 -19 215.366 0.162 24 
2 -18 220.702 0.155 23 
2 -17 226.044 0.147 22 
2 -16 235.994 0.140 21 
2 -15 246.010 0.134 21 
2 -14 247.926 0.127 20 
2 -13 259.832 0.121 19 
2 -12 272.747 0.115 19 
2 -11 277.225 0.110 18 
2 -10 287.424 0.105 17 
2 -9 298.742 0.100 16 
2 -8 308.319 0.095 16 
2 -7 312.927 0.090 15 
2 -6 329.653 0.086 14 
2 -5 338.636 0.082 14 
2 -4 351.665 0.078 13 
2 -3 367.788 0.074 13 
2 -2 376.906 0.071 12 
2 -1 398.049 0.067 12 
2 0 405.924 0.064 11 
2 1 429.260 0.042 11 
2 2 439.959 0.034 10 
2 3 461.004 0.027 10 
2 4 480.177 0.026 9 
2 5 492.403 0.040 9 
2 6 523.339 0.069 9 
2 7 528.990 0.178 8 
2 8 554.885 0.301 8 
2 9 585.909 0.316 8 
2 10 588.887 0.332 7 
2 11 617.655 0.349 7 
2 12 648.960 0.366 7 
2 13 660.549 0.384 6 
2 14 681.614 0.404 6 
2 15 713.775 0.424 6 
2 16 743.990 0.445 6 
2 17 747.683 0.467 5 
2 18 777.841 0.490 5 
2 19 808.420 0.515 5 
