M Y Z alpha diffusion overshoot age X_c Y_surf
1.101298927734376987e+00 2.596526708984408516e-01 2.246697265625015663e-02 1.911380186523454094e+00 3.249400683593746675e-01 1.894923945312496916e-01 6.736849605307531519e+00 7.792085427881519089e-02 2.527737077390787013e-01
1.045904113281252323e+00 2.790973740234387601e-01 2.058672851562503431e-02 1.967803744140642408e+00 2.170549052734359607e-01 2.097374013671874649e-01 7.209903398967703048e+00 8.269651449208723082e-02 2.738014837275120628e-01
1.066740964843750694e+00 2.746180195312519223e-01 2.241090332031254323e-02 1.932102574218766522e+00 1.041443232421874338e-01 1.960971640624999401e-01 7.219257480281800810e+00 7.428844830540150268e-02 2.716361816766107440e-01
1.045966801757811870e+00 2.755352011718762428e-01 2.098767675781251091e-02 1.919762392578142407e+00 1.717361923828114312e-01 2.005072724609372747e-01 7.375982788225695863e+00 8.107684863245434581e-02 2.712851429089913613e-01
1.031317612304686548e+00 2.773849199218761941e-01 2.112782324218746149e-02 1.919915386718760164e+00 4.599938925781267285e-01 2.378968935546879881e-01 8.330032898453433532e+00 7.189630567219855439e-02 2.663081299415812619e-01
1.093999155273440715e+00 2.611480966796907444e-01 2.196388769531264912e-02 1.826719750000019404e+00 1.774524003906234326e-01 1.805735527343747815e-01 6.776745182730586237e+00 7.056855041324223976e-02 2.563240801356740373e-01
1.108720532226564304e+00 2.564168623046898521e-01 2.313663183593757389e-02 1.850652781250015977e+00 3.324090527343745438e-01 1.649196835937502548e-01 6.402279357585880959e+00 1.004046173553799215e-01 2.487827934663796869e-01
1.036403767578121027e+00 2.720675458984385120e-01 2.159513281249993144e-02 1.741789901367198024e+00 2.233232646484351325e-01 1.865202099609372388e-01 7.968550102481739117e+00 8.742152177519549316e-02 2.661686103470101705e-01
1.093242130859376493e+00 2.593518125000028873e-01 2.285000292968764751e-02 1.840309653320333583e+00 8.910462207031269455e-02 1.782113203124996992e-01 6.992146000166230557e+00 6.809546991107046088e-02 2.569800251331600394e-01
1.082166219726565570e+00 2.756937480468776847e-01 2.349141992187521455e-02 1.938015212890632721e+00 3.733680449218758080e-01 2.195542470703130966e-01 6.905124424187986776e+00 1.004455232615616561e-01 2.679470121609430211e-01
1.052653490234376044e+00 2.757712900390640320e-01 2.321570019531256704e-02 1.853366205078135431e+00 2.915267236328116240e-01 2.167752880859378228e-01 7.526442501357602843e+00 1.075633780505865222e-01 2.686278194463797009e-01
1.098038265625003396e+00 2.590767451171907543e-01 2.267108203125013308e-02 1.857746593750015052e+00 3.769194589843751220e-01 1.813012802734370599e-01 6.975960722242432688e+00 7.231562914796016428e-02 2.511294281405657136e-01
1.110428643554689510e+00 2.600247031250039753e-01 2.365234960937523043e-02 1.851219420898455814e+00 1.919236289062485057e-01 1.929199140624994202e-01 6.621066407528623188e+00 8.080139477895208200e-02 2.557336558037309193e-01
1.071320199218753766e+00 2.790101904296907187e-01 2.208304003906267840e-02 1.923080202148446327e+00 5.450738681640655559e-01 2.289748906250001215e-01 6.967234944066574620e+00 1.020640021572458839e-01 2.678960417901771751e-01
1.047314208984376993e+00 2.796866396484393169e-01 2.133536914062506354e-02 1.923533083007828104e+00 1.059829277343746073e-01 2.129618417968747457e-01 7.400072881570629590e+00 7.302716227073184629e-02 2.767509336132744635e-01
1.068332540039063305e+00 2.699729287109396414e-01 2.141164941406255642e-02 1.795309751953138022e+00 2.256056406249979107e-01 2.022324521484376025e-01 7.136935777260305258e+00 9.149765893547040507e-02 2.638527450731515400e-01
1.099068901367189932e+00 2.609149746093780142e-01 2.317013281250015697e-02 1.889046895507824342e+00 3.857236435546875786e-01 1.928889941406245478e-01 6.632701881764442753e+00 1.055023048030865607e-01 2.529000625281560000e-01
1.044709207031249809e+00 2.910448164062514609e-01 2.188201562500016739e-02 1.813399829101563387e+00 3.790770380859379007e-01 2.604181279296887142e-01 7.268491227916074493e+00 1.064683261849833085e-01 2.827986647136777054e-01
1.094591095703125516e+00 2.637762333984408070e-01 2.285656445312515828e-02 1.887745076171893688e+00 1.341262207031244102e-01 1.857526318359371265e-01 6.462228770872568084e+00 9.556473849712643354e-02 2.604921790648820346e-01
1.032193417968749971e+00 2.752542802734384009e-01 2.074325878906248949e-02 1.926992036132824548e+00 3.886362236328143038e-01 2.209103144531254781e-01 7.963941937752098355e+00 8.353642055793068788e-02 2.659944685125759101e-01
1.043775248046877158e+00 2.814310439453140411e-01 2.152915820312510317e-02 1.931861368164071946e+00 1.543421269531242701e-01 2.279364736328132190e-01 7.389744613232974935e+00 9.774866585619901294e-02 2.776241599982223751e-01
1.050588673828125152e+00 2.889227851562529148e-01 2.177695507812521525e-02 1.835119009765630249e+00 7.764238574218754185e-02 2.315297490234383415e-01 7.188448290786047856e+00 7.703917843086974249e-02 2.870577280737139358e-01
1.128877931640630106e+00 2.485084033203164011e-01 2.302391601562521831e-02 1.882197601562517475e+00 3.882617207031237028e-01 1.867824980468744955e-01 6.243208492589067404e+00 1.066247992094555147e-01 2.405880405328307547e-01
1.060432447265626799e+00 2.760382138671904628e-01 2.077182128906260306e-02 1.851313117187513013e+00 1.470760253906238935e-01 2.193996005859379372e-01 7.183997224694698147e+00 7.236015748821159055e-02 2.722097770135545325e-01
1.097268310546876791e+00 2.618229023437538272e-01 2.300809472656273683e-02 1.861834909179704622e+00 1.535508310546863098e-01 1.947242050781242961e-01 6.593093968625115764e+00 9.675225714363278051e-02 2.581342764233311993e-01
1.087495666015628526e+00 2.682341835937528951e-01 2.285575195312520083e-02 1.915235037109388250e+00 2.886031083984355594e-01 2.078739892578126414e-01 6.852443743041196633e+00 1.002987169111463767e-01 2.622840143737835139e-01
1.077535415039065470e+00 2.670597119140654119e-01 2.195725878906261419e-02 1.863861935546895277e+00 1.808117568359358940e-01 1.880135263671872115e-01 7.196772233424060694e+00 6.269905658509186686e-02 2.627806561530222074e-01
1.082389344726564229e+00 2.647204248046902131e-01 2.230775585937512517e-02 1.920066952148453021e+00 1.987433339843735491e-01 1.969831767578123782e-01 6.755890179920100103e+00 1.048341592582416465e-01 2.602606333165439767e-01
1.082928897460938567e+00 2.626425146484400175e-01 2.179461425781256678e-02 1.910420176757826827e+00 4.184193818359379646e-01 1.938944541015623080e-01 6.968699797852506705e+00 8.561333206369813043e-02 2.531899087509068558e-01
1.085513600585937377e+00 2.621084931640647042e-01 2.317919140625003885e-02 1.794487118164079797e+00 2.378608105468729139e-01 1.583899794921874438e-01 7.197540142675854291e+00 6.778090906932618398e-02 2.566682332487584262e-01
1.060846469726564267e+00 2.739753808593770601e-01 2.147671875000008862e-02 1.837532868164078126e+00 1.601438593749981987e-01 2.047238574218747942e-01 7.294817184563089363e+00 7.160645910637535028e-02 2.699439458513396839e-01
1.065855092773439594e+00 2.844748154296906084e-01 2.294494531250019023e-02 1.914192571289075273e+00 1.191441679687495758e-01 2.205474746093748217e-01 7.014796211497637657e+00 8.035467926244671544e-02 2.816459443982692323e-01
1.045278572265625261e+00 2.768220429687514583e-01 2.185610546875006027e-02 1.850077593750009353e+00 2.575790107421853103e-01 2.183104052734375633e-01 7.685733441805384203e+00 8.675090936144672082e-02 2.707124565796998339e-01
1.097753726562502141e+00 2.605478027343773317e-01 2.238045898437513240e-02 1.872376290039079683e+00 3.058303300781238798e-01 1.774677753906255540e-01 6.715679926628161489e+00 8.175901306643543198e-02 2.530530282879902559e-01
1.104518072265628037e+00 2.568462148437532511e-01 2.296203320312519350e-02 1.927103034179700636e+00 4.797627734375001785e-01 1.992524794921871900e-01 6.658229909624674647e+00 1.088797318347478060e-01 2.472354330129618583e-01
1.039472563476562250e+00 2.776452294921884500e-01 2.113345898437495041e-02 1.973913547851578798e+00 1.092672763671875547e-01 2.117040888671875287e-01 7.689624866562627226e+00 7.310553577910659795e-02 2.743520407301335284e-01
1.111318607421880156e+00 2.561503603515647431e-01 2.351286132812509949e-02 1.872727477539078533e+00 7.446504960937556650e-01 1.879952802734373984e-01 6.514124248090140235e+00 1.297162490826345715e-01 2.404648932626930191e-01
1.103093291992190750e+00 2.630580185546911309e-01 2.299853613281269832e-02 1.919721632812516177e+00 2.176206884765606309e-01 2.003281845703122621e-01 6.762958132967352931e+00 7.809151455304036427e-02 2.583351895945024679e-01
1.066649921875003848e+00 2.808378642578150952e-01 2.252747460937517057e-02 1.963987810546882207e+00 3.280892509765624410e-01 2.347385283203134165e-01 6.915138874065643648e+00 1.182946107379326955e-01 2.741691621180967764e-01
1.128279290039068350e+00 2.496277246093787094e-01 2.254004296875020130e-02 1.840802890625021782e+00 2.001087128906231805e-01 1.776126787109374161e-01 6.403273436741847568e+00 6.790155099976111219e-02 2.448566165826993601e-01
1.084597375976563249e+00 2.645186464843770624e-01 2.219668750000008267e-02 1.893353084960952559e+00 3.751279257812503154e-01 1.873432353515628312e-01 6.819705657201370563e+00 9.529224190143786855e-02 2.556675157004578147e-01
1.044980399414062289e+00 2.881443984375027800e-01 2.078140332031268647e-02 1.834621027343753097e+00 3.244923105468752733e-01 2.632943642578134957e-01 7.035254976263029647e+00 1.238845084324854545e-01 2.812901747067328428e-01
1.055647026367186880e+00 2.732228876953139984e-01 2.223736035156250249e-02 1.897273166015634338e+00 3.609304521484383854e-01 1.994233173828124372e-01 7.527950287073307933e+00 8.266015935611788212e-02 2.650156319392146798e-01
1.094498665039063345e+00 2.602188671875028114e-01 2.245904687500012431e-02 1.809685200195328081e+00 3.820971572265624006e-01 1.903821513671870025e-01 6.864641041043470615e+00 9.194623053377354305e-02 2.517066902119703964e-01
1.082881070312502914e+00 2.711777832031279645e-01 2.343850195312518342e-02 1.959897113281255709e+00 7.329081826171944813e-01 2.405942675781254092e-01 6.893004457379334760e+00 1.383206600626094573e-01 2.566332360580812488e-01
1.094427708007814193e+00 2.576873535156278261e-01 2.322305664062511779e-02 1.883756501953139484e+00 3.482550126953118941e-01 1.907787148437494473e-01 6.898771814102631517e+00 1.034097319205863064e-01 2.502707822648576608e-01
1.047523039062501660e+00 2.852003544921892786e-01 2.200435546875012874e-02 1.879007299804698938e+00 1.281512636718746267e-01 2.301650146484377213e-01 7.518616111874627528e+00 7.335742249338868259e-02 2.820163457316745004e-01
1.124957912109380453e+00 2.489680820312547005e-01 2.280821289062527624e-02 1.881889484375022903e+00 2.221707910156233423e-01 1.857773720703118081e-01 6.614194349356653291e+00 6.747199885574284295e-02 2.442477193272444558e-01
1.059918750976560187e+00 2.676993779296895082e-01 2.150850585937501627e-02 1.801502228515639459e+00 2.574459873046854308e-01 1.836018818359373417e-01 7.500461617412999438e+00 7.339391038852112470e-02 2.616426607673589810e-01
1.079300901367188370e+00 2.724780947265647013e-01 2.279775097656263141e-02 1.878823987304700571e+00 1.506214091796865273e-01 1.917958369140629060e-01 6.733989424447359262e+00 8.756734747228181459e-02 2.681068326306292882e-01
1.075226765625000525e+00 2.662774287109398452e-01 2.226353417968760309e-02 1.882388243164078379e+00 1.789538818359354688e-01 1.915134316406249537e-01 7.165820335991165635e+00 7.646171911599837501e-02 2.622109886555664682e-01
1.040316288085938901e+00 2.995827050781278422e-01 2.205317968750022950e-02 1.870111091796874847e+00 1.122029277343743886e-01 2.498999697265641973e-01 7.012858188225467693e+00 9.807450993517675963e-02 2.971372562866889666e-01
1.092587318359375725e+00 2.585506679687520348e-01 2.254589550781257307e-02 1.887723554687513738e+00 4.504951113281254749e-01 1.854926396484376239e-01 6.867225595784645975e+00 1.057144488069809984e-01 2.484163466541263188e-01
1.075170588867188970e+00 2.657684160156276176e-01 2.145139648437510704e-02 1.816960939453141854e+00 2.186656396484354392e-01 1.923495166015621316e-01 6.907372148549615787e+00 8.590305413213723817e-02 2.602526496204968232e-01
1.062201015624998579e+00 2.718820742187516570e-01 2.221081347656252494e-02 1.902583103515636642e+00 3.498090205078129844e-01 1.950731523437502501e-01 7.318020270192832299e+00 8.584711080545091855e-02 2.633681041751815832e-01
1.055101085937500294e+00 2.736924853515644851e-01 2.094082812500004318e-02 1.921458254882826955e+00 2.196391601562487916e-01 2.076616015625002698e-01 7.151125012288070515e+00 9.812638422089513257e-02 2.684810713432745355e-01
1.051848511718751045e+00 2.741233759765637212e-01 2.169046777343752730e-02 1.853143188476577219e+00 3.230458359374993038e-01 2.071359716796873085e-01 7.706535878002119588e+00 7.524108358131857688e-02 2.666335463324528976e-01
1.121166611328127560e+00 2.540516494140651060e-01 2.284866894531265014e-02 1.915484283203142235e+00 2.160552177734362533e-01 1.845601767578126107e-01 6.430508757240277262e+00 8.293140978332387558e-02 2.488814186469838763e-01
1.088717589843751998e+00 2.637412226562529938e-01 2.277701367187509596e-02 1.812928297851576165e+00 3.698347499999999899e-01 1.825784726562496574e-01 7.155147599101478129e+00 7.363437149244347890e-02 2.558666885004649560e-01
1.044485425781252586e+00 2.861413632812511709e-01 2.197321289062501709e-02 1.941023718750012339e+00 7.798799999999998789e-02 2.136703359375001499e-01 7.178693119622593599e+00 1.037016519955151761e-01 2.840271121917092856e-01
1.035791737304687432e+00 2.780629130859392784e-01 2.016529882812501118e-02 1.851156223632822284e+00 4.592877958984387665e-01 2.261176523437502250e-01 7.547533759171859202e+00 9.762934104018999859e-02 2.673065098200042566e-01
1.047445280273435309e+00 2.723115087890647379e-01 2.072749511718753601e-02 1.771399833007823554e+00 2.461044423828100958e-01 2.075570644531250231e-01 7.587365516149068512e+00 8.532010065230299922e-02 2.663784246691125457e-01
1.071704183593750193e+00 2.668393261718774445e-01 2.237614160156261092e-02 1.784396165039077164e+00 1.546573623046861856e-01 1.897363378906248288e-01 7.424558757425950617e+00 7.050294613602274552e-02 2.629465747015338750e-01
1.070670093750001328e+00 2.721742343750023774e-01 2.281698925781261780e-02 1.897554632812510800e+00 2.326824931640596728e-01 2.057517509765625918e-01 7.244439694413080666e+00 8.460090084460872295e-02 2.669143189047407105e-01
1.086335508789062931e+00 2.665271337890648407e-01 2.222424511718757920e-02 1.861695927734394296e+00 1.588429541015614344e-01 1.698503867187500793e-01 6.497288813323651269e+00 7.931955627100273354e-02 2.623446064857227755e-01
1.039811078124998511e+00 2.713011767578139555e-01 2.084727441406246731e-02 1.853169320312511470e+00 3.383166582031253977e-01 1.997057275390627107e-01 7.657372089009330196e+00 9.651460324495202137e-02 2.632714757845759923e-01
1.049908076171875759e+00 2.756945400390643508e-01 2.201913183593752141e-02 1.927239148437508653e+00 6.880957285156266146e-01 2.324840175781253404e-01 7.606138092436565579e+00 1.096188350092962005e-01 2.607376722612275155e-01
1.074382425781249095e+00 2.646878867187521522e-01 2.267259375000002866e-02 1.792823206054703133e+00 2.047693769531230279e-01 1.648858242187496992e-01 7.164783401815189912e+00 7.392104823018467996e-02 2.596507029019333168e-01
1.059633148437500783e+00 2.749566826171891409e-01 2.119610351562507475e-02 1.808928649414065726e+00 7.946022861328174702e-01 2.436979843750009533e-01 6.741678129268385611e+00 1.749506372508421725e-01 2.578971126716189666e-01
1.056381630859373422e+00 2.723304179687515703e-01 2.208171777343751266e-02 1.876784202148452430e+00 1.266448564453124537e-01 1.911693085937503644e-01 7.370842863174521753e+00 7.655004964156582326e-02 2.682614199839342684e-01
1.041029476562501666e+00 2.886448378906270595e-01 2.214743261718765330e-02 1.884540992187504482e+00 3.060805078124981260e-01 2.412512392578131104e-01 7.380502411707195343e+00 1.019882014806478554e-01 2.818256796197475822e-01
1.025413618164060514e+00 2.825834062500019450e-01 2.060683496093754577e-02 1.789381573242195156e+00 4.251684853515640405e-01 2.532222167968757320e-01 7.866980418868073421e+00 1.084988236787032684e-01 2.723946946652343604e-01
1.051147692382811805e+00 2.794737890625014765e-01 2.224625000000001254e-02 1.932221330078141008e+00 9.376345507812494651e-02 1.976361777343750847e-01 7.314108756478257867e+00 7.693155196117579253e-02 2.767450516818227846e-01
1.050944582031249741e+00 2.735660732421884567e-01 2.060013281250001535e-02 1.846897368164077236e+00 2.908020976562491478e-01 1.951383330078128031e-01 7.219824402607561531e+00 9.826673428110332953e-02 2.659878128210197978e-01
1.064317616210937123e+00 2.779309277343771090e-01 2.337902246093757908e-02 1.890435225585950230e+00 1.416496992187495918e-01 1.999816748046875925e-01 7.267724008137856018e+00 7.848400500196821283e-02 2.741927110137896140e-01
1.016513527343751555e+00 3.064953828125007718e-01 2.142944628906269522e-02 1.900090512695315370e+00 1.264367333984368624e-01 2.854483544921903038e-01 7.627487668531002463e+00 8.430208826371164699e-02 3.032733112357543503e-01
1.061531889648436700e+00 2.713904589843769699e-01 2.111489648437505848e-02 1.768618920898451075e+00 3.068356757812493174e-01 2.041619169921873589e-01 7.248860292403917605e+00 8.320562868163326742e-02 2.638345235595140892e-01
1.120562666992190648e+00 2.522662275390653575e-01 2.360583300781262175e-02 1.844958509765641574e+00 3.706383408203121621e-01 1.694047226562498676e-01 6.430347075998909645e+00 9.459774176922976230e-02 2.440058713518730715e-01
1.041909728515628020e+00 2.931882617187524520e-01 2.126866796875016841e-02 1.901270030273441769e+00 2.211441396484353783e-01 2.443379169921890415e-01 7.029548990210695791e+00 1.077137367640282478e-01 2.882287762278646359e-01
1.049803038085938889e+00 2.796253144531267720e-01 2.170166015625005218e-02 1.890898082031259975e+00 4.533097880859386364e-01 2.210653710937499905e-01 7.624872191400220878e+00 8.029859982441993338e-02 2.696787314180411066e-01
1.054278860351562930e+00 2.741530136718767219e-01 2.123824511718756108e-02 1.939080237304702026e+00 2.397513662109358179e-01 2.137527324218750635e-01 7.383028710903373870e+00 8.562416928908407610e-02 2.681821813154343093e-01
1.082340646484375224e+00 2.660991357421890746e-01 2.114389941406252110e-02 1.825968927734390235e+00 2.681290830078115195e-01 1.620061513671881281e-01 6.517367493882925800e+00 8.221219519066721992e-02 2.583339848195900235e-01
1.077225541992189228e+00 2.659131259765651900e-01 2.189268750000013947e-02 1.918941385742203298e+00 3.380882412109368351e-01 2.124395234375001384e-01 7.114566944013716920e+00 9.791741331390814429e-02 2.584190319489340637e-01
1.071042837890627375e+00 2.707762597656276915e-01 2.261979492187512694e-02 1.927498335937514407e+00 2.433342705078104795e-01 2.110082656249999411e-01 7.244433968748353436e+00 9.055415304817467093e-02 2.654973134843975346e-01
1.105885772460941441e+00 2.613944589843786859e-01 2.296512109375025215e-02 1.920997150390639785e+00 2.194430419921857001e-01 2.037473486328122696e-01 6.495888961743633061e+00 1.032916342584124098e-01 2.567046155462228696e-01
1.085945073242189807e+00 2.606865205078151559e-01 2.231646191406261998e-02 1.878760211914078493e+00 3.588243212890623868e-01 1.925349267578125023e-01 7.163582706589692428e+00 8.459261667494197279e-02 2.527339234268871637e-01
1.054224929687500811e+00 2.766715546875018750e-01 2.212982421875009029e-02 1.884229889648449285e+00 1.999103769531222485e-01 2.035869423828125246e-01 7.456846118573427162e+00 7.439550283230662864e-02 2.719134992947869756e-01
1.075813740234377036e+00 2.680235429687525817e-01 2.164213183593761275e-02 1.888472554687514737e+00 2.940025126953110246e-01 2.004594033203127568e-01 6.937506054754979168e+00 9.297589484477977728e-02 2.612186674480203030e-01
1.046867295898439076e+00 2.862156523437517919e-01 2.281632617187512660e-02 1.973806332031256439e+00 1.477889785156246416e-01 2.566008525390633954e-01 7.146322848406359896e+00 1.307696224567705123e-01 2.828432467898088221e-01
1.090777264648442157e+00 2.717524824218792157e-01 2.262033789062525141e-02 1.906189800781263433e+00 3.504031152343752287e-01 2.157387441406244943e-01 6.739726504955344311e+00 8.964349140794551640e-02 2.648209607656671905e-01
1.103828511718751404e+00 2.570664218750031149e-01 2.260634960937515578e-02 1.862753438476585588e+00 1.846621201171861348e-01 1.735811982421875121e-01 6.681631604733935248e+00 7.377668186532795880e-02 2.526843635633063134e-01
1.080418870117188623e+00 2.649443046875024632e-01 2.148146191406261410e-02 1.934471497070327173e+00 4.903813837890636518e-01 2.080218505859375844e-01 6.704136981239834370e+00 1.156180450117353514e-01 2.540502899237629397e-01
1.075723833007814489e+00 2.660678769531278354e-01 2.084452050781262361e-02 1.893614081054707077e+00 4.076768408203127469e-01 2.054217158203124061e-01 7.085300684633255131e+00 8.029368304068434936e-02 2.568019915964611100e-01
1.068832906249998160e+00 2.646424189453140952e-01 2.236625878906249587e-02 1.790422196289077617e+00 2.885621347656242008e-01 1.670710371093746260e-01 7.379910209066538940e+00 7.695978107500191234e-02 2.579563155667101704e-01
1.085840527343753470e+00 2.687937636718778500e-01 2.318862988281266552e-02 1.950207787109383695e+00 7.121890742187556578e-01 2.332833925781247486e-01 6.776140925542469162e+00 1.397286712471821624e-01 2.545765587951458464e-01
1.055925264648437611e+00 2.697361289062514822e-01 2.189950585937502220e-02 1.888537625000011211e+00 3.646435439453136751e-01 2.104071777343753391e-01 7.628124780914657954e+00 9.373247628941479281e-02 2.615355936219207478e-01
1.026120744140621710e+00 2.801543291015629600e-01 2.122171972656246644e-02 1.820921369140635404e+00 3.284365371093746488e-01 2.212309121093749553e-01 8.271850228131400584e+00 7.292584048750130887e-02 2.717518764272656151e-01
1.062060139648441259e+00 2.828763710937524101e-01 2.195626562500014450e-02 1.881762493164072403e+00 1.614953574218735699e-01 2.185811601562506756e-01 6.983856619103548269e+00 9.237114563068600515e-02 2.792993467522840723e-01
1.064076654296879587e+00 2.805987177734398097e-01 2.210521484375015458e-02 1.869953481445323806e+00 2.067630107421852548e-01 2.210300205078129521e-01 7.017955977204946016e+00 9.603004729093710112e-02 2.760834337755962431e-01
1.091996397460940127e+00 2.624193808593774380e-01 2.309862890625012655e-02 1.878129131835954979e+00 2.055667070312482692e-01 1.857789453125001933e-01 6.885556887853259589e+00 8.755565326249382940e-02 2.574880304109610218e-01
1.050012784179686465e+00 2.709069638671885993e-01 2.191836816406248639e-02 1.888197544921889737e+00 1.585475537109365674e-01 1.928908134765629778e-01 7.298229497884390682e+00 9.486447052434793248e-02 2.660492968033730254e-01
1.044652879882812302e+00 2.699733076171891288e-01 2.117518261718751363e-02 1.858583450195324893e+00 1.911649228515605869e-01 2.023902177734377972e-01 7.600029904998260477e+00 9.185131531756887679e-02 2.650150226186854252e-01
1.105062333007814868e+00 2.623901328125032850e-01 2.331015332031269663e-02 1.885658291015644084e+00 1.401263759765617734e-01 1.844523515624999499e-01 6.441097327883677615e+00 9.010357174646348166e-02 2.588319890852608385e-01
1.066126219726561519e+00 2.657724570312520185e-01 2.177220605468754844e-02 1.802810892578139645e+00 2.428619541015595573e-01 1.827062539062496438e-01 7.353658883293430648e+00 7.737139648120043567e-02 2.599083999838028292e-01
1.089151257812502660e+00 2.647967207031277637e-01 2.296142968750013169e-02 1.908216814453135735e+00 5.126198271484382341e-01 2.055337509765624848e-01 6.945518623321853546e+00 1.027170674287544161e-01 2.542308945944209420e-01
1.079961925781251164e+00 2.635275517578140048e-01 2.309072753906257075e-02 1.870956387695324574e+00 5.483918291015645874e-01 1.999211337890623996e-01 7.123012891697585225e+00 1.163953626290621934e-01 2.515730831894367192e-01
1.084179428710940529e+00 2.661236552734409511e-01 2.216899707031267167e-02 1.901941077148453507e+00 1.945544824218729263e-01 1.964039843749998959e-01 6.992464495385109835e+00 7.118429899537093153e-02 2.617641797187130748e-01
1.047370232421876324e+00 2.852417343750016654e-01 2.187039648437505077e-02 1.891727346679704214e+00 5.244557714843749857e-02 2.155848183593747081e-01 7.280414693381727531e+00 7.816132141524023691e-02 2.837006984739871562e-01
1.054210300781251330e+00 2.751546132812510703e-01 2.072230664062499686e-02 1.978207709960955851e+00 1.995224414062487517e-01 2.154287695312498974e-01 7.287321023224160754e+00 9.415962930624081906e-02 2.701946526332059673e-01
1.085095182617187071e+00 2.613156611328149026e-01 2.229993066406260258e-02 1.882645267578142656e+00 3.266563261718745670e-01 1.842743007812501776e-01 6.965559859871997439e+00 8.940791617520528478e-02 2.537867737611646524e-01
1.067991604492186219e+00 2.636259570312510236e-01 2.327050488281248372e-02 1.820569597656261251e+00 3.764697363281256925e-01 1.622155078124996597e-01 7.384080325342496032e+00 9.824819311483450057e-02 2.551479404166838716e-01
1.097927851562503498e+00 2.593052675781281069e-01 2.194467871093764774e-02 1.840018993164082683e+00 2.895819335937485084e-01 1.841501757812498141e-01 6.631447107818698505e+00 9.024499600647686859e-02 2.522815435265235995e-01
1.054571032226564675e+00 2.809817373046892275e-01 2.205633886718765327e-02 1.943109018554696865e+00 2.261372304687478685e-01 2.320496630859382459e-01 7.248091748096785025e+00 9.496566333359507395e-02 2.759755613153097031e-01
1.060483256835941024e+00 2.768751777343773646e-01 2.157497070312512297e-02 1.941369760742199357e+00 3.022812617187491391e-01 2.269235312500004487e-01 7.131340407332915632e+00 1.031491285454435164e-01 2.702955499242982729e-01
1.047311996093747144e+00 2.692345419921882699e-01 2.236618749999993647e-02 1.778011412109386180e+00 2.411738974609348440e-01 1.754780468749997657e-01 7.827122879301960268e+00 8.386843654147158045e-02 2.628908142865220010e-01
1.077963582031254308e+00 2.763226347656288495e-01 2.247009570312525489e-02 1.897567626953134301e+00 3.255947255859372169e-01 2.222260878906251458e-01 6.845414961058407854e+00 9.508620571562952095e-02 2.697435668671936959e-01
1.079896615234376522e+00 2.652782158203151330e-01 2.211981250000008559e-02 1.899097333984390845e+00 3.148696083984369176e-01 1.951990087890624892e-01 7.090399621833724630e+00 8.314610744067871262e-02 2.582005676354478529e-01
1.082612500000001976e+00 2.648051855468775972e-01 2.282501855468757959e-02 1.821659194335956355e+00 2.464131103515600496e-01 1.806410937499997871e-01 7.332832357558140224e+00 6.377436265159212858e-02 2.591980825661174270e-01
1.021853690429685102e+00 2.840109892578139283e-01 2.026536132812504359e-02 1.827120755859385826e+00 1.991647792968725128e-01 2.371512216796879402e-01 7.951733219111041251e+00 8.027597496811035571e-02 2.787935473360616534e-01
1.094146309570314113e+00 2.601801386718776699e-01 2.268445214843762062e-02 1.895681360351574751e+00 5.886804580078147664e-01 2.035021162109375004e-01 6.956346574440293473e+00 1.053468710324567820e-01 2.478845614175775869e-01
1.049803899414061048e+00 2.778785957031268405e-01 2.135560644531257074e-02 1.798858016601568854e+00 4.564126806640642076e-01 2.206662666015627439e-01 7.605669655011611852e+00 8.291097649064045616e-02 2.675147603508551408e-01
1.064380328124998387e+00 2.636584990234390191e-01 2.204500878906250766e-02 1.832067609375016115e+00 3.235934707031248858e-01 1.803541035156250028e-01 7.525714370065530900e+00 8.397797293484929315e-02 2.560637449966375323e-01
1.079019583007813754e+00 2.670891191406271070e-01 2.153778710937507418e-02 1.870542511718766177e+00 1.755499082031236890e-01 1.793626679687503056e-01 6.777630032840336938e+00 7.135853131759098411e-02 2.623090992531552645e-01
1.074508199218754179e+00 2.793178134765647025e-01 2.250396484375009193e-02 1.997312564453137540e+00 1.777488681640610468e-01 2.193045390624999980e-01 6.718469136774982253e+00 1.082547144342796558e-01 2.755020429922830916e-01
1.088586599609377092e+00 2.620769472656276355e-01 2.282880761718758880e-02 1.865768889648450113e+00 4.729261005859388134e-01 1.897546982421874640e-01 7.083151807597182881e+00 9.179033389098811835e-02 2.520186098844429679e-01
1.079105102539065886e+00 2.679066962890652159e-01 2.225116015625015070e-02 1.870568957031262025e+00 4.712980488281249269e-01 2.230916523437495025e-01 6.855816137031166768e+00 1.233689336744342446e-01 2.582252066335434804e-01
1.054318542968750050e+00 2.839212480468774613e-01 2.111493359375013479e-02 1.809634433593761527e+00 1.639654267578112279e-01 2.374494638671876545e-01 7.112033054841638169e+00 8.209450272581235442e-02 2.787498661459915095e-01
1.085844069335941686e+00 2.717392480468777682e-01 2.237355859375017575e-02 1.960641136718761723e+00 4.353291757812507434e-01 2.231205107421876388e-01 6.695233760800431533e+00 1.153234869132865603e-01 2.627051738396042335e-01
1.086439548828128654e+00 2.718431035156285702e-01 2.271479492187527399e-02 1.857081409179700993e+00 1.262001533203119252e-01 2.087524960937497120e-01 6.668099950400437237e+00 9.470535412266450903e-02 2.688622134455823098e-01
