M Y Z alpha diffusion overshoot age X_c Y_surf
1.023727548828127221e+00 2.773133125000006860e-01 2.354692382812483692e-02 1.882108856445330547e+00 6.125595771484398933e-01 1.466894121093749725e-01 4.385763966258136470e+00 3.696557196583270533e-01 2.654634110107894629e-01
1.016233593750001107e+00 2.759170048828127331e-01 2.184297265624985870e-02 1.904742282226580707e+00 8.907456054687490354e-01 1.531400927734374862e-01 4.280550991746854272e+00 3.770041125529831616e-01 2.598277222859027846e-01
1.011877590820315254e+00 2.731094111328123408e-01 2.051311132812486462e-02 1.909446650390644651e+00 8.283666767578112822e-01 1.556635566406252003e-01 4.347874997415412501e+00 3.758875092648574778e-01 2.572943256217474772e-01
1.005330437500003171e+00 2.714214101562500425e-01 1.878061230468735729e-02 1.916969227539085052e+00 7.526740830078115785e-01 1.503877705078127680e-01 4.362144379520809245e+00 3.730144851073868839e-01 2.564476734886509401e-01
1.011113585937503112e+00 2.722282080078123334e-01 2.002374511718735609e-02 1.908429915039082880e+00 7.833685673828114648e-01 1.578050771484377224e-01 4.346602939184958103e+00 3.774671816579867056e-01 2.567353044666030870e-01
1.013815963867189529e+00 2.741769580078123880e-01 2.113800781249985591e-02 1.906252193359393665e+00 8.789478398437481355e-01 1.541122392578127553e-01 4.331180469832450086e+00 3.762384999067749924e-01 2.579843041070796206e-01
1.014179557617190364e+00 2.727558007812496133e-01 2.046636523437484964e-02 1.894075327148456278e+00 8.192487402343732183e-01 1.562100166015626124e-01 4.271657427435148868e+00 3.808034313004715621e-01 2.568655876167389995e-01
1.019466181640627189e+00 2.767691533203129883e-01 2.251661914062484671e-02 1.909737869140642808e+00 7.886343437500009657e-01 1.516999218750000877e-01 4.304903425258668648e+00 3.731775309888670789e-01 2.620790548747873316e-01
1.015615840820315086e+00 2.748506650390624695e-01 2.131145312499986566e-02 1.921126653320331279e+00 9.243088955078115898e-01 1.575297148437500849e-01 4.288816113380815587e+00 3.763004854057159232e-01 2.579249714088614476e-01
1.007122368164065973e+00 2.739919404296872196e-01 2.043895800781234465e-02 1.923289948242208780e+00 8.218651533203100712e-01 1.607038359375000391e-01 4.487629284284702536e+00 3.678224435741891396e-01 2.580508064407036062e-01
1.011901302734377950e+00 2.734265898437498454e-01 2.080346386718735438e-02 1.922393370117206679e+00 8.895796503906230335e-01 1.574943017578125937e-01 4.375865834353587225e+00 3.744947776039723730e-01 2.568268905978139394e-01
1.010541962890628032e+00 2.743027753906249755e-01 2.099318554687485197e-02 1.925124929687519915e+00 8.669493925781226462e-01 1.592804228515625753e-01 4.433775562979506368e+00 3.713319594318713612e-01 2.580677504664279365e-01
9.995186201171873952e-01 2.714185478515621641e-01 1.813521582031237672e-02 1.903076786132831266e+00 8.065412519531238722e-01 1.465317626953124563e-01 4.311335998997149588e+00 3.796348726984504207e-01 2.555255373719692580e-01
1.017387793945314423e+00 2.765838173828130131e-01 2.223888867187484228e-02 1.911994733398454827e+00 8.382556015624988976e-01 1.540066240234375383e-01 4.356849179113804205e+00 3.715511869631746289e-01 2.610493223366743276e-01
1.015130238281251041e+00 2.750619648437497844e-01 2.133547070312484528e-02 1.901879831054705150e+00 8.949168945312481194e-01 1.571271708984375015e-01 4.249708475079557068e+00 3.809317227043817478e-01 2.587628200947524881e-01
1.015292149414064760e+00 2.742444589843749392e-01 2.112343164062486719e-02 1.917749574218768904e+00 8.996135322265612633e-01 1.562776025390626988e-01 4.307796678206981866e+00 3.757114657478204944e-01 2.576526709287352279e-01
1.015005583984377457e+00 2.753799550781250161e-01 2.141385253906235783e-02 1.918121625000018593e+00 9.233797841796865802e-01 1.566556738281250083e-01 4.275696998900626156e+00 3.767409697793885348e-01 2.586025496099132459e-01
1.015956894531251820e+00 2.751216015624998179e-01 2.129922851562484482e-02 1.906140015625018558e+00 9.336365390624984384e-01 1.551377382812500760e-01 4.226533368597586104e+00 3.804551959727952015e-01 2.580733469726403939e-01
1.007636800781252839e+00 2.721551171874997399e-01 1.962729199218736162e-02 1.903132488281271018e+00 7.831997607421863350e-01 1.546564013671877236e-01 4.357137380029056928e+00 3.777575969613097273e-01 2.564403159411827171e-01
1.013492925781252829e+00 2.734126757812499475e-01 2.065979003906236525e-02 1.914758618164082105e+00 8.672279433593741427e-01 1.562824873046876617e-01 4.323139211576520147e+00 3.757758326317631736e-01 2.570026062776433196e-01
1.012871081054691258e+00 2.729431884765622374e-01 2.034220703124986485e-02 1.906457364257832854e+00 8.146234482421866874e-01 1.594164931640625615e-01 4.311729930952476586e+00 3.778913092899074400e-01 2.570405656988234422e-01
1.018433753906253347e+00 2.753749375000001387e-01 2.135530468749984034e-02 1.921984128906270906e+00 9.549926376953107310e-01 1.544664384765624399e-01 4.157225755787287369e+00 3.821300731206738188e-01 2.579157768074186174e-01
1.020235532226564157e+00 2.776337001953129158e-01 2.255657421874984747e-02 1.891572638671892514e+00 7.981585761718750227e-01 1.520874326171874069e-01 4.226508857224709814e+00 3.791526657055702132e-01 2.628386861117575912e-01
1.007690984375003262e+00 2.723829785156248184e-01 1.960195214843735156e-02 1.912199189453146486e+00 8.053629316406237804e-01 1.549786708984376982e-01 4.374439838622485865e+00 3.746392328935436167e-01 2.563003263687748112e-01
1.012480545898440054e+00 2.731135917968747773e-01 2.057763085937486594e-02 1.903772767578144620e+00 8.072291201171862829e-01 1.556394824218751971e-01 4.344146091773636975e+00 3.765898090167208445e-01 2.575830084572413026e-01
1.019241937500001915e+00 2.779173144531256745e-01 2.307356640624982219e-02 1.899391217773455542e+00 7.114272724609381759e-01 1.506829687500000348e-01 4.384766424494640269e+00 3.698170292651892233e-01 2.643980742484193236e-01
1.011922543945315445e+00 2.732335068359373897e-01 2.061860839843735957e-02 1.909279160156269750e+00 8.425191513671863586e-01 1.565870107421876989e-01 4.351585879270666091e+00 3.760467412500597129e-01 2.572099944344445888e-01
1.014736712890627279e+00 2.759586494140628954e-01 2.166252539062485036e-02 1.931826634765643202e+00 9.009355781249988038e-01 1.571092617187500318e-01 4.353175920916748431e+00 3.718130886673710056e-01 2.595679526483495314e-01
1.005994325195314509e+00 2.719487187499995406e-01 1.906255468749986498e-02 1.894647043945332010e+00 7.920377011718735538e-01 1.458323427734374844e-01 4.287925502651128262e+00 3.795023397713275237e-01 2.564103952468721470e-01
1.002507022460940700e+00 2.725450673828122006e-01 1.958763281249985277e-02 1.893385333984395791e+00 7.123483486328114900e-01 1.552923310546876212e-01 4.508934207481670953e+00 3.720033987400334641e-01 2.579498623059880424e-01
1.005696924804691195e+00 2.741619228515621565e-01 2.040009570312483617e-02 1.910433702148458535e+00 7.747360009765604794e-01 1.602664697265625271e-01 4.503146820865921995e+00 3.684433289093966279e-01 2.589141584469964452e-01
1.009802840820315684e+00 2.722560058593747612e-01 2.004229199218735338e-02 1.903875997070333170e+00 7.818151435546859540e-01 1.567103242187502521e-01 4.378314660982886686e+00 3.765648880992008007e-01 2.566870005424051748e-01
1.015409834960940394e+00 2.772459082031253907e-01 2.237072656249983540e-02 1.922244355468768706e+00 7.746384355468750593e-01 1.553400927734374382e-01 4.411423396438928002e+00 3.685244539018106558e-01 2.625875708160816946e-01
1.015201386718752152e+00 2.750895175781248869e-01 2.145630664062486356e-02 1.917835639648456159e+00 9.347023291015613689e-01 1.570347050781250586e-01 4.283197327036261548e+00 3.772619743213999066e-01 2.581182577515026000e-01
9.992545976562506871e-01 2.714712255859374479e-01 1.791983007812487927e-02 1.923058520507833213e+00 7.364339687499990017e-01 1.493606367187503003e-01 4.371461877836007481e+00 3.736458411867008000e-01 2.567232448080858931e-01
1.002789513671877852e+00 2.714612021484371640e-01 1.910839550781235144e-02 1.905597251953146554e+00 7.458052705078108691e-01 1.544043759765626189e-01 4.458657228719653531e+00 3.733578771321044987e-01 2.565112377336516980e-01
1.002347179687503198e+00 2.719382578124999172e-01 1.887587792968735759e-02 1.918270272460959713e+00 7.422736562499986368e-01 1.533430966796875961e-01 4.452128980185375617e+00 3.697705180474092357e-01 2.570138361948509642e-01
1.011242237304690761e+00 2.736877519531248915e-01 2.077012011718734966e-02 1.929794005859395645e+00 8.595135156249978925e-01 1.587068369140626212e-01 4.405722229772255361e+00 3.725400952725420045e-01 2.574746412896514181e-01
1.019131017578127851e+00 2.775736083984380320e-01 2.267442773437483225e-02 1.931689068359393691e+00 8.247384130859380935e-01 1.553612978515624132e-01 4.343250056910042289e+00 3.699220746053376585e-01 2.622224679053755114e-01
9.983726806640620399e-01 2.708809999999997609e-01 1.771404199218738415e-02 1.924012664062520361e+00 7.414380791015613426e-01 1.473729541015626476e-01 4.387568598351553995e+00 3.727905471721426611e-01 2.559983807979199777e-01
1.010910485351565580e+00 2.731976874999996752e-01 2.038935058593736513e-02 1.890156919921894829e+00 7.860137314453116142e-01 1.571058828125000695e-01 4.336783528439788427e+00 3.787906355878477571e-01 2.577665859043121732e-01
1.010025032226565367e+00 2.723936650390621494e-01 2.017239355468735534e-02 1.900388291992207934e+00 7.824093486328108638e-01 1.554601240234377013e-01 4.386174809636146144e+00 3.756953950824835076e-01 2.569426649965469989e-01
1.010796119140628280e+00 2.728363613281247768e-01 2.025936816406236421e-02 1.905883723632832982e+00 7.888862626953114798e-01 1.579332988281251515e-01 4.367449245494806398e+00 3.756900947028504190e-01 2.572674972949892114e-01
1.009735799804691192e+00 2.730341748046875017e-01 2.037884765624985162e-02 1.921265179687520197e+00 8.322970908203110030e-01 1.585066220703126305e-01 4.407941384220367631e+00 3.731295750243137643e-01 2.570861942876906947e-01
1.014877474609376939e+00 2.740488691406248178e-01 2.115508789062486156e-02 1.910994577148456219e+00 8.847992939453107608e-01 1.543798613281252563e-01 4.321330853991929288e+00 3.759693704089231425e-01 2.577579849603317541e-01
1.011430837890628487e+00 2.725337138671873327e-01 2.020583203124986030e-02 1.911090312500020483e+00 8.200219374999986321e-01 1.584980996093751371e-01 4.372573854244190095e+00 3.744502930505162475e-01 2.564654534771820815e-01
1.026311706054691575e+00 2.802215566406260905e-01 2.459383203124986331e-02 1.904164245117205168e+00 6.902271210937527268e-01 1.653295458984373745e-01 4.341835592801330357e+00 3.726918848800550021e-01 2.670959749746374956e-01
1.013035656250002248e+00 2.738550185546873572e-01 2.103770898437484771e-02 1.910432028320331543e+00 8.893235839843726120e-01 1.567587412109376077e-01 4.368678647684056671e+00 3.751983645104398080e-01 2.574228721258396413e-01
1.000172870117190360e+00 2.715469570312498138e-01 1.867867285156235915e-02 1.909762301757834457e+00 7.343223593749987899e-01 1.519160439453126066e-01 4.480364421075319292e+00 3.696718391145164540e-01 2.567183508402545167e-01
1.016037133789064129e+00 2.773149150390628592e-01 2.273341796874983264e-02 1.899347460937517607e+00 7.536632109375002164e-01 1.513852919921875595e-01 4.403538029460914771e+00 3.711120162626938002e-01 2.632029440131833931e-01
1.021168732421877223e+00 2.779700566406255735e-01 2.304230273437483933e-02 1.900154996093768034e+00 7.173945058593758084e-01 1.502424208984376175e-01 4.317938392921425006e+00 3.713460797572395444e-01 2.643967747942299051e-01
1.014039347656253032e+00 2.742692167968750483e-01 2.111006445312486185e-02 1.921343376953144277e+00 9.320345732421859708e-01 1.567585478515627351e-01 4.327835690985178729e+00 3.750611752499349305e-01 2.571599992299212212e-01
1.023457722656251789e+00 2.782899111328129838e-01 2.352739843749984683e-02 1.884742548828143960e+00 6.712071298828145016e-01 1.472012304687500273e-01 4.303139424753447351e+00 3.731537594239092703e-01 2.655678045841420865e-01
1.007724355468754052e+00 2.724061904296873893e-01 1.983990527343735752e-02 1.920769742187520945e+00 7.901183486328108296e-01 1.575107373046875647e-01 4.422187730556545127e+00 3.725301092697536620e-01 2.567743028376685555e-01
1.010539389648440034e+00 2.750838310546874776e-01 2.111725585937485050e-02 1.932354736328144140e+00 8.859377861328104897e-01 1.584006542968751374e-01 4.406183462774080795e+00 3.710652971700671432e-01 2.586868025564986184e-01
1.009496433593752629e+00 2.767966523437502824e-01 2.148805468749983780e-02 1.925534895507831745e+00 8.426328583984359355e-01 1.573688496093750555e-01 4.454745235931486746e+00 3.673917935790174671e-01 2.611172538751907468e-01
1.012654143554690300e+00 2.730726464843748480e-01 2.055850292968736115e-02 1.907932933593769587e+00 8.146831083984362731e-01 1.565815878906252068e-01 4.339776551331882004e+00 3.764483261019186400e-01 2.574567093624262060e-01
9.931163076171892756e-01 2.721622685546870035e-01 1.797917675781235750e-02 1.910439871093770670e+00 6.621972001953120301e-01 1.522124189453126497e-01 4.589973045984796052e+00 3.635098396222448680e-01 2.583636365075732133e-01
1.014670198242189736e+00 2.746259394531249121e-01 2.117812207031236418e-02 1.912198591796894442e+00 9.126041484374988189e-01 1.568944560546875477e-01 4.285467310084489334e+00 3.781597997024840896e-01 2.579102945165565042e-01
1.012762283203128666e+00 2.723235283203124801e-01 2.005831054687483642e-02 1.903956110351582964e+00 8.281565624999984720e-01 1.518389433593751725e-01 4.219127560990171943e+00 3.839867626723251770e-01 2.561649329606709991e-01
1.015234428710940051e+00 2.743571513671874129e-01 2.116409179687486070e-02 1.925002029296894346e+00 9.076447265624983940e-01 1.555514941406252183e-01 4.307224039536861504e+00 3.751753468321878393e-01 2.576895190516287348e-01
1.008955920898440883e+00 2.721151591796873714e-01 1.956048144531235752e-02 1.912349631835958741e+00 8.127971689453117321e-01 1.548471777343751465e-01 4.305266384306228211e+00 3.788783865193941502e-01 2.560190453737431482e-01
1.011996883789064938e+00 2.777292685546879913e-01 2.219179199218733467e-02 1.916792790039081540e+00 7.870832773437496099e-01 1.571842119140625105e-01 4.476100351903544272e+00 3.656091570178278682e-01 2.628365691255766801e-01
1.008882089843752272e+00 2.719549580078119422e-01 1.970871093749985287e-02 1.890512389648457248e+00 7.618868095703111853e-01 1.527977666015626068e-01 4.324938528029194984e+00 3.803163950329396803e-01 2.567731503325558773e-01
1.003869160156252827e+00 2.718134335937498758e-01 1.913374609374985519e-02 1.910615367187521230e+00 7.637643955078108338e-01 1.550658056640626115e-01 4.436064827659965459e+00 3.728105701295780228e-01 2.565046524020935803e-01
1.017569124023439686e+00 2.763530185546878015e-01 2.198615917968736039e-02 1.913790747070330367e+00 8.931702880859371252e-01 1.544885751953124498e-01 4.265809354233393691e+00 3.762530932578296294e-01 2.601068268992729471e-01
1.005999588867190875e+00 2.722725869140623645e-01 1.950780566406234637e-02 1.916430999023458703e+00 7.920306943359357588e-01 1.566436054687501134e-01 4.410887632514952195e+00 3.742566267084984077e-01 2.563338971109929698e-01
1.014404322265628267e+00 2.780221044921880047e-01 2.255414160156232403e-02 1.923717305664082389e+00 7.231347812500007466e-01 1.579185947265624168e-01 4.461721043844155687e+00 3.653388965367172503e-01 2.640566649947611588e-01
1.019243883789064720e+00 2.766793154296879886e-01 2.228923828124984921e-02 1.914072320312518061e+00 8.045051787109379626e-01 1.520713740234376221e-01 4.304351458452365442e+00 3.724891762150198682e-01 2.615581420176316674e-01
1.015601567382814263e+00 2.758714062500000619e-01 2.157599218749986156e-02 1.915774033203143212e+00 9.125063408203115678e-01 1.571318603515625412e-01 4.271919671815973096e+00 3.766537299023429153e-01 2.593532663070152178e-01
1.011087832031252853e+00 2.732405537109372506e-01 2.050830273437485862e-02 1.896789366210956951e+00 7.864047421874987842e-01 1.567112382812501925e-01 4.356234303452430900e+00 3.770596301179374721e-01 2.579598084271347846e-01
9.994448144531289380e-01 2.725189882812495967e-01 1.887605566406233559e-02 1.914267229492210509e+00 7.207015927734362615e-01 1.581465273437500929e-01 4.544287440902807340e+00 3.659194372117124394e-01 2.574539143596308866e-01
1.008457890625003905e+00 2.738953564453123768e-01 2.053980566406234803e-02 1.922546080078145314e+00 8.364017304687479948e-01 1.589700585937500743e-01 4.452782632596383294e+00 3.698782246192673373e-01 2.577767163701437658e-01
1.016638375976563813e+00 2.771593320312504272e-01 2.268429101562482661e-02 1.897711434570329647e+00 7.730391904296872729e-01 1.508109394531250425e-01 4.384900940430952687e+00 3.716292386932510960e-01 2.628346374635889271e-01
1.004165166015628996e+00 2.732403828124996270e-01 1.987245019531234252e-02 1.907156281250021790e+00 7.438933291015606963e-01 1.574424443359375425e-01 4.523440943959569083e+00 3.678642987520480689e-01 2.581016528227982332e-01
1.019122738281251772e+00 2.776073115234380384e-01 2.291682812499983707e-02 1.890568894531268418e+00 7.109596953125005836e-01 1.489996767578126713e-01 4.361026459572650005e+00 3.709230441169086845e-01 2.641354248504065860e-01
1.003907787109377558e+00 2.718265957031248958e-01 1.898546191406235567e-02 1.909067554687521540e+00 7.745809121093734095e-01 1.528070263671876539e-01 4.419540252604276631e+00 3.720979864320441699e-01 2.563405632111835919e-01
1.006043467773440669e+00 2.723887578124998821e-01 1.949260546874985109e-02 1.909968065429708428e+00 7.814236191406236376e-01 1.561552675781252286e-01 4.398090067028906702e+00 3.744093692810734897e-01 2.566422574720630401e-01
1.021073563476564861e+00 2.773535771484382240e-01 2.305729882812483297e-02 1.897726102539081028e+00 7.101876523437510302e-01 1.517558457031249752e-01 4.367182505097490619e+00 3.705544809592557498e-01 2.638613561650881567e-01
1.019296005859376741e+00 2.777778183593755390e-01 2.303336914062483615e-02 1.885813753906267598e+00 7.040139980468755887e-01 1.487436816406251805e-01 4.358103132982989791e+00 3.716895918782838759e-01 2.644493717828567125e-01
1.007299707031253266e+00 2.724038203124998225e-01 1.954990039062485391e-02 1.910887052734395963e+00 7.783271982421865465e-01 1.551536123046877436e-01 4.358303417498208709e+00 3.761542807782756181e-01 2.567628581753695904e-01
1.018802181640627857e+00 2.776272666015630608e-01 2.252347656249983551e-02 1.933936760742206218e+00 8.329696728515627591e-01 1.549112226562499028e-01 4.341685518728228388e+00 3.692147903697065581e-01 2.620632978550563319e-01
1.012974190429691168e+00 2.734874814453124303e-01 2.053561328124986138e-02 1.907369196289082858e+00 8.348233798828115226e-01 1.595418466796875989e-01 4.297688617466743466e+00 3.783948273821037822e-01 2.574702865065788826e-01
1.011116696289064754e+00 2.734380283203123319e-01 2.075826269531235585e-02 1.898221424804706681e+00 8.524328007812472796e-01 1.543448779296877349e-01 4.373075578672810160e+00 3.760946738448055493e-01 2.574330596667339099e-01
1.005541244140627732e+00 2.727447724609372570e-01 1.969249999999984901e-02 1.905797526367208006e+00 7.788777050781233724e-01 1.561448515625001865e-01 4.419980169476555254e+00 3.745146741911932198e-01 2.571168970523501907e-01
1.016715858398439254e+00 2.764157207031252561e-01 2.195849902343735907e-02 1.910157127929705601e+00 8.891455869140620916e-01 1.535840810546874879e-01 4.275896119215408575e+00 3.760560022304923478e-01 2.602015826505314489e-01
1.014860740234376779e+00 2.754945351562501643e-01 2.153550097656236131e-02 1.920634791992204882e+00 9.050317158203111667e-01 1.547076777343752152e-01 4.314562688827515480e+00 3.741865657778066789e-01 2.590959276553987389e-01
1.001123023437501036e+00 2.722362539062496700e-01 1.841078124999987950e-02 1.909391307617207101e+00 7.724598935546866940e-01 1.479511660156250796e-01 4.330162149339971123e+00 3.756136807779326126e-01 2.568972278714905522e-01
1.012154929687502092e+00 2.751976191406250161e-01 2.119199218749984528e-02 1.924117137695330992e+00 9.068031191406233926e-01 1.577444140625001434e-01 4.361436813527502565e+00 3.734777669720187321e-01 2.585942880867637128e-01
1.008579546875003619e+00 2.724163085937498785e-01 1.961064062499985258e-02 1.914857319335958596e+00 7.924648955078116286e-01 1.550448320312501904e-01 4.339233498762108177e+00 3.762782878717723101e-01 2.566060718997447143e-01
1.011155312500002568e+00 2.715089179687495413e-01 1.981404199218734369e-02 1.894834919921894789e+00 7.793570751953111664e-01 1.526907099609375595e-01 4.291872057050317935e+00 3.818097635670306689e-01 2.560225803386579901e-01
1.010302063476565371e+00 2.741735166015624170e-01 2.092941308593734839e-02 1.925777718750019796e+00 8.618437246093728632e-01 1.579698378906250200e-01 4.434968701095876042e+00 3.710295111844035265e-01 2.580468865234832876e-01
1.006620023437502454e+00 2.726416523437496520e-01 1.972998632812485165e-02 1.896009850585957723e+00 7.537145234374985625e-01 1.542394814453127150e-01 4.376371663481525509e+00 3.775454487592777575e-01 2.574934279713906871e-01
9.996976933593791914e-01 2.730335859374994900e-01 1.910253320312483086e-02 1.919102954101584935e+00 7.158487792968737384e-01 1.605347128906251253e-01 4.554323750993281905e+00 3.651792194842516937e-01 2.579086904136284608e-01
1.023160113281252448e+00 2.776107207031256463e-01 2.337003124999983972e-02 1.898098996093768420e+00 6.771185644531266812e-01 1.495056513671875476e-01 4.339859442382911325e+00 3.705400357998246408e-01 2.646766763211442774e-01
1.017600437500000954e+00 2.768586855468753161e-01 2.239795898437484806e-02 1.895465413085955397e+00 8.065338515624997928e-01 1.504562294921874821e-01 4.288868020386496838e+00 3.766807368127936262e-01 2.620131602209021526e-01
1.013200775390627806e+00 2.733309267578123980e-01 2.069970117187486594e-02 1.906842763671894758e+00 8.327156416015614182e-01 1.559941875000001865e-01 4.333597426089005111e+00 3.767191321210365818e-01 2.574791829996108672e-01
1.007334681640628338e+00 2.736870097656247669e-01 2.053191699218735039e-02 1.905837107421895160e+00 7.847982158203109515e-01 1.585321601562501015e-01 4.478641579053262767e+00 3.706108524591150144e-01 2.584249871700176060e-01
1.014850874023440763e+00 2.734815781250000133e-01 2.076156640624986227e-02 1.924984033203145595e+00 8.838731845703110546e-01 1.566300332031252129e-01 4.321260471542498038e+00 3.749445399750500618e-01 2.568379397834432698e-01
1.013501183593751964e+00 2.747241181640625030e-01 2.131718652343735781e-02 1.919749781250018383e+00 9.194786328124978647e-01 1.559512705078126282e-01 4.341430740145230338e+00 3.742179771532104793e-01 2.581142504330056764e-01
1.025604352539065678e+00 2.774044697265634074e-01 2.366870019531234354e-02 1.898979957031268206e+00 6.429145615234400646e-01 1.499206191406249611e-01 4.335212237256835799e+00 3.712298737899268897e-01 2.650797576275502609e-01
1.011184076171877999e+00 2.729290517578124020e-01 2.049367773437485440e-02 1.906471186523457373e+00 8.162933408203107977e-01 1.583357519531251589e-01 4.387737409840346103e+00 3.750874668780115884e-01 2.572568512038914124e-01
1.018040637695313277e+00 2.770281621093751423e-01 2.221547558593734914e-02 1.898888026367204773e+00 8.393416923828117548e-01 1.530197617187499248e-01 4.263067853387806139e+00 3.770323569769911121e-01 2.615668803362824479e-01
1.007871341796878761e+00 2.728446396484374703e-01 1.993839843749984839e-02 1.920460040039083660e+00 8.011923632812485430e-01 1.576932470703125977e-01 4.405682930464227987e+00 3.732291246662440831e-01 2.569996180990357648e-01
1.021499499023439617e+00 2.775614404296878890e-01 2.260693847656234171e-02 1.898077295898455530e+00 8.088650068359375389e-01 1.506504111328125228e-01 4.214330376931338051e+00 3.780198546407987359e-01 2.625147654450802892e-01
1.003740312500003284e+00 2.719837099609372921e-01 1.911014843749985273e-02 1.918872160156271933e+00 7.888072324218733389e-01 1.558168789062501225e-01 4.428016555584223468e+00 3.723878233021682971e-01 2.561891259172207058e-01
1.009465744140626953e+00 2.737901083984373152e-01 2.073546386718734535e-02 1.897005013671893447e+00 8.419834560546846092e-01 1.562100312500002142e-01 4.403346907671860322e+00 3.755213262374804684e-01 2.579202165314866124e-01
1.010614922851565733e+00 2.747096074218750017e-01 2.087258203124985403e-02 1.937874608398457932e+00 8.924605830078102819e-01 1.592284335937501349e-01 4.400021603759383559e+00 3.711375434554763930e-01 2.580094867699562200e-01
1.010417614257815400e+00 2.744782285156248669e-01 2.085934765624984991e-02 1.928908278320331959e+00 8.797520654296850928e-01 1.581607451171875844e-01 4.423266736128684151e+00 3.701972009339551395e-01 2.579758746179304230e-01
1.010106788085940455e+00 2.727600166015621830e-01 2.019916796874985515e-02 1.905670931640645271e+00 7.838534941406235523e-01 1.578360839843751251e-01 4.394041387215360750e+00 3.746754853253617124e-01 2.572933134988875103e-01
1.008455843750003078e+00 2.720711464843747485e-01 1.965100976562485918e-02 1.904576588867208153e+00 7.930987451171869207e-01 1.554382890625001512e-01 4.324829839099158413e+00 3.796695742485257097e-01 2.562868321514989445e-01
1.015345131835939441e+00 2.768758847656253574e-01 2.236111914062484038e-02 1.915931617187517810e+00 8.112041425781245652e-01 1.535731240234375072e-01 4.386605686565220097e+00 3.712412051376168254e-01 2.618671103611609485e-01
1.001707406250002430e+00 2.711773056640623403e-01 1.885791406249985591e-02 1.902006902343771566e+00 7.329378935546863039e-01 1.510506533203126445e-01 4.472091028767566812e+00 3.717499301474062046e-01 2.565685739742222804e-01
1.026037134765627190e+00 2.781875244140633030e-01 2.352054785156235464e-02 1.879246760742205202e+00 6.635838369140643067e-01 1.458664501953123860e-01 4.226311866986725896e+00 3.770388919589529597e-01 2.658453848977144762e-01
1.019828602539064155e+00 2.773484873046879184e-01 2.268592187499984814e-02 1.905753654296893362e+00 7.979846250000006691e-01 1.528651992187499420e-01 4.268868040056782220e+00 3.759627180923975076e-01 2.625868080423847117e-01
1.017237275390626916e+00 2.766305810546880184e-01 2.198443652343735899e-02 1.915546817382830280e+00 8.582745605468751204e-01 1.536148339843751154e-01 4.301910429565800165e+00 3.731144166978556109e-01 2.607405601902267334e-01
1.018655395507814143e+00 2.771533818359380730e-01 2.281739648437483559e-02 1.892769495117206047e+00 7.366631669921878123e-01 1.501519521484375730e-01 4.364725769396949673e+00 3.714724207735140560e-01 2.632391331908225385e-01
1.002257260742191569e+00 2.736064931640620479e-01 1.970839843749984041e-02 1.906112127929709299e+00 7.366372734374984077e-01 1.581872031250000643e-01 4.538331840073972501e+00 3.669154996141530956e-01 2.584149319705686398e-01
1.002623760742189285e+00 2.716542607421871258e-01 1.867131933593737039e-02 1.905287182617207975e+00 7.339019492187487392e-01 1.493680830078127630e-01 4.388158878200672852e+00 3.738970449571720200e-01 2.570233556030597777e-01
1.017605696289064499e+00 2.768664707031254779e-01 2.245799414062483665e-02 1.912812870117205133e+00 8.114214707031248697e-01 1.538498066406250309e-01 4.369318766960383016e+00 3.710518989498330367e-01 2.616905205703782267e-01
1.012573889648441083e+00 2.728351249999997341e-01 2.041908886718736549e-02 1.907588179687520036e+00 8.122006914062491756e-01 1.593098076171876598e-01 4.332977338057438565e+00 3.773511763639386674e-01 2.570832948636874171e-01
1.011618573242190289e+00 2.724555478515620632e-01 2.001331933593734555e-02 1.887170957031269358e+00 7.991146064453106268e-01 1.505670019531251957e-01 4.225279862592785207e+00 3.852290037261482669e-01 2.567400244546819699e-01
1.018619792968752158e+00 2.765993076171880949e-01 2.217597070312484972e-02 1.918166323242205484e+00 8.513367421874995511e-01 1.521629804687501808e-01 4.298792432698456345e+00 3.729913229410269371e-01 2.608223101349986806e-01
1.019106665039064552e+00 2.766294365234379660e-01 2.227809960937485526e-02 1.912626666992205626e+00 8.417459140625007663e-01 1.536959003906250010e-01 4.284561136465117492e+00 3.744842014383034656e-01 2.610415029285159672e-01
1.009501045898441030e+00 2.728177177734372738e-01 1.996865234374984796e-02 1.914485033203146003e+00 8.049810439453111144e-01 1.572465771484376773e-01 4.373846227130691489e+00 3.739184220723842378e-01 2.568649757168588454e-01
1.019003662109377206e+00 2.764872978515630630e-01 2.240582226562484042e-02 1.910005967773455327e+00 8.169310683593749012e-01 1.522920947265625768e-01 4.335390801784643422e+00 3.715926691370354251e-01 2.613182382298142592e-01
1.015314559570314135e+00 2.758553535156250125e-01 2.141770800781234857e-02 1.903377820312518454e+00 9.070486718749982691e-01 1.548723183593750663e-01 4.232713107712167577e+00 3.803664920838141228e-01 2.592912367794363293e-01
1.005033678710941292e+00 2.745213984374996752e-01 2.026345410156233859e-02 1.924341377929708941e+00 7.866015761718726518e-01 1.635312431640625341e-01 4.515961976683260382e+00 3.661618016867719816e-01 2.589482102129803121e-01
1.015551571289064814e+00 2.751735146484376449e-01 2.135289550781236181e-02 1.922233986328143240e+00 8.533525048828120019e-01 1.570079960937501573e-01 4.303609675921808098e+00 3.748259251253774349e-01 2.594955748192361855e-01
