M Y Z alpha diffusion overshoot age X_c Y_surf
9.957870078124978486e-01 2.744872167968741006e-01 1.915819433593735077e-02 1.838971161132830101e+00 6.932081367187473697e-01 1.406746933593751303e-01 4.711690184819935290e+00 3.455065008946197613e-01 2.609972515429533346e-01
1.006372923828124710e+00 2.760231992187493488e-01 1.861705664062488982e-02 1.864458562500014960e+00 1.049260120117185613e+00 1.569016699218748756e-01 4.693396193279622430e+00 3.338300034962498608e-01 2.542359254785394596e-01
1.010114573242186786e+00 2.730771953124985219e-01 2.010110058593736135e-02 1.875589242187514882e+00 9.146860175781191815e-01 1.521588681640627383e-01 4.432998600349416840e+00 3.662733148916140768e-01 2.555860853250095932e-01
9.963576962890610123e-01 2.787461210937494660e-01 1.847364453124988523e-02 1.838346379882829451e+00 1.113080378906250001e+00 1.423284130859374663e-01 4.835958315907854299e+00 3.168271013542472425e-01 2.561893073340996141e-01
1.010678503906247805e+00 2.723176142578116465e-01 2.087025488281233493e-02 1.871420765625015692e+00 7.536488623046845303e-01 1.471020273437499415e-01 4.631925021418668464e+00 3.591926348149089843e-01 2.586041157181214190e-01
1.008144491210936744e+00 2.768038583984379075e-01 2.063395507812488400e-02 1.913183702148455012e+00 1.044200467773436003e+00 1.715157460937503930e-01 4.569472533709912021e+00 3.536209891077460865e-01 2.570257726661047126e-01
1.001336494140627309e+00 2.665929912109376576e-01 1.954957519531237697e-02 2.076948735351576758e+00 6.182771171874982263e-01 1.725717431640630128e-01 4.484598562324248583e+00 3.865102401737863791e-01 2.552345247592697763e-01
1.014866943359373552e+00 2.769044003906248053e-01 2.127140136718739041e-02 1.896212328125017166e+00 1.038183757812495500e+00 1.705419609375002088e-01 4.536716260946636048e+00 3.533875326478657097e-01 2.579603953319865028e-01
1.016029926757811008e+00 2.737969863281241034e-01 2.023124902343735945e-02 1.885343333007829525e+00 9.304403222656201233e-01 1.493308115234375510e-01 4.503546309456086583e+00 3.504740461414416752e-01 2.559845362815221792e-01
1.023027312499998676e+00 2.786083535156246294e-01 2.105628710937491876e-02 1.903276682617202287e+00 1.221666606445314107e+00 1.658882392578124865e-01 4.505011336337783057e+00 3.409950252922361313e-01 2.555183478724997737e-01
1.014672953125000499e+00 2.638633984374987307e-01 2.036102050781234477e-02 1.980667809570324733e+00 6.086416093749977829e-01 1.553794091796878996e-01 4.300885772015163866e+00 3.980621901742367741e-01 2.528633848258405870e-01
1.011157504882808755e+00 2.735817998046861099e-01 1.993773925781236814e-02 1.810372336914074287e+00 9.642403007812433424e-01 1.477491005859374873e-01 4.628513570508285824e+00 3.500489524115394935e-01 2.548307004152439714e-01
1.020182909179682795e+00 2.717243144531239496e-01 2.210641796874983009e-02 1.847858792968761321e+00 7.695131025390591351e-01 1.305531933593749860e-01 4.411876065432670302e+00 3.720504552442538415e-01 2.587707406083638029e-01
1.003457934570310961e+00 2.749892714843744090e-01 1.963625292968736169e-02 1.861612595703141526e+00 7.937869374999981797e-01 1.416420341796877369e-01 4.632768666582371075e+00 3.454475401627919995e-01 2.603796979399468081e-01
1.019593761718752933e+00 2.712652509765626219e-01 2.157604980468734793e-02 2.020727074218770181e+00 8.747861523437492348e-01 1.678218574218752202e-01 4.292838595431263116e+00 3.791575460897854688e-01 2.559276471158052346e-01
1.014726517578124154e+00 2.713464951171867812e-01 2.003133496093736227e-02 1.896208913085955849e+00 7.503582587890590405e-01 1.570420107421876821e-01 4.548491302905948608e+00 3.584523127385874086e-01 2.567716700249429440e-01
1.005113882812499915e+00 2.676947382812484566e-01 2.005337695312488580e-02 1.916034346679699407e+00 5.261939277343750110e-01 1.618101562500005586e-01 4.518810292440956111e+00 3.792009967362349188e-01 2.578901164154251413e-01
1.015547357421875851e+00 2.655896777343734194e-01 2.119524511718736889e-02 1.959525589843761795e+00 6.197675732421866757e-01 1.754729990234380754e-01 4.386442740946940866e+00 3.947124072995568667e-01 2.546809205824226985e-01
1.021648219726566831e+00 2.675191191406242619e-01 2.092251855468738389e-02 2.014857796875018092e+00 7.574620439453099152e-01 1.700655615234379636e-01 4.333807428925861238e+00 3.803964988335158393e-01 2.537635763519993648e-01
1.005714281250000397e+00 2.725744560546866646e-01 1.963821972656235731e-02 1.887633475585954290e+00 7.807529980468721487e-01 1.474728535156251408e-01 4.564762559354283766e+00 3.571075161062430836e-01 2.576099425139039001e-01
1.006901880859378373e+00 2.721264697265619592e-01 1.991690722656234633e-02 1.945631776367207300e+00 7.298517226562478699e-01 1.595364697265628240e-01 4.588557912665519822e+00 3.599843923997906869e-01 2.572506277117714846e-01
1.006254914062499672e+00 2.756771533203121738e-01 1.970330371093736294e-02 1.876866366210955483e+00 9.741386611328091139e-01 1.568775849609376494e-01 4.569895308289814828e+00 3.498630906900436766e-01 2.557354787946476415e-01
1.003598233398437678e+00 2.761176220703116524e-01 1.959862304687487802e-02 1.857564697265639220e+00 1.056060820312497261e+00 1.645056855468752244e-01 4.595031818526050138e+00 3.532890711837258779e-01 2.548874702134388825e-01
1.008199909179684495e+00 2.691394189453108488e-01 2.041531640624986640e-02 1.837004797851576221e+00 6.254559589843727840e-01 1.563592578125003463e-01 4.625222784986131153e+00 3.738914408541683110e-01 2.571046501158831266e-01
1.005548453125002961e+00 2.650877841796866474e-01 1.998973828124986016e-02 2.011110196289075613e+00 5.685214062499988064e-01 1.668358115234382655e-01 4.559028177622361788e+00 3.831983458183328972e-01 2.544115786256561651e-01
1.009994960937498965e+00 2.706781103515614739e-01 2.004432519531235829e-02 1.868525050781266073e+00 6.505183027343733881e-01 1.501420400390627019e-01 4.616194241911954599e+00 3.608343531134542426e-01 2.582139535518035989e-01
1.006146470703126905e+00 2.762840976562498385e-01 1.929272656249986923e-02 1.884718573242207595e+00 1.028926413085936131e+00 1.628520175781249524e-01 4.550609385314502653e+00 3.497332391599371482e-01 2.553577760516906880e-01
1.000227451171875170e+00 2.765319619140623186e-01 1.881104589843734728e-02 1.899252450195332509e+00 9.823356718749971517e-01 1.544144638671872960e-01 4.668348852933184467e+00 3.353267435444686195e-01 2.559163293070972900e-01
1.007374069335938316e+00 2.752969277343751964e-01 2.038964746093736846e-02 1.937252916992206808e+00 9.695195195312484859e-01 1.588197402343752285e-01 4.530245498767239809e+00 3.549134593425008477e-01 2.572070529467357369e-01
1.013480631835935286e+00 2.706281298828111526e-01 2.023275488281235310e-02 1.856330521484388596e+00 7.838620029296831104e-01 1.416934052734376837e-01 4.563021575513726447e+00 3.582196831543131288e-01 2.563962063880301789e-01
1.009181627929690794e+00 2.636734355468739466e-01 1.999671484374987776e-02 1.980196828125013297e+00 5.376925175781251953e-01 1.696448632812507795e-01 4.453053720132442272e+00 3.966079917830225288e-01 2.539328952659359873e-01
9.973570546874984677e-01 2.757070351562496136e-01 1.989617871093736848e-02 1.881864797851577231e+00 1.036138096679684928e+00 1.594433437500002437e-01 4.731997147475582643e+00 3.456457820847680940e-01 2.557698630462349465e-01
1.019852954101560405e+00 2.726015361328116282e-01 2.143729394531236968e-02 1.924301030273451119e+00 8.904139287109341661e-01 1.486197529296876541e-01 4.415473053987405194e+00 3.616650142240867005e-01 2.576572734766187089e-01
9.970117294921881923e-01 2.757875498046876150e-01 1.931834667968736555e-02 1.903957286132830218e+00 9.219701044921848609e-01 1.626177871093753557e-01 4.619583660380800261e+00 3.521154505142229940e-01 2.575918975144209644e-01
1.020882873046869532e+00 2.716824042968735142e-01 2.106901953124986487e-02 1.820274199218761213e+00 8.994685312499923757e-01 1.461841757812499532e-01 4.559102801780475112e+00 3.571380887251628389e-01 2.553783473035250440e-01
1.020011649414061417e+00 2.734372695312495272e-01 2.066474511718736917e-02 1.924706250000018493e+00 9.136033125000000421e-01 1.455241591796874734e-01 4.490705557420358041e+00 3.460495488578476109e-01 2.573478231868027155e-01
1.007290154296878626e+00 2.694359628906247695e-01 1.949539355468735483e-02 2.002017160156271292e+00 7.321781767578094957e-01 1.691630751953128176e-01 4.414781757596522027e+00 3.759987718631175313e-01 2.553274240946415974e-01
1.008831553710938689e+00 2.727343876953120527e-01 2.081175292968736115e-02 1.958586710937517017e+00 8.606181953124962813e-01 1.594171621093752322e-01 4.498444131829577586e+00 3.646470817800863684e-01 2.568774839564291201e-01
1.017835249999996305e+00 2.719675117187485558e-01 2.019117187499988239e-02 1.819020365234387260e+00 9.410340644531177690e-01 1.475253808593749438e-01 4.474207827352910449e+00 3.616178353236708665e-01 2.546807179482691863e-01
1.017559451171876406e+00 2.652743037109362989e-01 2.077230273437486938e-02 1.973800428710951627e+00 6.051279306640614530e-01 1.644569423828129984e-01 4.405712565249114476e+00 3.854981011306055083e-01 2.545438094784722716e-01
1.005465830078126066e+00 2.724996289062495136e-01 1.979379394531235667e-02 1.954015397460955095e+00 7.585731308593722799e-01 1.540843916015630366e-01 4.473995171290196637e+00 3.615425091789223333e-01 2.586452547645307076e-01
1.013281654296876333e+00 2.661035361328113469e-01 2.075956933593737022e-02 1.937930839843764019e+00 5.152627578125014152e-01 1.762005263671883315e-01 4.571332524425660182e+00 3.816057505046592246e-01 2.566408046072439220e-01
1.019519410156253914e+00 2.729291679687499417e-01 2.211047558593737250e-02 2.026686928710955904e+00 8.342132871093723701e-01 1.888883642578128852e-01 4.379446841740365137e+00 3.790698118475331335e-01 2.584951779097446334e-01
1.026193254882812100e+00 2.691061630859362674e-01 2.182305078124984962e-02 1.926886449218763619e+00 7.403381777343707171e-01 1.520114941406252862e-01 4.342153853573607947e+00 3.765386424544452937e-01 2.563251126977782457e-01
1.019375718749998772e+00 2.709963554687490062e-01 2.268522460937486343e-02 1.946243164062511299e+00 7.946324462890580476e-01 1.637946376953128280e-01 4.359283445561415782e+00 3.839290782133257252e-01 2.580110542200371726e-01
1.022427340820314834e+00 2.721404970703115156e-01 2.135606249999985606e-02 1.918063439453142394e+00 8.906390585937470350e-01 1.538237509765628674e-01 4.261904796764290460e+00 3.773830516934957302e-01 2.558855494780623019e-01
1.002127775390627029e+00 2.723017724609368972e-01 1.899013867187483717e-02 1.922577417968771796e+00 6.895052509765602355e-01 1.511347265624999325e-01 4.681814358395816278e+00 3.486965187145157907e-01 2.575558486016676363e-01
1.005563671875002285e+00 2.636290917968744374e-01 1.906150683593735295e-02 2.019466042968765862e+00 5.709241640624985736e-01 1.600838710937505516e-01 4.552249193335858202e+00 3.794005760579822750e-01 2.526960831600313373e-01
1.009048541015622469e+00 2.726004296874987576e-01 2.016105175781236075e-02 1.842857239257825741e+00 9.746878642578051810e-01 1.453945029296876412e-01 4.437076057011378971e+00 3.686921160886966753e-01 2.545710950793845240e-01
1.011207779296877440e+00 2.718065615234370180e-01 2.023772460937484433e-02 1.955115829101582214e+00 8.348207109374977675e-01 1.476676103515629224e-01 4.367368107950900580e+00 3.682480179033464918e-01 2.560154012878764762e-01
1.010234791015627076e+00 2.663056679687489936e-01 2.101226855468739385e-02 2.036538948242201386e+00 7.094377158203092337e-01 1.667118378906254639e-01 4.378571093722491092e+00 3.915881647146801647e-01 2.541836015808756066e-01
1.012696066406250983e+00 2.737335234374997373e-01 1.991137207031236020e-02 1.923741845703142994e+00 9.764348300781242607e-01 1.488530654296877642e-01 4.422504640664140396e+00 3.537349599642916065e-01 2.551542216653802653e-01
1.003808546875000651e+00 2.727085146484373168e-01 1.974658789062487541e-02 1.899290839843768897e+00 8.210057675781222697e-01 1.567784951171878050e-01 4.618627880662919516e+00 3.575903919151973698e-01 2.567301330285123862e-01
1.021248805664063397e+00 2.670873017578116460e-01 2.249792187499987869e-02 2.036626923828138036e+00 9.039052851562462410e-01 1.695870419921879368e-01 4.186964686309944561e+00 4.005709514535162330e-01 2.530208052757569326e-01
1.010512865234373114e+00 2.733751455078117787e-01 2.140885839843737273e-02 1.906297583007826590e+00 9.041091240234336857e-01 1.568452099609376760e-01 4.487480639197520382e+00 3.688469264635875211e-01 2.576370868105629097e-01
1.002204845703123182e+00 2.744862529296864806e-01 1.928691894531234588e-02 1.845102659179701066e+00 1.010648721679683337e+00 1.448840302734375474e-01 4.533782062783163092e+00 3.564448592068908406e-01 2.545928134742339033e-01
9.985620302734399267e-01 2.675620371093742622e-01 1.963998144531235723e-02 2.064695451171889573e+00 6.869024697265607715e-01 1.563862451171879886e-01 4.427440583164591104e+00 3.839870534355132592e-01 2.551184684759051358e-01
1.007420665039060248e+00 2.712808554687484719e-01 2.030958984374986107e-02 1.837989109375013808e+00 6.814417656249980304e-01 1.470470556640624815e-01 4.804841954304250429e+00 3.511701697278138967e-01 2.580689475973063085e-01
1.009794557617187172e+00 2.679908623046866611e-01 1.944507617187487061e-02 1.877686513671892099e+00 6.268722666015622558e-01 1.517505996093752585e-01 4.603412196531150080e+00 3.672885419472983748e-01 2.554672244514491486e-01
1.012925117187498003e+00 2.730055800781241993e-01 2.054436328124988054e-02 1.868656512695326510e+00 9.839823476562449267e-01 1.581105195312502709e-01 4.433035040571228436e+00 3.690725878684847916e-01 2.547570921894269924e-01
9.984941142578105389e-01 2.764489482421870203e-01 1.881231445312483638e-02 1.867560421875015697e+00 9.555268232421851859e-01 1.350279472656250312e-01 4.513806731392253191e+00 3.468597252971211686e-01 2.578703848705163892e-01
1.016858546875002434e+00 2.635839462890615104e-01 2.005627539062486073e-02 2.016173478515640216e+00 7.009294628906217461e-01 1.608890166015628787e-01 4.255929695756401898e+00 3.972970573587858989e-01 2.510844966149403668e-01
1.006217329101560809e+00 2.717292294921861417e-01 1.956873535156236632e-02 1.859044307617201630e+00 9.131324355468696252e-01 1.579122167968751711e-01 4.572779068548799231e+00 3.629402875308248011e-01 2.537162072651106826e-01
1.021378173828123348e+00 2.708596357421865219e-01 2.065827734374986804e-02 1.884076029296890553e+00 7.365709414062477922e-01 1.418291328125002304e-01 4.486147704176078221e+00 3.566910791565274796e-01 2.574620707704694533e-01
1.009441794921876356e+00 2.648307919921863429e-01 2.000986230468736540e-02 1.977998720703137758e+00 5.675594560546867173e-01 1.602797333984380956e-01 4.463547801904494072e+00 3.866757776050028239e-01 2.543468465434998715e-01
1.008860508789062083e+00 2.694377675781235992e-01 2.139806640624988127e-02 1.974732155273448031e+00 7.765427441406200781e-01 1.678744853515630464e-01 4.512218890438092878e+00 3.758206703643119928e-01 2.563603843179695363e-01
1.011094494140625244e+00 2.698594570312493057e-01 2.057051660156237680e-02 1.954070582031266490e+00 7.036903955078098738e-01 1.640060058593754699e-01 4.611440975286073218e+00 3.631249444198560994e-01 2.572200064219791749e-01
1.019830675781253193e+00 2.736786171874992513e-01 2.077181738281238046e-02 2.013116744140643899e+00 8.650071435546865528e-01 1.484012607421880403e-01 4.351361449280785720e+00 3.533813098770319794e-01 2.580115423012766529e-01
1.012884074218751262e+00 2.713834873046871432e-01 1.969554101562483520e-02 1.908550784179706472e+00 7.513629003906242554e-01 1.409113339843754142e-01 4.372210136515620960e+00 3.646591148609871214e-01 2.568469201273211877e-01
1.009643086914065568e+00 2.653165283203119951e-01 1.955993945312485202e-02 2.026291372070328389e+00 6.792932011718724183e-01 1.638547529296879302e-01 4.229294832019649064e+00 4.013107159830576753e-01 2.530231958218157606e-01
1.004086625976561953e+00 2.725805703124994928e-01 2.017462011718737167e-02 1.888426568359391267e+00 8.014845820312477276e-01 1.560651640625002057e-01 4.601019956628555896e+00 3.626431518688651434e-01 2.578184244231486733e-01
1.008211012695317210e+00 2.723412753906244155e-01 2.030089062499984207e-02 1.964855234375021853e+00 8.057379374999970034e-01 1.727547187500002024e-01 4.385590325242488596e+00 3.786467043675181277e-01 2.564500468603851391e-01
1.002099115234377447e+00 2.659501347656242354e-01 2.075306933593739495e-02 2.044573901367200630e+00 6.295118359374984873e-01 1.714958281250006100e-01 4.400033185732929120e+00 3.995791616213871245e-01 2.551796404652697525e-01
1.003730113281249725e+00 2.728898740234368403e-01 1.952951757812484285e-02 1.890807543945329128e+00 7.542091015624985406e-01 1.450017568359377729e-01 4.491940801536543404e+00 3.610016085938857477e-01 2.588374385562545732e-01
1.020051868164062903e+00 2.669158115234363526e-01 2.139377246093738041e-02 2.001430156250012526e+00 8.031255234374956586e-01 1.628991787109381195e-01 4.399366965137238239e+00 3.782868646719334538e-01 2.533340508285158443e-01
1.008536624023438355e+00 2.725339697265619088e-01 1.955249023437483080e-02 1.903071803710957077e+00 7.282434384765598123e-01 1.474202578124999274e-01 4.596404724467449299e+00 3.520687285972131653e-01 2.579114738983746546e-01
1.013406541015624551e+00 2.680157519531239374e-01 2.193012988281237488e-02 1.968999153320323936e+00 7.783786992187461395e-01 1.756028095703132952e-01 4.473826953940747586e+00 3.858007617510958998e-01 2.551262057543408623e-01
1.011409253906250250e+00 2.767040693359367198e-01 2.000366796874986433e-02 1.889040248046891302e+00 1.078081324218747916e+00 1.559929111328126061e-01 4.444455302013935238e+00 3.515619551148330135e-01 2.557022621395813600e-01
9.998511972656225488e-01 2.755104394531243672e-01 2.000203124999985760e-02 1.855716833007825972e+00 1.007140600585933354e+00 1.550789189453128103e-01 4.489141764440162774e+00 3.664099109674433530e-01 2.568605205980402650e-01
1.010652643554687868e+00 2.679164521484362349e-01 1.972728710937485253e-02 1.857311984375016101e+00 6.822176953124975407e-01 1.627990449218753299e-01 4.497907675739293509e+00 3.813068084007213421e-01 2.549141981916401289e-01
1.019296119140620904e+00 2.751477919921869741e-01 2.096063183593737181e-02 1.844348042968761092e+00 1.024430204101559827e+00 1.487432021484374756e-01 4.397994236723520523e+00 3.577922327483484266e-01 2.570295800577293011e-01
1.014691214843751021e+00 2.711065117187488882e-01 2.008128320312486254e-02 1.932512293945330306e+00 8.220265048828104826e-01 1.482329375000002170e-01 4.433531742020205613e+00 3.626266744084994942e-01 2.557985367478325389e-01
