l n nu dnu n_g
0 3 147.484 0.115 0 
0 4 177.255 0.110 0 
0 5 206.671 0.105 0 
0 6 235.816 0.100 0 
0 7 263.694 0.048 0 
0 8 290.594 0.027 0 
0 9 318.571 0.029 0 
0 10 346.903 0.019 0 
0 11 374.617 0.019 0 
0 12 402.339 0.014 0 
0 13 430.921 0.014 0 
0 14 459.808 0.017 0 
0 15 488.704 0.027 0 
0 16 517.638 0.049 0 
0 17 546.392 0.137 0 
0 18 575.723 0.171 0 
0 19 604.995 0.180 0 
0 20 634.166 0.189 0 
0 21 663.644 0.198 0 
0 22 692.743 0.208 0 
0 23 722.294 0.218 0 
1 -34 138.070 0.446 37 
1 -33 142.904 0.425 36 
1 -32 145.938 0.405 35 
1 -31 150.182 0.385 34 
1 -10 154.559 0.367 13 
1 -29 155.669 0.350 32 
1 -28 160.453 0.333 32 
1 -27 165.348 0.317 31 
1 -18 171.339 0.302 22 
1 -5 176.020 0.288 9 
1 -2 179.784 0.274 6 
1 -23 184.008 0.261 27 
1 -22 190.353 0.248 27 
1 -1 195.824 0.237 6 
1 -4 200.696 0.225 9 
1 -13 207.748 0.215 18 
1 -18 215.393 0.204 23 
1 -7 219.744 0.195 13 
1 -12 226.547 0.185 18 
1 -15 236.492 0.177 21 
1 -8 244.387 0.168 14 
1 -13 249.721 0.160 20 
1 -6 261.246 0.153 13 
1 1 270.101 0.145 6 
1 -10 276.575 0.138 18 
1 1 289.747 0.132 7 
1 2 296.845 0.125 6 
1 -3 309.054 0.120 12 
1 6 319.369 0.114 3 
1 -5 331.366 0.108 15 
1 6 342.793 0.102 4 
1 -3 355.822 0.050 13 
1 8 367.701 0.036 3 
1 -1 382.797 0.027 12 
1 8 394.050 0.022 4 
1 1 412.822 0.016 11 
1 10 422.322 0.016 3 
1 3 445.029 0.013 11 
1 6 454.364 0.016 8 
1 11 475.785 0.023 4 
1 6 494.347 0.046 9 
1 13 506.238 0.092 3 
1 8 531.785 0.198 9 
1 9 548.402 0.207 8 
1 14 563.092 0.218 4 
1 11 589.788 0.229 8 
1 12 611.010 0.240 7 
1 13 623.216 0.252 7 
1 14 649.120 0.265 7 
1 15 675.381 0.278 6 
1 16 692.685 0.292 6 
1 19 710.128 0.306 4 
1 18 736.818 0.322 6 
2 -60 142.432 0.761 63 
2 -59 144.668 0.725 62 
2 -58 144.709 0.691 61 
2 -57 147.841 0.658 60 
2 -56 149.647 0.626 59 
2 -55 152.322 0.596 58 
2 -54 154.222 0.568 57 
2 -53 156.827 0.541 56 
2 -52 159.660 0.515 55 
2 -51 162.822 0.491 54 
2 -50 165.456 0.467 53 
2 -49 168.151 0.445 53 
2 -48 170.130 0.424 52 
2 -47 173.314 0.404 51 
2 -46 173.777 0.385 50 
2 -45 177.621 0.366 49 
2 -44 180.708 0.349 48 
2 -43 184.334 0.332 47 
2 -42 188.457 0.316 46 
2 -41 192.758 0.301 45 
2 -40 196.734 0.287 44 
2 -39 201.285 0.273 44 
2 -38 201.972 0.260 43 
2 -37 206.695 0.248 42 
2 -36 211.426 0.236 41 
2 -35 216.578 0.225 40 
2 -34 221.453 0.214 39 
2 -33 225.202 0.204 38 
2 -32 229.699 0.194 38 
2 -31 232.986 0.185 37 
2 -30 236.207 0.176 36 
2 -29 242.760 0.168 35 
2 -28 249.607 0.160 34 
2 -27 256.734 0.152 34 
2 -26 260.400 0.145 33 
2 -25 264.566 0.138 32 
2 -24 272.868 0.131 31 
2 -23 281.320 0.125 30 
2 -22 287.156 0.119 30 
2 -21 290.979 0.114 29 
2 -20 301.035 0.108 28 
2 -19 311.605 0.103 27 
2 -18 315.354 0.098 27 
2 -17 322.747 0.093 26 
2 -16 333.355 0.089 25 
2 -15 342.606 0.085 25 
2 -14 345.477 0.081 24 
2 -13 355.612 0.077 23 
2 -12 368.766 0.073 23 
2 -11 372.377 0.070 22 
2 -10 384.565 0.066 21 
2 -9 399.580 0.063 21 
2 -8 402.007 0.039 20 
2 -7 420.995 0.032 19 
2 -6 428.257 0.025 19 
2 -5 442.213 0.024 18 
2 -4 457.175 0.037 18 
2 -3 465.635 0.061 17 
2 -2 486.136 0.164 17 
2 -1 491.555 0.267 16 
2 0 514.779 0.280 16 
2 1 520.696 0.294 15 
2 2 544.117 0.309 15 
2 3 552.840 0.324 14 
2 4 573.186 0.341 14 
2 5 590.802 0.358 13 
2 6 602.534 0.376 13 
2 7 631.119 0.394 13 
2 8 633.611 0.414 12 
2 9 661.086 0.435 12 
2 10 681.630 0.457 11 
2 11 689.992 0.479 11 
2 12 720.413 0.503 11 
