l n nu dnu n_g
0 3 148.546 0.138 0 
0 4 179.356 0.131 0 
0 5 210.015 0.125 0 
0 6 239.918 0.119 0 
0 7 268.024 0.113 0 
0 8 295.992 0.054 0 
0 9 324.575 0.030 0 
0 10 353.122 0.033 0 
0 11 381.018 0.021 0 
0 12 409.362 0.020 0 
0 13 438.301 0.016 0 
0 14 467.381 0.015 0 
0 15 496.381 0.018 0 
0 16 525.516 0.029 0 
0 17 554.926 0.052 0 
0 18 584.521 0.146 0 
0 19 613.938 0.182 0 
0 20 643.872 0.191 0 
0 21 673.526 0.201 0 
0 22 703.269 0.211 0 
0 23 732.574 0.222 0 
0 24 761.966 0.233 0 
1 -16 153.092 0.495 19 
1 -9 156.516 0.471 12 
1 -34 159.558 0.449 37 
1 -33 163.172 0.427 37 
1 -26 167.768 0.407 30 
1 -11 171.866 0.387 15 
1 -2 175.629 0.369 6 
1 -3 179.373 0.351 7 
1 -18 183.488 0.335 22 
1 -27 189.202 0.319 31 
1 -16 194.489 0.304 21 
1 -1 198.208 0.289 6 
1 -8 203.021 0.275 13 
1 -15 210.017 0.262 20 
1 -22 216.922 0.250 27 
1 -21 222.573 0.238 27 
1 -6 226.858 0.227 12 
1 -11 234.383 0.216 17 
1 -12 243.256 0.205 18 
1 -17 250.471 0.196 23 
1 -14 255.632 0.186 22 
1 -5 265.282 0.178 12 
1 -2 273.380 0.169 9 
1 -13 280.442 0.161 21 
1 0 290.937 0.153 8 
1 3 298.806 0.146 6 
1 -10 309.144 0.139 19 
1 5 318.571 0.132 4 
1 -4 328.890 0.126 13 
1 3 341.389 0.120 7 
1 2 349.578 0.114 8 
1 -5 365.781 0.109 16 
1 6 373.001 0.052 5 
1 -3 390.881 0.039 14 
1 8 399.205 0.028 4 
1 -1 418.438 0.023 13 
1 10 427.194 0.016 3 
1 1 449.004 0.017 12 
1 10 456.694 0.014 4 
1 3 481.022 0.017 12 
1 4 489.508 0.023 11 
1 13 511.667 0.048 3 
1 6 529.180 0.096 10 
1 13 542.405 0.201 4 
1 8 568.631 0.211 10 
1 9 581.308 0.222 9 
1 16 599.752 0.233 3 
1 11 627.165 0.245 9 
1 12 642.962 0.257 8 
1 15 659.966 0.270 6 
1 14 686.934 0.283 8 
1 15 712.003 0.297 7 
1 16 724.405 0.312 7 
1 17 747.558 0.328 7 
2 -65 151.123 0.874 68 
2 -64 154.490 0.833 67 
2 -63 157.417 0.793 66 
2 -61 161.917 0.755 64 
2 -60 164.831 0.719 63 
2 -59 166.694 0.685 62 
2 -58 168.663 0.652 61 
2 -57 170.728 0.621 61 
2 -56 174.724 0.592 60 
2 -55 175.645 0.563 59 
2 -54 177.712 0.537 58 
2 -53 180.300 0.511 57 
2 -52 182.634 0.487 56 
2 -51 186.176 0.464 55 
2 -50 189.726 0.441 54 
2 -49 193.077 0.420 53 
2 -48 196.582 0.400 52 
2 -47 200.558 0.381 51 
2 -46 204.887 0.363 51 
2 -45 206.374 0.346 50 
2 -44 208.812 0.329 49 
2 -43 213.593 0.314 48 
2 -42 217.070 0.299 47 
2 -41 221.837 0.285 46 
2 -40 225.719 0.271 45 
2 -39 230.614 0.258 44 
2 -38 234.456 0.246 44 
2 -37 237.094 0.234 43 
2 -36 240.009 0.223 42 
2 -35 245.076 0.212 41 
2 -34 250.963 0.202 40 
2 -33 256.897 0.193 39 
2 -32 263.667 0.183 39 
2 -31 264.821 0.175 38 
2 -30 270.483 0.166 37 
2 -29 277.571 0.158 36 
2 -28 285.211 0.151 35 
2 -27 292.515 0.144 35 
2 -26 293.838 0.137 34 
2 -25 302.363 0.130 33 
2 -24 311.530 0.124 32 
2 -23 320.788 0.118 32 
2 -22 321.934 0.113 31 
2 -21 331.543 0.107 30 
2 -20 341.785 0.102 29 
2 -19 349.733 0.097 29 
2 -18 352.725 0.093 28 
2 -17 362.586 0.088 27 
2 -16 373.651 0.084 26 
2 -15 378.663 0.080 26 
2 -14 386.814 0.076 25 
2 -13 400.637 0.073 24 
2 -12 406.934 0.069 24 
2 -11 416.138 0.066 23 
2 -10 433.089 0.042 23 
2 -9 435.873 0.033 22 
2 -8 452.171 0.027 21 
2 -7 464.787 0.025 21 
2 -6 473.002 0.038 20 
2 -5 493.746 0.065 20 
2 -4 496.143 0.167 19 
2 -3 520.415 0.283 19 
2 -2 523.124 0.297 18 
2 -1 547.242 0.312 17 
2 0 552.500 0.327 17 
2 1 578.076 0.344 17 
2 2 582.090 0.361 16 
2 3 611.524 0.379 16 
2 4 612.697 0.398 15 
2 5 641.568 0.418 15 
2 6 650.849 0.439 14 
2 7 671.104 0.461 14 
2 8 694.017 0.484 13 
2 9 700.856 0.508 13 
2 10 730.426 0.533 13 
2 11 743.484 0.560 12 
2 12 759.751 0.588 12 
