l n nu dnu n_g
0 3 164.668 0.148 0 
0 4 195.124 0.141 0 
0 5 225.916 0.134 0 
0 6 256.270 0.128 0 
0 7 287.816 0.121 0 
0 8 319.091 0.058 0 
0 9 349.550 0.032 0 
0 10 379.370 0.035 0 
0 11 409.730 0.023 0 
0 12 441.244 0.022 0 
0 13 473.601 0.017 0 
0 14 505.863 0.016 0 
0 15 537.858 0.019 0 
0 16 569.550 0.031 0 
0 17 601.312 0.057 0 
0 18 633.613 0.158 0 
0 19 665.847 0.198 0 
0 20 698.905 0.208 0 
0 21 731.735 0.218 0 
0 22 764.033 0.229 0 
0 23 797.104 0.240 0 
0 24 829.313 0.252 0 
1 -17 143.714 0.265 20 
1 -16 151.646 0.252 19 
1 -15 159.570 0.240 18 
1 -4 166.462 0.229 7 
1 -13 170.923 0.218 16 
1 -6 177.636 0.207 10 
1 -11 184.680 0.198 15 
1 -10 196.282 0.188 14 
1 -9 202.509 0.179 13 
1 -8 210.917 0.171 13 
1 -7 227.479 0.163 12 
1 -6 233.327 0.155 11 
1 -5 247.591 0.147 11 
1 2 263.300 0.140 4 
1 -3 271.851 0.134 10 
1 4 293.515 0.127 3 
1 -1 301.271 0.121 9 
1 6 323.899 0.116 2 
1 1 336.388 0.110 8 
1 6 353.735 0.105 3 
1 7 372.456 0.052 3 
1 4 388.366 0.038 6 
1 9 407.078 0.029 2 
1 6 427.078 0.023 6 
1 7 449.584 0.017 5 
1 10 467.732 0.017 3 
1 11 491.433 0.015 4 
1 10 517.707 0.018 4 
1 11 536.693 0.026 4 
1 14 557.975 0.052 2 
1 13 586.269 0.106 4 
1 14 615.652 0.229 4 
1 15 639.544 0.240 3 
1 16 656.327 0.252 3 
1 17 684.046 0.265 3 
1 18 715.317 0.278 3 
1 19 747.167 0.292 3 
1 20 778.516 0.306 3 
1 21 808.348 0.322 2 
1 22 826.860 0.338 2 
2 -30 152.416 0.294 33 
2 -29 154.553 0.280 32 
2 -28 159.787 0.267 31 
2 -27 164.244 0.254 30 
2 -26 167.529 0.242 29 
2 -25 172.084 0.230 28 
2 -24 178.544 0.219 27 
2 -23 184.413 0.209 27 
2 -22 187.999 0.199 26 
2 -21 192.665 0.190 25 
2 -20 199.895 0.181 24 
2 -19 206.696 0.172 23 
2 -18 211.223 0.164 22 
2 -17 219.229 0.156 22 
2 -16 223.519 0.149 21 
2 -15 230.280 0.141 20 
2 -14 241.854 0.135 19 
2 -13 250.976 0.128 19 
2 -12 254.854 0.122 18 
2 -11 268.449 0.116 17 
2 -10 280.301 0.111 17 
2 -9 285.066 0.106 16 
2 -8 295.992 0.101 15 
2 -7 308.066 0.096 14 
2 -6 315.911 0.091 14 
2 -5 327.944 0.087 13 
2 -4 345.573 0.083 13 
2 -3 351.196 0.079 12 
2 -2 375.533 0.075 12 
2 -1 378.216 0.071 11 
2 0 406.072 0.068 11 
2 1 409.578 0.065 10 
2 2 437.765 0.043 10 
2 3 447.119 0.034 9 
2 4 470.178 0.028 9 
2 5 492.492 0.027 8 
2 6 502.683 0.041 8 
2 7 534.587 0.070 8 
2 8 548.130 0.185 7 
2 9 566.394 0.308 7 
2 10 597.311 0.323 7 
2 11 616.181 0.339 6 
2 12 630.686 0.356 6 
2 13 662.338 0.374 6 
2 14 694.926 0.393 6 
2 15 699.521 0.412 5 
2 16 729.428 0.433 5 
2 17 760.610 0.455 5 
2 18 793.067 0.477 5 
2 19 802.155 0.501 4 
2 20 827.182 0.526 4 
