n_tracks m_points variable cv oob
256 4 radius 0.986295012279 0.980915202302
256 4 Y_surf 0.836103904844 0.844549141453
256 4 mass_cc 0.635987969811 0.836869600259
256 4 M 0.899729709979 0.926714804677
256 4 Y 0.0382470866276 0.153837657137
256 4 Z 0.965112063586 0.97333539912
256 4 alpha -0.000903504742806 0.031933121999
256 4 overshoot 0.275167567209 0.408901186419
256 4 diffusion 0.223658581479 0.13788972795
256 4 age 0.839135560286 0.941190090527
256 4 X_c 0.889615568596 0.971181155382
256 4 log_g 0.999853833874 0.998545075598
256 4 L 0.972663628078 0.978398350112
256 4 radius 0.987644998333 0.985063150229
256 4 Y_surf 0.824655170076 0.831355779421
256 4 mass_cc 0.631697010058 0.815791656186
256 8 M 0.922976001742 0.944235914177
256 8 Y 0.0284319729087 0.371128280308
256 8 Z 0.96236046986 0.985792661757
256 8 alpha -0.00910533751518 0.331280577587
256 8 overshoot 0.387658216468 0.414134821432
256 8 diffusion 0.114104612546 0.533879256843
256 8 age 0.91334928724 0.924438378491
256 8 X_c 0.948143077128 0.963099248962
256 8 log_g 0.999691689986 0.999758787956
256 8 L 0.98500310333 0.986165723681
256 8 radius 0.989501540375 0.990547167142
256 8 Y_surf 0.832595553351 0.891509481758
256 8 mass_cc 0.800901875734 0.800744538274
256 8 M 0.921456652998 0.939107607402
256 8 Y 0.0570296939122 0.349033061021
256 8 Z 0.961776910324 0.985660958966
256 8 alpha 0.0262806133958 0.22655154937
256 8 overshoot 0.402958747178 0.401351055401
256 8 diffusion 0.28548529549 0.436434753218
256 8 age 0.899926867935 0.930522081025
256 8 X_c 0.945643380057 0.956718944791
256 8 log_g 0.999874442829 0.999649590627
256 8 L 0.984348986328 0.984168936359
256 8 radius 0.99106928515 0.99069317591
256 8 Y_surf 0.845579271067 0.88835917167
256 8 mass_cc 0.806712733412 0.804076924479
256 8 M 0.92219914778 0.938569874792
256 8 Y 0.0483736401607 0.333446922094
256 8 Z 0.954947399354 0.994738593231
256 8 alpha -0.00833288683224 0.223859520653
256 8 overshoot 0.350524944234 0.487013865005
256 8 diffusion 0.29210813136 0.320538873635
256 8 age 0.882746985414 0.946392315173
256 8 X_c 0.946391120925 0.959445552958
256 8 log_g 0.999840620427 0.999426805342
256 8 L 0.98583395865 0.98599045185
256 8 radius 0.991028802398 0.989626095905
256 8 Y_surf 0.832332783811 0.895793705821
256 8 mass_cc 0.801620999971 0.8325270262
256 8 M 0.923400968627 0.944194367568
256 8 Y 0.0648398690177 0.323018843595
256 8 Z 0.966362531998 0.98618333681
256 8 alpha -0.00238444121438 0.305563737633
256 8 overshoot 0.35880536417 0.416606665672
256 8 diffusion 0.300607542258 0.392817094298
256 8 age 0.899344915733 0.936405683214
256 8 X_c 0.946042876369 0.963970003622
256 8 log_g 0.99898873109 0.999543002073
256 8 L 0.983713450442 0.986305709075
256 8 radius 0.988385677168 0.990162526333
256 8 Y_surf 0.844541351805 0.879241508658
256 8 mass_cc 0.787023546523 0.807678637893
256 8 M 0.92613516044 0.938690081219
256 8 Y 0.0430630148874 0.341224688115
256 8 Z 0.959423362643 0.990694916807
256 8 alpha 0.0154332292278 0.227765805349
256 8 overshoot 0.415307182093 0.447825381441
256 8 diffusion 0.220236738442 0.592834925721
256 8 age 0.911639996969 0.931841951824
256 8 X_c 0.947283604469 0.962927141156
256 8 log_g 0.999799380491 0.999589558601
256 8 L 0.986512088392 0.985243626489
256 8 radius 0.991284962293 0.990495824494
256 8 Y_surf 0.835316954522 0.90729542962
256 8 mass_cc 0.802562137632 0.816482060345
256 16 M 0.926863742033 0.963518151518
256 16 Y 0.0367804177937 0.603985684946
256 16 Z 0.964656641317 0.994520279233
256 16 alpha -0.0622893303097 0.62468655314
256 16 overshoot 0.419987727713 0.605164687497
256 16 diffusion 0.247099442989 0.713736834674
256 16 age 0.911895940843 0.949581533232
256 16 X_c 0.955953256932 0.965499114937
256 16 log_g 0.999964127288 0.999691953771
256 16 L 0.987775288649 0.991533284599
256 16 radius 0.992444514334 0.992941164825
256 16 Y_surf 0.794148593528 0.949961006468
256 16 mass_cc 0.826168219201 0.85649795236
256 16 M 0.926432028117 0.965766418961
256 16 Y -0.0116814938679 0.674881108887
256 16 Z 0.966578552416 0.991177079178
256 16 alpha 0.0054542769917 0.505827265706
256 16 overshoot 0.3869731293 0.625937783359
256 16 diffusion 0.326282740658 0.668853371663
256 16 age 0.914879214481 0.936419022051
256 16 X_c 0.956030491864 0.967897064378
256 16 log_g 0.999903198234 0.99983565138
256 16 L 0.988283592492 0.992374248118
256 16 radius 0.992003984027 0.993268603939
256 16 Y_surf 0.845446777306 0.944446927475
256 16 mass_cc 0.849715941304 0.835940254009
256 16 M 0.925523033822 0.96256132859
256 16 Y 0.057665618219 0.609469313981
256 16 Z 0.962884441772 0.993650664382
256 16 alpha -0.0305674691552 0.570779855942
256 16 overshoot 0.414929217845 0.632546124766
256 16 diffusion 0.230078360954 0.775489412394
256 16 age 0.910286368622 0.94966728371
256 16 X_c 0.954807881657 0.966919832444
256 16 log_g 0.999929955395 0.999896759355
256 16 L 0.982576857821 0.992066149829
256 16 radius 0.992874909599 0.993478730869
256 16 Y_surf 0.848881289398 0.939014541421
256 16 mass_cc 0.836916993383 0.839285675155
256 16 M 0.926012466567 0.969247389018
256 16 Y 0.0485808840633 0.670404184248
256 16 Z 0.956383051298 0.997135085244
256 16 alpha -0.0664544330574 0.64629872309
256 16 overshoot 0.360244860461 0.667200541282
256 16 diffusion 0.285845908637 0.778333113961
256 16 age 0.916264298839 0.948140895334
256 16 X_c 0.956998976784 0.966038857849
256 16 log_g 0.999910588152 0.999864876127
256 16 L 0.9825730396 0.992562953685
256 16 radius 0.99166084826 0.994146767239
256 16 Y_surf 0.857249731047 0.957576628117
256 16 mass_cc 0.832156192221 0.866011318363
256 16 M 0.929718959575 0.964111426788
256 16 Y 0.00588124434927 0.610066485667
256 16 Z 0.96045706325 0.996115572892
256 16 alpha -0.0857562534035 0.583091731942
256 16 overshoot 0.359275563453 0.678197979063
256 16 diffusion 0.248725013128 0.713716050484
256 16 age 0.915657138318 0.947583841462
256 16 X_c 0.954094839206 0.964757618918
256 16 log_g 0.999141384073 0.999931429263
256 16 L 0.988956183915 0.992028573083
256 16 radius 0.990559598963 0.991963469788
256 16 Y_surf 0.858208723161 0.950910114236
256 16 mass_cc 0.82295474313 0.867202330043
256 32 M 0.921151508595 0.985779812345
256 32 Y 0.0360134010438 0.844653056323
256 32 Z 0.970441995821 0.996264427429
256 32 alpha -0.114531808133 0.87652352835
256 32 overshoot 0.457672128734 0.755360081316
256 32 diffusion 0.298197919678 0.881659243636
256 32 age 0.908108296094 0.978022859448
256 32 X_c 0.958587353814 0.980409442416
256 32 log_g 0.999832650795 0.999950313193
256 32 L 0.984117784912 0.997105055764
256 32 radius 0.990997207084 0.996515506728
256 32 Y_surf 0.854550513972 0.977069109841
256 32 mass_cc 0.846130849448 0.91804067744
256 32 M 0.935008130338 0.981112046545
256 32 Y -0.0376153872106 0.853517726956
256 32 Z 0.964186021142 0.997584445508
256 32 alpha -0.132472620993 0.841685972118
256 32 overshoot 0.408110779396 0.769102654673
256 32 diffusion 0.22153866956 0.859822941266
256 32 age 0.916694714491 0.974925080899
256 32 X_c 0.957507008588 0.97942427553
256 32 log_g 0.999867164607 0.999934314373
256 32 L 0.98798380324 0.996025478764
256 32 radius 0.993362210873 0.996439872895
256 32 Y_surf 0.855341333044 0.982631298753
256 32 mass_cc 0.840844532965 0.924776831769
256 32 M 0.927153857164 0.984846364656
256 32 Y -0.0115198171913 0.85688175901
256 32 Z 0.955230964782 0.997334769333
256 32 alpha -0.100043925857 0.860190182589
256 32 overshoot 0.382353861359 0.75989719475
256 32 diffusion 0.318119207214 0.818564280156
256 32 age 0.914325879367 0.975245421469
256 32 X_c 0.959547593249 0.979069657062
256 32 log_g 0.999892792412 0.999936831056
256 32 L 0.985786550824 0.996552133576
256 32 radius 0.993210297117 0.996141908829
256 32 Y_surf 0.859703679186 0.969479077608
256 32 mass_cc 0.836383810759 0.920349327254
256 32 M 0.924102448594 0.983988082984
256 32 Y 0.0474220236215 0.824806582465
256 32 Z 0.954203608109 0.997909493695
256 32 alpha -0.123137473899 0.835062822037
256 32 overshoot 0.378986739531 0.837547207027
256 32 diffusion 0.307009176643 0.879443887003
256 32 age 0.924258962155 0.967335462469
256 32 X_c 0.958036896568 0.978560417505
256 32 log_g 0.999953549318 0.999839568929
256 32 L 0.986959477137 0.996582432026
256 32 radius 0.993669164694 0.995659200916
256 32 Y_surf 0.852108649274 0.976531113075
256 32 mass_cc 0.825951469409 0.927347563406
256 32 M 0.926571153152 0.985952502057
256 32 Y 0.0689643647309 0.830539858482
256 32 Z 0.965016128795 0.99765535449
256 32 alpha -0.0423960535623 0.82110919946
256 32 overshoot 0.372053358497 0.85887188013
256 32 diffusion 0.341336396147 0.824810368403
256 32 age 0.921958812971 0.976634793717
256 32 X_c 0.960217309288 0.979511139112
256 32 log_g 0.999934994314 0.99990230553
256 32 L 0.98803497774 0.99643806202
256 32 radius 0.992328244343 0.996841650391
256 32 Y_surf 0.851878125014 0.977532156395
256 32 mass_cc 0.834390016667 0.929916833017
512 4 M 0.914748569875 0.937455869722
512 4 Y 0.0483975332471 0.2600182875
512 4 Z 0.96233923635 0.982091595897
512 4 alpha 0.0548349242311 0.108696302391
512 4 overshoot 0.335234770082 0.412942473725
512 4 diffusion 0.291496696464 0.288947259815
512 4 age 0.886576458764 0.934436949981
512 4 X_c 0.886862717186 0.982135182113
512 4 log_g 0.999891715377 0.999692219671
512 4 L 0.984270076084 0.980774477487
512 4 radius 0.989696961046 0.991081576388
512 4 Y_surf 0.838304240294 0.877555225847
512 4 mass_cc 0.634904189263 0.836562279918
512 4 M 0.918460265622 0.931812018222
512 4 Y 0.0718038651982 0.246223081374
512 4 Z 0.975072527873 0.971336547999
512 4 alpha 0.0519452319333 0.0780475188081
512 4 overshoot 0.300992566497 0.408847802018
512 4 diffusion 0.323888003234 0.214119490289
512 4 age 0.876087053455 0.940329236663
512 4 X_c 0.891834497056 0.980018534718
512 4 log_g 0.999913956064 0.99978295854
512 4 L 0.984381634477 0.984781880037
512 4 radius 0.989962336593 0.990978357242
512 4 Y_surf 0.841475073038 0.863443750552
512 4 mass_cc 0.607827387854 0.843371293154
512 4 M 0.919301756317 0.9377466478
512 4 Y 0.0690623079218 0.227066571326
512 4 Z 0.971466345816 0.975840097037
512 4 alpha 0.0388223081878 0.130529996799
512 4 overshoot 0.313317561741 0.290343158398
512 4 diffusion 0.32085014277 0.375773015765
512 4 age 0.88700314509 0.93451657803
512 4 X_c 0.89197872836 0.981515469194
512 4 log_g 0.999842186654 0.999550731822
512 4 L 0.984977936374 0.98105462951
512 4 radius 0.990026511344 0.991390281484
512 4 Y_surf 0.851145341471 0.859768848069
512 4 mass_cc 0.634106271725 0.854662584002
512 4 M 0.918818008391 0.936093896662
512 4 Y 0.0660756193217 0.280755330236
512 4 Z 0.971251770288 0.971010122594
512 4 alpha 0.0596049167463 0.0129816590926
512 4 overshoot 0.358690014404 0.366354220616
512 4 diffusion 0.330747289384 0.271104199562
512 4 age 0.903939183849 0.925069580476
512 4 X_c 0.887242803262 0.982918830922
512 4 log_g 0.999930612689 0.999323347753
512 4 L 0.985759487563 0.986037915278
512 4 radius 0.990936651855 0.989046883292
512 4 Y_surf 0.847376486542 0.872014448095
512 4 mass_cc 0.620829990035 0.856095701842
512 4 M 0.916836165583 0.934781053423
512 4 Y 0.0629102208248 0.282231647318
512 4 Z 0.972819166708 0.968817770983
512 4 alpha 0.0511805179849 0.0611082089082
512 4 overshoot 0.314500482126 0.365751851353
512 4 diffusion 0.239106490643 0.396352483296
512 4 age 0.902919316387 0.92681178274
512 4 X_c 0.894339577883 0.980775773114
512 4 log_g 0.999925957133 0.99951824818
512 4 L 0.9874678409 0.984491218088
512 4 radius 0.989823708147 0.989690373784
512 4 Y_surf 0.856821942159 0.858301290114
512 4 mass_cc 0.630091578001 0.842437344064
512 8 M 0.932375008242 0.947692477463
512 8 Y 0.138217941292 0.319702873656
512 8 Z 0.971993941197 0.983815478282
512 8 alpha 0.0619766732565 0.226805482525
512 8 overshoot 0.424479639983 0.447931228562
512 8 diffusion 0.358375934181 0.474373812742
512 8 age 0.907351037984 0.949122390177
512 8 X_c 0.952423671268 0.969502827556
512 8 log_g 0.999979461973 0.999789203841
512 8 L 0.990644648925 0.989148986862
512 8 radius 0.992621142474 0.993538441725
512 8 Y_surf 0.870487251472 0.913161912161
512 8 mass_cc 0.820978989781 0.848391927679
512 8 M 0.938105510682 0.94296727926
512 8 Y 0.127583501422 0.306193982076
512 8 Z 0.974705005824 0.982258880875
512 8 alpha 0.06930332792 0.234738412895
512 8 overshoot 0.458884477121 0.490763999216
512 8 diffusion 0.412728300723 0.528038716254
512 8 age 0.919821100177 0.929187902449
512 8 X_c 0.953476043467 0.97048641542
512 8 log_g 0.999953574801 0.999907874769
512 8 L 0.98801853541 0.990010301584
512 8 radius 0.992931235541 0.99267364689
512 8 Y_surf 0.864149207933 0.905847872601
512 8 mass_cc 0.82010914506 0.848178736248
512 8 M 0.939052839295 0.942094748905
512 8 Y 0.127171877694 0.318827814305
512 8 Z 0.972508561644 0.979922388264
512 8 alpha 0.0437177140655 0.217524701048
512 8 overshoot 0.453465216716 0.517749931652
512 8 diffusion 0.431090891865 0.393873268243
512 8 age 0.926620209096 0.93205828791
512 8 X_c 0.954749405726 0.968771024504
512 8 log_g 0.999961868563 0.99970717174
512 8 L 0.989360878126 0.989480053621
512 8 radius 0.993343634696 0.991834074279
512 8 Y_surf 0.874363212512 0.899220581118
512 8 mass_cc 0.831438206578 0.843538875512
512 8 M 0.935316177534 0.947026977709
512 8 Y 0.154297060616 0.346776865561
512 8 Z 0.970908947827 0.984611877197
512 8 alpha -0.00159976524405 0.337006378538
512 8 overshoot 0.444986059015 0.507605408898
512 8 diffusion 0.375492146738 0.50998747079
512 8 age 0.919885477495 0.934028190389
512 8 X_c 0.954133645505 0.968447893373
512 8 log_g 0.999958914765 0.99971666304
512 8 L 0.99147265135 0.989438491665
512 8 radius 0.993069148816 0.992631409398
512 8 Y_surf 0.872134821263 0.895517939631
512 8 mass_cc 0.831005636474 0.844720198058
512 8 M 0.934724046754 0.941216477537
512 8 Y 0.117908055201 0.333278005454
512 8 Z 0.97428602248 0.981279705479
512 8 alpha 0.0542068267231 0.206169768364
512 8 overshoot 0.430958140216 0.453139864977
512 8 diffusion 0.39943445485 0.428305433136
512 8 age 0.911902360282 0.935318985616
512 8 X_c 0.950897910186 0.967951150517
512 8 log_g 0.999860131796 0.999904521148
512 8 L 0.991028437999 0.98868228624
512 8 radius 0.991978906643 0.992119047643
512 8 Y_surf 0.87131519135 0.912945449419
512 8 mass_cc 0.825914578165 0.828723320504
512 16 M 0.940701985577 0.963796713861
512 16 Y 0.126097370355 0.584473568797
512 16 Z 0.969584599 0.989550112663
512 16 alpha 0.0268593292874 0.519814193533
512 16 overshoot 0.495940238611 0.662801074437
512 16 diffusion 0.396638019979 0.730188877641
512 16 age 0.946433088826 0.944284449795
512 16 X_c 0.963655229023 0.967417253522
512 16 log_g 0.999945090223 0.999944618661
512 16 L 0.993306694328 0.993774178431
512 16 radius 0.993821907595 0.994437160031
512 16 Y_surf 0.878371751424 0.951205317536
512 16 mass_cc 0.863490317388 0.875650894454
512 16 M 0.944017267886 0.964739188798
512 16 Y 0.125243968958 0.571861741588
512 16 Z 0.96657527887 0.992782601966
512 16 alpha 0.041521833947 0.420339659388
512 16 overshoot 0.466563798703 0.623089616326
512 16 diffusion 0.342391596994 0.688815294164
512 16 age 0.926846563122 0.950434388101
512 16 X_c 0.962919462938 0.969226075168
512 16 log_g 0.999940631452 0.999911681244
512 16 L 0.99150607418 0.993567014247
512 16 radius 0.994325620278 0.994039921597
512 16 Y_surf 0.878087267081 0.948554855293
512 16 mass_cc 0.85417824145 0.877072568604
512 16 M 0.9455773859 0.96134156818
512 16 Y 0.111640133359 0.572775683555
512 16 Z 0.974222838894 0.990603449592
512 16 alpha 0.0272300365623 0.53791381337
512 16 overshoot 0.481187186775 0.663468498354
512 16 diffusion 0.346786346256 0.691643738023
512 16 age 0.935221253402 0.948875565405
512 16 X_c 0.962969871704 0.967132390133
512 16 log_g 0.99988611078 0.999917821219
512 16 L 0.992740715751 0.993038809194
512 16 radius 0.99415357741 0.993317665239
512 16 Y_surf 0.873350696997 0.950491214649
512 16 mass_cc 0.862543686735 0.867474334874
512 16 M 0.942866505602 0.963996765871
512 16 Y 0.11631270605 0.575157562962
512 16 Z 0.966971304959 0.992943533587
512 16 alpha 0.0371367186392 0.478840483302
512 16 overshoot 0.483842564829 0.612585553431
512 16 diffusion 0.391247688034 0.647281778307
512 16 age 0.932874968749 0.950185226595
512 16 X_c 0.963434448969 0.967536754956
512 16 log_g 0.999920641108 0.99996037061
512 16 L 0.992261675035 0.995004280234
512 16 radius 0.994094028386 0.994470365692
512 16 Y_surf 0.88268796153 0.946866138709
512 16 mass_cc 0.865384026671 0.864754337827
512 16 M 0.943043484756 0.964111256768
512 16 Y 0.137705915197 0.555077500471
512 16 Z 0.968447019791 0.990522135363
512 16 alpha 0.0259739565036 0.528015939195
512 16 overshoot 0.502429697319 0.649074443441
512 16 diffusion 0.407078558714 0.667700490839
512 16 age 0.935717688092 0.946466022645
512 16 X_c 0.961888897887 0.969231302281
512 16 log_g 0.999918078738 0.999893145717
512 16 L 0.990220676175 0.993905135858
512 16 radius 0.994195206377 0.993773105721
512 16 Y_surf 0.892306074397 0.94455202578
512 16 mass_cc 0.862260817643 0.880001898001
512 32 M 0.93903476232 0.982409377594
512 32 Y 0.0826411755925 0.808579750014
512 32 Z 0.972118889847 0.994331985935
512 32 alpha 0.00552113319319 0.748508723788
512 32 overshoot 0.484635278197 0.785321316703
512 32 diffusion 0.391121126416 0.809302684675
512 32 age 0.935987614615 0.971566839045
512 32 X_c 0.965033583503 0.979350726736
512 32 log_g 0.999904514392 0.999973173955
512 32 L 0.990766735034 0.997118758361
512 32 radius 0.994294756248 0.996367031292
512 32 Y_surf 0.877886352914 0.978566600624
512 32 mass_cc 0.867816909422 0.922821641665
512 32 M 0.94258186979 0.98278557753
512 32 Y 0.12006635074 0.783284768393
512 32 Z 0.97084958538 0.996512389682
512 32 alpha -0.0323919394324 0.75690727302
512 32 overshoot 0.48748233602 0.773151150216
512 32 diffusion 0.432795298757 0.830819530622
512 32 age 0.935462153493 0.969302433457
512 32 X_c 0.96459868539 0.979137128719
512 32 log_g 0.999981711364 0.999972586927
512 32 L 0.993339188441 0.996685986302
512 32 radius 0.994948963305 0.996240621407
512 32 Y_surf 0.871656213614 0.977835314312
512 32 mass_cc 0.875957187068 0.913992700527
512 32 M 0.946145409543 0.981629484068
512 32 Y 0.128427294921 0.800914461955
512 32 Z 0.975420746998 0.995464362691
512 32 alpha 0.0476653278979 0.732236752124
512 32 overshoot 0.50000372488 0.788021236697
512 32 diffusion 0.440616910913 0.86446943187
512 32 age 0.945507679895 0.970468167281
512 32 X_c 0.966609576957 0.979482096355
512 32 log_g 0.999918150534 0.999979352813
512 32 L 0.993530007434 0.996715453985
512 32 radius 0.994820235954 0.996163461128
512 32 Y_surf 0.886530134557 0.977828151799
512 32 mass_cc 0.872410554991 0.92326184854
512 32 M 0.944170192926 0.983384363008
512 32 Y 0.128550229621 0.822060734671
512 32 Z 0.972914808313 0.996864372476
512 32 alpha 0.0112862655338 0.734219739935
512 32 overshoot 0.489263042116 0.79092314076
512 32 diffusion 0.449408970294 0.854183508109
512 32 age 0.948203794466 0.96981824704
512 32 X_c 0.965396477353 0.980528361476
512 32 log_g 0.999985316458 0.999945289766
512 32 L 0.993453420642 0.997097271377
512 32 radius 0.994657787402 0.996417713342
512 32 Y_surf 0.892263595867 0.978777721575
512 32 mass_cc 0.866998663421 0.921193841353
512 32 M 0.941334949677 0.983399359196
512 32 Y 0.0953678813998 0.814432989321
512 32 Z 0.965750804076 0.997212786003
512 32 alpha 0.00258962935177 0.748747729961
512 32 overshoot 0.495899484596 0.783911877007
512 32 diffusion 0.407452897384 0.837589511044
512 32 age 0.944871319478 0.974551457852
512 32 X_c 0.965870081822 0.978635766098
512 32 log_g 0.999978698803 0.999978310967
512 32 L 0.992559836113 0.997101563691
512 32 radius 0.99443941859 0.996890377368
512 32 Y_surf 0.877610341449 0.979535661924
512 32 mass_cc 0.867650214593 0.925787383723
1024 4 M 0.928228929227 0.944370729903
1024 4 Y 0.0643723895493 0.365533518739
1024 4 Z 0.982362101136 0.97384138934
1024 4 alpha 0.101025166523 0.079956239818
1024 4 overshoot 0.341813562559 0.45329311364
1024 4 diffusion 0.292285259821 0.433397198404
1024 4 age 0.907011261491 0.944493843369
1024 4 X_c 0.887920842816 0.985842830454
1024 4 log_g 0.999967463468 0.999873593396
1024 4 L 0.989619678843 0.988708731346
1024 4 radius 0.991596384923 0.993075985401
1024 4 Y_surf 0.86804192827 0.886691544878
1024 4 mass_cc 0.634529942434 0.857730660752
1024 4 M 0.928922867821 0.94825678953
1024 4 Y 0.0432777256354 0.398223182584
1024 4 Z 0.972135447996 0.981797593598
1024 4 alpha 0.0937680040702 0.1254308865
1024 4 overshoot 0.369269709865 0.429521670831
1024 4 diffusion 0.370134912239 0.370647468042
1024 4 age 0.907608492803 0.951733716022
1024 4 X_c 0.889552052945 0.987007874029
1024 4 log_g 0.999978840933 0.999783914382
1024 4 L 0.987029864134 0.990230149219
1024 4 radius 0.991391939922 0.993048002473
1024 4 Y_surf 0.870284024951 0.89343580848
1024 4 mass_cc 0.63272611134 0.865733202192
1024 4 M 0.927755922054 0.948470815289
1024 4 Y 0.0795979613928 0.360037904829
1024 4 Z 0.976023483566 0.975469635386
1024 4 alpha 0.0794085136655 0.142433744218
1024 4 overshoot 0.324267889167 0.453119880379
1024 4 diffusion 0.367612875786 0.416986766388
1024 4 age 0.915642971858 0.946184921438
1024 4 X_c 0.889098533588 0.986535892535
1024 4 log_g 0.99996881222 0.99976697023
1024 4 L 0.988217108563 0.989334102791
1024 4 radius 0.992230665974 0.993137086804
1024 4 Y_surf 0.868138390295 0.891486599337
1024 4 mass_cc 0.614811170984 0.86394705075
1024 4 M 0.927601786865 0.94891800524
1024 4 Y 0.0596937517173 0.381751154824
1024 4 Z 0.974040997109 0.981711569712
1024 4 alpha 0.0848681065095 0.0925287984504
1024 4 overshoot 0.357202495224 0.426315161305
1024 4 diffusion 0.351088150013 0.440475743645
1024 4 age 0.923454219909 0.938865912496
1024 4 X_c 0.887009623737 0.987210072451
1024 4 log_g 0.999955253897 0.999926454399
1024 4 L 0.990596829981 0.989038834715
1024 4 radius 0.991748889592 0.99420083071
1024 4 Y_surf 0.868292940564 0.893467063332
1024 4 mass_cc 0.620694351572 0.869773919267
1024 4 M 0.92515244487 0.949438297992
1024 4 Y 0.0711030918259 0.362386103149
1024 4 Z 0.968684548921 0.97950379621
1024 4 alpha 0.0826341821206 0.12416514564
1024 4 overshoot 0.343800844885 0.426826019218
1024 4 diffusion 0.368945800054 0.40762019484
1024 4 age 0.900014904619 0.938901849341
1024 4 X_c 0.885821989111 0.986980151409
1024 4 log_g 0.999934023947 0.999926731146
1024 4 L 0.990376957278 0.987968328741
1024 4 radius 0.991178594078 0.993966252394
1024 4 Y_surf 0.8633532048 0.895743615493
1024 4 mass_cc 0.623684713306 0.862526293292
1024 8 M 0.94730306909 0.951574318011
1024 8 Y 0.20087894482 0.380659507394
1024 8 Z 0.976856572899 0.982454918464
1024 8 alpha 0.130296303606 0.194357423062
1024 8 overshoot 0.489124166013 0.531641492385
1024 8 diffusion 0.472029173955 0.47478416437
1024 8 age 0.944133331179 0.942983470863
1024 8 X_c 0.95855366403 0.974686765313
1024 8 log_g 0.999978349898 0.999910154688
1024 8 L 0.993983733347 0.992515578586
1024 8 radius 0.994480445236 0.9938995761
1024 8 Y_surf 0.901725967136 0.907631236414
1024 8 mass_cc 0.842807523722 0.864884003348
1024 8 M 0.948877812928 0.950329191625
1024 8 Y 0.205754486358 0.364770628332
1024 8 Z 0.980474011379 0.981758429421
1024 8 alpha 0.127075841089 0.208862473292
1024 8 overshoot 0.510704850251 0.514510085441
1024 8 diffusion 0.405453807047 0.523613354916
1024 8 age 0.940717337056 0.945367674108
1024 8 X_c 0.957341288513 0.976135841585
1024 8 log_g 0.999979394697 0.999889507809
1024 8 L 0.991508606146 0.992875389739
1024 8 radius 0.994454713489 0.993930290796
1024 8 Y_surf 0.894196138889 0.912033119631
1024 8 mass_cc 0.84517129927 0.869954798663
1024 8 M 0.947869402931 0.952378310823
1024 8 Y 0.194461324405 0.387603479388
1024 8 Z 0.975907524742 0.984084515305
1024 8 alpha 0.118643072242 0.204808345891
1024 8 overshoot 0.489724651703 0.508407020172
1024 8 diffusion 0.462042182659 0.496557874091
1024 8 age 0.927129320726 0.954601514673
1024 8 X_c 0.958174618553 0.974496645801
1024 8 log_g 0.999975940782 0.999883940623
1024 8 L 0.993894487304 0.992217396346
1024 8 radius 0.994185910035 0.994043563961
1024 8 Y_surf 0.897411860194 0.919216778174
1024 8 mass_cc 0.840885127351 0.863228882993
1024 8 M 0.945415624591 0.953400503421
1024 8 Y 0.175760795283 0.390065682214
1024 8 Z 0.977092022755 0.982288027028
1024 8 alpha 0.0868986718507 0.226548882519
1024 8 overshoot 0.499472050397 0.507457488419
1024 8 diffusion 0.479612563047 0.437661529496
1024 8 age 0.931374021058 0.948192337518
1024 8 X_c 0.957131797543 0.974524996713
1024 8 log_g 0.999981984784 0.99991315326
