name value uncertainty
Mode 0 0
logP -0.285 0
V_A 4.486 0
V_Sk -0.098 0
V_Ac 0.116 0
V_mean_mag 19.092 0.092
V_R21 1.358 1.151
V_R31 1.821 1.867
V_P21 2.859 1.745
V_P31 0.062 2.376
