l n nu dnu n_g
0 3 147.940 0.115 0 
0 4 176.725 0.109 0 
0 5 205.954 0.104 0 
0 6 234.762 0.099 0 
0 7 262.360 0.047 0 
0 8 289.108 0.027 0 
0 9 316.426 0.029 0 
0 10 344.834 0.019 0 
0 11 373.060 0.019 0 
0 12 400.703 0.014 0 
0 13 428.827 0.014 0 
0 14 457.572 0.017 0 
0 15 486.728 0.027 0 
0 16 515.681 0.049 0 
0 17 544.821 0.136 0 
0 18 573.795 0.170 0 
0 19 602.751 0.179 0 
0 20 632.487 0.188 0 
0 21 661.379 0.197 0 
0 22 690.665 0.207 0 
0 23 720.241 0.217 0 
1 -13 131.104 0.390 16 
1 -30 135.452 0.371 33 
1 -29 139.163 0.354 32 
1 -28 143.718 0.337 31 
1 -27 148.372 0.321 30 
1 -14 153.153 0.306 17 
1 -25 155.339 0.291 28 
1 -24 159.870 0.277 28 
1 -23 165.804 0.264 27 
1 -18 172.028 0.251 22 
1 -3 177.159 0.239 7 
1 -8 180.781 0.228 12 
1 -19 186.827 0.217 24 
1 -2 192.321 0.207 7 
1 -5 198.306 0.197 10 
1 -16 206.818 0.188 21 
1 -15 214.854 0.179 20 
1 -14 218.340 0.170 20 
1 -13 227.953 0.162 19 
1 -12 239.322 0.154 18 
1 -11 243.594 0.147 17 
1 -10 254.075 0.140 17 
1 1 267.768 0.133 6 
1 -8 271.394 0.127 15 
1 -5 286.891 0.121 13 
1 4 294.824 0.115 4 
1 -5 307.317 0.110 14 
1 6 319.264 0.104 3 
1 -3 331.100 0.098 13 
1 6 344.200 0.048 4 
1 -1 358.117 0.036 12 
1 8 370.246 0.026 3 
1 1 387.655 0.021 11 
1 8 398.403 0.015 4 
1 9 417.567 0.015 4 
1 4 432.421 0.013 9 
1 11 447.246 0.016 3 
1 6 470.860 0.022 9 
1 9 482.393 0.045 7 
1 12 502.970 0.091 4 
1 9 527.646 0.196 7 
1 10 539.984 0.206 7 
1 15 560.836 0.216 3 
1 12 587.062 0.227 7 
1 13 605.501 0.238 6 
1 16 621.326 0.250 4 
1 15 647.245 0.263 6 
1 16 673.792 0.276 6 
1 17 691.985 0.289 5 
1 20 709.445 0.304 3 
2 -59 127.585 0.698 61 
2 -56 132.474 0.665 58 
2 -55 133.949 0.633 58 
2 -54 136.001 0.603 57 
2 -53 139.464 0.574 56 
2 -52 142.093 0.547 55 
2 -51 142.338 0.521 54 
2 -50 144.404 0.496 53 
2 -49 148.177 0.473 52 
2 -48 151.046 0.450 51 
2 -47 153.257 0.429 50 
2 -46 156.415 0.408 49 
2 -45 160.037 0.389 48 
2 -44 162.879 0.370 47 
2 -43 165.535 0.353 46 
2 -42 167.697 0.336 46 
2 -41 170.682 0.320 45 
2 -40 173.561 0.305 44 
2 -39 175.736 0.290 43 
2 -38 180.034 0.276 42 
2 -37 184.071 0.263 41 
2 -36 188.599 0.251 40 
2 -35 193.252 0.239 39 
2 -34 198.960 0.227 39 
2 -33 200.809 0.216 38 
2 -32 204.461 0.206 37 
2 -31 209.705 0.196 36 
2 -30 214.920 0.187 35 
2 -29 219.071 0.178 34 
2 -28 223.805 0.170 33 
2 -27 230.067 0.162 33 
2 -26 231.853 0.154 32 
2 -25 237.696 0.147 31 
2 -24 244.926 0.140 30 
2 -23 253.314 0.133 29 
2 -22 258.889 0.127 29 
2 -21 262.285 0.121 28 
2 -20 271.410 0.115 27 
2 -19 281.385 0.109 26 
2 -18 285.580 0.104 26 
2 -17 292.144 0.099 25 
2 -16 303.414 0.094 24 
2 -15 312.298 0.090 24 
2 -14 315.605 0.086 23 
2 -13 325.826 0.082 22 
2 -12 336.431 0.078 21 
2 -11 342.171 0.074 21 
2 -10 350.904 0.070 20 
2 -9 366.602 0.067 20 
2 -8 370.321 0.064 19 
2 -7 384.754 0.061 18 
2 -6 398.023 0.039 18 
2 -5 404.913 0.031 17 
2 -4 425.926 0.025 17 
2 -3 427.633 0.023 16 
2 -2 452.751 0.037 16 
2 -1 455.020 0.060 15 
2 0 481.506 0.162 15 
2 1 484.128 0.263 14 
2 2 513.258 0.276 14 
2 3 514.518 0.290 13 
2 4 541.975 0.304 13 
2 5 551.824 0.320 12 
2 6 571.488 0.336 12 
2 7 594.324 0.352 11 
2 8 600.690 0.370 11 
2 9 628.956 0.388 11 
2 10 643.353 0.408 10 
2 11 659.384 0.428 10 
2 12 689.341 0.450 10 
2 13 701.417 0.472 9 
2 14 717.230 0.496 9 
