l n nu dnu n_g
0 2 122.942 0.123 0 
0 3 152.409 0.118 0 
0 4 181.727 0.112 0 
0 5 211.032 0.107 0 
0 6 240.797 0.102 0 
0 7 269.571 0.049 0 
0 8 297.446 0.027 0 
0 9 324.780 0.030 0 
0 10 353.475 0.020 0 
0 11 382.972 0.019 0 
0 12 412.390 0.015 0 
0 13 441.342 0.014 0 
0 14 470.334 0.017 0 
0 15 499.938 0.027 0 
0 16 529.995 0.050 0 
0 17 560.323 0.140 0 
0 18 590.603 0.175 0 
0 19 620.761 0.184 0 
0 20 650.645 0.193 0 
0 21 680.702 0.203 0 
0 22 710.671 0.213 0 
0 23 740.858 0.224 0 
1 -25 132.639 0.323 28 
1 -24 137.706 0.307 27 
1 -23 143.386 0.293 26 
1 -22 149.187 0.279 25 
1 -21 155.187 0.265 24 
1 -6 158.136 0.253 9 
1 -19 162.426 0.241 23 
1 -18 169.490 0.229 22 
1 -5 176.575 0.218 9 
1 -4 181.509 0.208 8 
1 -15 188.026 0.198 19 
1 -6 193.420 0.189 11 
1 -13 200.339 0.180 18 
1 -12 211.269 0.171 17 
1 -11 219.308 0.163 16 
1 -10 224.846 0.155 16 
1 -9 238.586 0.148 15 
1 0 248.088 0.141 6 
1 -7 256.005 0.134 14 
1 -2 273.391 0.128 9 
1 -5 277.725 0.122 12 
1 -4 295.719 0.116 12 
1 3 303.926 0.110 5 
1 0 320.939 0.105 9 
1 5 330.348 0.098 4 
1 6 349.033 0.049 4 
1 1 359.879 0.036 9 
1 8 378.161 0.027 3 
1 3 394.318 0.022 8 
1 8 408.600 0.016 4 
1 9 428.981 0.016 4 
1 6 446.783 0.013 7 
1 11 461.509 0.016 3 
1 8 485.183 0.023 7 
1 9 505.420 0.047 6 
1 12 520.494 0.094 4 
1 11 545.855 0.203 6 
1 12 570.877 0.213 5 
1 15 586.197 0.223 4 
1 16 608.058 0.235 3 
1 15 635.637 0.246 5 
1 16 663.203 0.259 4 
1 17 681.336 0.272 4 
1 20 699.099 0.285 2 
1 21 727.169 0.299 2 
1 20 756.207 0.314 4 
2 -47 132.131 0.467 49 
2 -46 134.009 0.444 48 
2 -44 139.020 0.423 47 
2 -43 141.899 0.403 46 
2 -42 145.042 0.384 45 
2 -41 146.685 0.366 44 
2 -40 149.023 0.348 43 
2 -39 152.117 0.332 42 
2 -38 155.922 0.316 41 
2 -37 160.049 0.301 40 
2 -36 163.768 0.286 39 
2 -35 165.580 0.273 38 
2 -34 169.182 0.260 38 
2 -33 173.952 0.247 37 
2 -32 177.539 0.236 36 
2 -31 179.724 0.224 35 
2 -30 184.949 0.214 34 
2 -29 190.298 0.204 33 
2 -28 195.787 0.194 32 
2 -27 201.527 0.185 32 
2 -26 204.319 0.176 31 
2 -25 208.962 0.167 30 
2 -24 214.624 0.159 29 
2 -23 218.644 0.152 28 
2 -22 225.437 0.145 27 
2 -21 233.538 0.138 27 
2 -20 236.943 0.131 26 
2 -19 243.171 0.125 25 
2 -18 252.892 0.119 24 
2 -17 262.847 0.113 24 
2 -16 265.513 0.108 23 
2 -15 274.214 0.103 22 
2 -14 285.890 0.098 21 
2 -13 293.038 0.093 21 
2 -12 299.298 0.089 20 
2 -11 310.364 0.085 19 
2 -10 319.911 0.081 19 
2 -9 323.694 0.077 18 
2 -8 336.947 0.073 17 
2 -7 350.062 0.070 17 
2 -6 355.354 0.066 16 
2 -5 376.007 0.063 16 
2 -4 379.795 0.060 15 
2 -3 399.883 0.039 14 
2 -2 409.443 0.031 14 
2 -1 427.077 0.025 13 
2 0 438.410 0.024 13 
2 1 458.006 0.037 12 
2 2 467.545 0.061 12 
2 3 493.473 0.166 12 
2 4 497.081 0.270 11 
2 5 527.095 0.284 11 
2 6 534.728 0.298 10 
2 7 557.495 0.313 10 
2 8 583.107 0.328 9 
2 9 586.989 0.345 9 
2 10 617.780 0.362 9 
2 11 641.417 0.380 8 
2 12 647.874 0.399 8 
2 13 678.800 0.419 8 
2 14 708.129 0.440 8 
2 15 712.357 0.462 7 
2 16 737.502 0.485 7 
