l n nu dnu n_g
0 3 144.716 0.135 0 
0 4 175.184 0.128 0 
0 5 205.274 0.122 0 
0 6 234.680 0.116 0 
0 7 262.422 0.111 0 
0 8 289.906 0.052 0 
0 9 317.735 0.029 0 
0 10 345.519 0.032 0 
0 11 372.841 0.021 0 
0 12 400.525 0.020 0 
0 13 428.701 0.015 0 
0 14 456.974 0.015 0 
0 15 485.297 0.018 0 
0 16 513.719 0.028 0 
0 17 542.298 0.051 0 
0 18 571.128 0.143 0 
0 19 599.818 0.178 0 
0 20 628.564 0.187 0 
0 21 657.891 0.196 0 
0 22 686.384 0.206 0 
0 23 715.653 0.217 0 
0 24 744.787 0.227 0 
1 -14 153.060 0.561 17 
1 -39 156.074 0.534 42 
1 -38 158.841 0.509 42 
1 -19 162.681 0.485 23 
1 -10 166.187 0.462 14 
1 -3 168.996 0.440 7 
1 -4 172.855 0.419 8 
1 -11 177.252 0.399 15 
1 -32 181.765 0.380 36 
1 -31 185.525 0.362 35 
1 -12 191.245 0.344 17 
1 -1 193.637 0.328 6 
1 -10 197.130 0.312 15 
1 -21 203.614 0.297 26 
1 -26 210.087 0.283 31 
1 -25 216.241 0.270 30 
1 -4 220.116 0.257 10 
1 -11 224.459 0.245 17 
1 -18 231.950 0.233 24 
1 -21 239.933 0.222 27 
1 -9 250.628 0.211 16 
1 -6 259.162 0.201 13 
1 -3 266.858 0.192 10 
1 -16 273.670 0.183 24 
1 -1 281.354 0.174 9 
1 0 289.636 0.166 8 
1 -13 298.546 0.158 21 
1 0 307.265 0.150 9 
1 1 315.108 0.143 8 
1 -10 326.945 0.136 19 
1 5 335.601 0.130 5 
1 -6 345.359 0.124 16 
1 -3 359.569 0.118 14 
1 2 365.864 0.109 9 
1 -5 383.162 0.054 16 
1 8 389.871 0.039 4 
1 -3 407.382 0.029 15 
1 8 416.780 0.023 5 
1 -1 434.013 0.017 14 
1 10 444.680 0.017 4 
1 1 463.808 0.014 13 
1 8 473.097 0.017 7 
1 3 496.410 0.024 12 
1 6 503.372 0.047 10 
1 5 527.506 0.096 12 
1 6 540.184 0.201 11 
1 11 557.777 0.211 7 
1 8 582.127 0.221 10 
1 9 590.237 0.232 10 
1 14 614.812 0.244 6 
1 11 637.342 0.256 9 
1 12 647.061 0.269 9 
1 15 671.833 0.282 7 
1 14 698.867 0.296 8 
1 15 710.910 0.311 8 
1 16 731.138 0.327 8 
2 -73 150.592 1.105 76 
2 -72 151.656 1.052 75 
2 -70 157.523 1.002 73 
2 -69 159.333 0.954 72 
2 -68 161.461 0.909 71 
2 -67 163.713 0.866 70 
2 -66 165.245 0.824 69 
2 -65 168.790 0.785 69 
2 -64 169.133 0.748 68 
2 -63 171.523 0.712 67 
2 -62 172.395 0.678 66 
2 -61 176.041 0.646 65 
2 -60 177.504 0.615 64 
2 -59 180.281 0.586 63 
2 -58 182.926 0.558 62 
2 -57 185.321 0.531 61 
2 -56 189.108 0.506 60 
2 -55 192.198 0.482 59 
2 -54 195.721 0.459 58 
2 -53 199.661 0.437 58 
2 -52 201.010 0.416 57 
2 -51 202.072 0.397 56 
2 -50 206.502 0.378 55 
2 -49 210.153 0.360 54 
2 -48 213.994 0.343 53 
2 -47 218.187 0.326 52 
2 -46 221.464 0.311 51 
2 -45 226.052 0.296 50 
2 -44 229.306 0.282 50 
2 -43 231.428 0.268 49 
2 -42 234.238 0.256 48 
2 -41 238.223 0.243 47 
2 -40 242.506 0.232 46 
2 -39 248.580 0.221 45 
2 -38 253.254 0.210 44 
2 -37 259.150 0.200 44 
2 -36 259.469 0.191 43 
2 -35 265.340 0.182 42 
2 -34 271.508 0.173 41 
2 -33 278.080 0.165 40 
2 -32 285.042 0.157 40 
2 -31 286.629 0.149 39 
2 -30 292.559 0.142 38 
2 -29 300.025 0.136 37 
2 -28 308.336 0.129 36 
2 -27 314.616 0.123 36 
2 -26 316.291 0.117 35 
2 -25 325.626 0.112 34 
2 -24 334.835 0.106 33 
2 -23 342.212 0.101 33 
2 -22 344.835 0.096 32 
2 -21 354.639 0.092 31 
2 -20 364.606 0.087 30 
2 -19 370.121 0.083 30 
2 -18 375.331 0.079 29 
2 -17 386.121 0.075 28 
2 -16 397.415 0.072 28 
2 -15 399.289 0.068 27 
2 -14 412.127 0.065 26 
2 -13 425.873 0.041 26 
2 -12 427.615 0.033 25 
2 -11 443.730 0.026 24 
2 -10 454.534 0.025 24 
2 -9 461.573 0.037 23 
2 -8 480.481 0.063 23 
2 -7 483.038 0.163 22 
2 -6 501.077 0.272 21 
2 -5 511.392 0.286 21 
2 -4 524.204 0.300 20 
2 -3 540.164 0.315 20 
2 -2 548.555 0.331 19 
2 -1 568.912 0.348 19 
2 0 577.095 0.365 18 
2 1 597.471 0.383 18 
2 2 607.696 0.402 17 
2 3 626.907 0.423 17 
2 4 641.664 0.444 16 
2 5 654.614 0.466 16 
2 6 678.934 0.489 15 
2 7 684.630 0.514 15 
2 8 713.038 0.539 15 
2 9 720.960 0.566 14 
2 10 742.234 0.595 14 
