n l nu dnu
10 1 623.41245 0.332193364563 
11 1 683.64074 0.572878044274 
11 2 710.574797 0.627694086668 
12 0 715.388787 0.413930045731 
12 1 740.773674 0.222064410256 
12 2 767.654683 0.66133293218 
13 0 771.712736 0.633040582461 
13 1 796.453616 0.564516319861 
13 2 825.025781 0.638239645806 
14 0 827.924078 0.285454160472 
14 1 853.901303 0.265967268635 
14 2 882.08891 0.753235852367 
15 0 886.188689 0.251903532885 
15 1 911.868617 0.229499439401 
15 2 940.128704 0.515818294855 
16 0 944.8307765 0.333326970888 
16 1 971.772619 0.196567467031 
16 2 1000.67799 0.470899237717 
17 0 1005.13594 0.242154272398 
17 1 1031.54925 0.155065072785 
17 2 1059.50457 0.603271357222 
18 0 1064.8396 0.271891276006 
18 1 1090.96672 0.178918821056 
18 2 1118.81411 0.454608248955 
19 0 1123.14801 0.385993813614 
19 1 1149.61481 0.207655921396 
19 2 1178.12475 0.528252176125 
20 0 1181.70509 0.271958109167 
20 1 1208.19715 0.236833397214 
20 2 1236.319095 0.683269271003 
21 0 1240.63957 0.41454617096 
21 1 1267.665585 0.272452816704 
21 2 1296.99579 0.580572485766 
22 0 1301.30406 0.428765142322 
22 1 1327.31986 0.346346091247 
22 2 1356.21151 0.566437876124 
23 0 1360.6908 0.467850061917 
23 1 1388.19746 0.432993987652 
23 2 1415.904635 0.694926576828 
24 0 1420.92173 0.725243032346 
24 1 1448.68934 0.526851941109 
24 2 1476.58284 0.847187950119 
25 0 1481.92901 0.664329311219 
25 1 1509.39482 0.537543014555 
25 2 1536.19117 0.914603768735 
26 0 1541.40574 0.745230107971 
26 1 1569.24292 0.712614901957 
27 0 1600.80671 0.826464627782 
