n l nu dnu
14 0 1319.97157 2.50549580699 
14 1 1362.996775 0.827054894745 
15 0 1412.29011 0.677403148297 
15 1 1456.4871 0.853184878737 
16 0 1504.9036 1.60572804887 
16 1 1547.55663 0.867402970128 
16 2 1588.386175 0.857247582056 
17 0 1597.49276 0.413294716736 
17 1 1638.84116 0.2988083066 
17 2 1680.30617 1.32046921038 
18 0 1688.72197 0.344257097323 
18 1 1730.21285 0.361631774017 
18 2 1771.52975 0.622857357791 
19 0 1779.92125 0.234536706492 
19 1 1821.88491 0.330751546721 
19 2 1862.823835 0.611656756755 
20 0 1872.23319 0.199166480607 
20 1 1915.24775 0.255281777469 
20 2 1958.19459 0.520832617956 
21 0 1966.04307 0.259687514957 
21 1 2008.73187 0.274302195497 
21 2 2051.842145 0.706216830046 
22 0 2059.5593 0.343164934442 
22 1 2101.69493 0.33937493422 
22 2 2146.20274 1.19508849486 
23 0 2152.69065 0.864154770342 
23 1 2195.52971 0.52280992767 
23 2 2239.41736 1.35082645289 
24 0 2245.62659 0.921120303762 
24 1 2289.82944 0.711360218667 
25 1 2381.73915 1.1223962547 
26 1 2475.1393 1.54474876993 
