n l nu dnu
15 0 1497.09934 1.33977071896 
16 0 1594.23978 1.09088553118 
16 1 1641.13543 1.74648565308 
17 0 1691.58899 0.661170564082 
17 1 1736.93178 0.805791549081 
17 2 1779.795535 1.13347999244 
18 0 1788.02976 0.789870765922 
18 1 1832.76007 0.4144847735 
18 2 1875.71968 0.979777342892 
19 0 1884.54089 0.523625078153 
19 1 1929.37484 0.563662534126 
19 2 1972.12272 0.457443097232 
20 0 1981.204215 0.183489326514 
20 1 2027.13662 0.47472260064 
20 2 2071.34359 1.21340383457 
21 0 2079.80497 0.557896669969 
21 1 2125.41658 0.46003006854 
21 2 2170.27025 1.08451998986 
22 0 2178.33303 0.560009286902 
22 1 2224.83685 0.722730423735 
22 2 2270.2888 1.21142318751 
23 0 2277.1958 0.444298314341 
23 1 2322.98081 0.684947771557 
23 2 2369.11163 1.02107969609 
24 0 2375.85689 0.627015861401 
24 1 2421.25214 0.618738777279 
24 2 2466.63219 1.11529490874 
25 0 2472.92054 0.515326928743 
25 1 2520.718875 0.560043648685 
26 0 2568.40214 1.44833960841 
26 1 2621.24635 1.06376783445 
